commander_id,commander_name,classification,command,rank,number_of_soldiers,role
16058,Hogan Meers,4,Central,tat aluf,16108,commander of ugda
16059,Nonie Van Dale,1,Northern,aluf mishne,52949,commander of chativa
16060,Neddie Markey,5,Central,sgan aluf,57845,commander of pluga
16061,Dorolisa Pitcaithly,3,Home Front,seren,95853,commander of pluga
16062,Annabel Oene,1,Home Front,aluf mishne,91424,commander of chativa
16063,Cherise Ledner,2,Southern,aluf mishne,36769,commander of chativa
16064,Laurence Kupper,5,Home Front,tat aluf,37470,commander of ugda
16065,Bondon Ockenden,1,Northern,sgan aluf,28833,commander of pluga
16066,Bobbie Coey,5,Central,tat aluf,62100,commander of ugda
16067,Benedetto Faier,2,Home Front,tat aluf,11282,commander of ugda
16068,Cathlene Skitch,3,Northern,rav seren,92610,commander of pluga
16069,Denni Vyse,3,Northern,sgan aluf,28778,commander of pluga
16070,Ashlin Basey,5,Central,seren,24914,commander of pluga
16071,Kitti Deeming,1,Northern,tat aluf,80861,commander of ugda
16072,Jeanie Balderstone,2,Central,aluf,20159,commander of pluga
16073,Gwendolin Vanne,2,Northern,sgan aluf,94559,commander of pluga
16074,Wadsworth Muck,2,Central,aluf mishne,77947,commander of chativa
16075,Bo Sidebotton,1,Central,aluf,72439,commander of gdud
16076,Bobbie Hawton,1,Northern,aluf mishne,92716,commander of chativa
16077,Amelie Foulsham,3,Home Front,aluf mishne,87704,commander of chativa
16078,Maighdiln Fernao,2,Southern,aluf,43583,commander of command
16079,Odette Latch,4,Southern,aluf,90603,commander of command
16080,Decca Blaszczynski,1,Central,rav seren,65077,commander of pluga
16081,Chrystal Breslauer,2,Southern,tat aluf,2777,commander of ugda
16082,Idalia Kornousek,5,Northern,aluf,21773,commander of gdud
16083,Zachariah Horlick,2,Northern,seren,50829,commander of pluga
16084,Vance Petric,4,Central,tat aluf,74365,commander of ugda
16085,Harman Burress,1,Central,aluf,41669,commander of command
16086,Garrick Spearing,2,Central,sgan aluf,32862,commander of gdud
16087,Johnathan Olwen,2,Central,seren,90729,commander of pluga
16088,Fawnia Ivoshin,3,Home Front,tat aluf,65874,commander of ugda
16089,Euphemia MacGray,3,Northern,tat aluf,29024,commander of ugda
16090,Romy Cashman,1,Northern,seren,29560,commander of pluga
16091,Concettina Dyne,3,Southern,rav seren,83105,commander of pluga
16092,Lawton Fairbard,5,Home Front,aluf mishne,16471,commander of chativa
16093,Petunia Hitchens,5,Northern,sgan aluf,39944,commander of gdud
16094,Christiane Kinnen,1,Southern,aluf,81603,commander of gdud
16095,Lindy Tenniswood,5,Home Front,aluf,19182,commander of gdud
16096,Hiram Eilles,4,Southern,seren,71636,commander of pluga
16097,Osborn Shields,1,Home Front,sgan aluf,33367,commander of pluga
16098,Verla Roke,1,Central,tat aluf,40321,commander of ugda
16099,Alain Chislett,1,Home Front,sgan aluf,99981,commander of gdud
16100,Magdalene Velde,3,Home Front,aluf mishne,96884,commander of chativa
16101,Shannon Mullaney,3,Southern,rav seren,2945,commander of pluga
16102,Niel Sinkinson,4,Central,aluf,98418,commander of command
16103,Tam Fulcher,5,Home Front,tat aluf,16347,commander of ugda
16104,Jaimie Luke,1,Central,aluf mishne,10888,commander of chativa
16105,Jessie Sueter,1,Home Front,tat aluf,73454,commander of ugda
16106,Clementina Rassell,1,Northern,tat aluf,77765,commander of ugda
16107,Jerrie Bannon,3,Southern,aluf mishne,77895,commander of chativa
16108,Rois Hyde,5,Southern,sgan aluf,36060,commander of gdud
16109,Mozes Matz,5,Home Front,aluf,68153,commander of pluga
16110,Florenza Rouch,2,Southern,aluf,18256,commander of command
16111,Fancie Lumsdon,5,Central,aluf,19259,commander of pluga
16112,Nichol Altimas,1,Central,sgan aluf,36189,commander of gdud
16113,Pebrook Olivas,4,Northern,tat aluf,81532,commander of ugda
16114,Robenia Lammas,5,Central,seren,57559,commander of pluga
16115,Kaleena Isenor,2,Home Front,seren,80892,commander of pluga
16116,Gannon Grierson,3,Northern,aluf mishne,71513,commander of chativa
16117,Hermy Bloyes,5,Northern,rav seren,19260,commander of pluga
16118,Randal Fermer,4,Northern,rav seren,69777,commander of pluga
16119,Sawyere Ebbetts,1,Home Front,seren,7984,commander of pluga
16120,Jocelin Geraldini,3,Central,rav seren,48948,commander of pluga
16121,Nowell Bird,5,Southern,aluf,68532,commander of pluga
16122,Kippar Mityushkin,3,Home Front,aluf mishne,52057,commander of chativa
16123,Jaclin Lillywhite,4,Home Front,aluf mishne,68502,commander of chativa
16124,Clint Trigwell,3,Northern,rav seren,43503,commander of pluga
16125,Etti Rodger,1,Home Front,aluf mishne,96633,commander of chativa
16126,Parker Gainsborough,3,Home Front,tat aluf,76779,commander of ugda
16127,Erminie Depke,2,Southern,tat aluf,94937,commander of ugda
16128,Eldredge Legge,3,Northern,aluf,8480,commander of pluga
16129,Nanice Foli,4,Northern,sgan aluf,8334,commander of pluga
16130,Simeon Schimoni,5,Home Front,rav seren,14342,commander of pluga
16131,Shena Allsworth,4,Northern,rav seren,25670,commander of pluga
16132,Ashlee Insole,2,Southern,sgan aluf,72140,commander of gdud
16133,Roderic Funcheon,3,Central,tat aluf,74098,commander of ugda
16134,Kennett McKeighan,1,Central,rav seren,50336,commander of pluga
16135,Corbet Ucchino,2,Central,sgan aluf,37073,commander of gdud
16136,Bastian Wason,4,Northern,aluf mishne,63366,commander of chativa
16137,Bert Di Roberto,4,Home Front,rav seren,30083,commander of pluga
16138,Russ Wharton,1,Central,tat aluf,30297,commander of ugda
16139,Kelsy O'Teague,2,Southern,tat aluf,38681,commander of ugda
16140,Nikola Caygill,3,Southern,seren,35663,commander of pluga
16141,Karolina Haughin,1,Southern,aluf,31891,commander of command
16142,Gardy Yepiskopov,2,Central,rav seren,41374,commander of pluga
16143,Fifi Poulgreen,1,Northern,aluf mishne,44352,commander of chativa
16144,Natassia Leif,2,Southern,sgan aluf,29663,commander of gdud
16145,Saxon Grangier,5,Central,tat aluf,47562,commander of ugda
16146,Marcel Mains,4,Southern,aluf,38295,commander of command
16147,Everard Youster,5,Northern,sgan aluf,19968,commander of gdud
16148,Auguste Rodrig,2,Northern,rav seren,30788,commander of pluga
16149,Mil Lawee,4,Northern,seren,99633,commander of pluga
16150,Gian Lezemere,4,Southern,seren,12620,commander of pluga
16151,Bourke Decruse,4,Central,rav seren,73035,commander of pluga
16152,Venus Harrigan,2,Central,sgan aluf,94908,commander of pluga
16153,Wanda Mapledoram,5,Home Front,aluf mishne,87604,commander of chativa
16154,Dedra Rodriguez,5,Home Front,tat aluf,15903,commander of ugda
16155,Ronnica Hoyer,4,Home Front,sgan aluf,42994,commander of gdud
16156,Querida Pizzey,5,Southern,tat aluf,39218,commander of ugda
16157,Noni Smitham,2,Southern,aluf mishne,27446,commander of chativa
16158,Harriett Bockler,2,Central,tat aluf,28761,commander of ugda
16159,Debee Claus,3,Central,aluf mishne,25173,commander of chativa
16160,Evangelia Thurnham,2,Central,sgan aluf,86695,commander of pluga
16161,Carlie MacDaid,1,Southern,tat aluf,98009,commander of ugda
16162,Marrilee Van Der Weedenburg,5,Northern,aluf mishne,34100,commander of chativa
16163,Delphinia Hidderley,1,Northern,rav seren,52142,commander of pluga
16164,Colman Amps,4,Home Front,tat aluf,20436,commander of ugda
16165,Billye Kunat,5,Home Front,sgan aluf,54274,commander of pluga
16166,Valerie Ubsdell,2,Southern,sgan aluf,34955,commander of gdud
16167,Avram Glandon,2,Home Front,sgan aluf,89775,commander of pluga
16168,Aida Sebley,5,Home Front,rav seren,89507,commander of pluga
16169,Ronny Baynes,5,Northern,tat aluf,96095,commander of ugda
16170,Shari Carbry,5,Central,seren,12730,commander of pluga
16171,Phyllis Grinyov,5,Northern,seren,22461,commander of pluga
16172,Derwin Gallen,1,Home Front,aluf mishne,43440,commander of chativa
16173,Opalina Fenn,4,Home Front,rav seren,32661,commander of pluga
16174,Levey Moorerud,3,Home Front,rav seren,97624,commander of pluga
16175,Welsh Swalowe,4,Home Front,sgan aluf,78884,commander of gdud
16176,Dione Rillstone,1,Central,seren,46995,commander of pluga
16177,Dorthy Elsegood,2,Southern,seren,74523,commander of pluga
16178,Gert Sebire,2,Northern,tat aluf,40891,commander of ugda
16179,Tobiah Tesseyman,5,Southern,aluf mishne,3221,commander of chativa
16180,Shaylah Folger,4,Northern,aluf mishne,25893,commander of chativa
16181,Norman Shekle,2,Southern,tat aluf,34905,commander of ugda
16182,Mia Flukes,1,Home Front,rav seren,36515,commander of pluga
16183,Gilbertine Hillaby,1,Southern,rav seren,56240,commander of pluga
16184,Dallon Lovejoy,3,Northern,aluf mishne,83108,commander of chativa
16185,Arin Wheowall,3,Central,aluf,28077,commander of pluga
16186,Maurise MacConnel,3,Southern,rav seren,5328,commander of pluga
16187,Pearl Bedome,5,Northern,aluf mishne,26920,commander of chativa
16188,Timothea Kintzel,3,Southern,rav seren,50894,commander of pluga
16189,Joachim Delaney,5,Northern,aluf,91082,commander of command
16190,Daffi Studholme,3,Northern,aluf mishne,13330,commander of chativa
16191,Shermie Siviter,1,Home Front,tat aluf,78187,commander of ugda
16192,Luis Eusden,4,Home Front,rav seren,36650,commander of pluga
16193,Jaine Manilo,4,Home Front,seren,55691,commander of pluga
16194,Meris Duffell,4,Southern,seren,44932,commander of pluga
16195,Allyson Longland,5,Southern,tat aluf,82897,commander of ugda
16196,Abdel Piris,4,Home Front,tat aluf,10624,commander of ugda
16197,Yule Kenealy,4,Home Front,tat aluf,18901,commander of ugda
16198,Eolande Boyce,5,Central,seren,97178,commander of pluga
16199,Clayborne Fynan,1,Northern,seren,94761,commander of pluga
16200,Karoly Oran,4,Northern,aluf,19476,commander of command
16201,Yasmeen Wagstaff,5,Home Front,tat aluf,82231,commander of ugda
16202,Allen Pim,5,Southern,aluf mishne,81659,commander of chativa
16203,Nonah Willimot,3,Southern,tat aluf,20249,commander of ugda
16204,Darren Syplus,4,Southern,sgan aluf,33169,commander of pluga
16205,Theobald Schuchmacher,4,Northern,sgan aluf,7656,commander of gdud
16206,Chad Scurlock,4,Home Front,rav seren,82543,commander of pluga
16207,Cesaro Bambra,4,Home Front,aluf mishne,11912,commander of chativa
16208,Jessika Hopkynson,3,Home Front,aluf mishne,45078,commander of chativa
16209,Lin Vasenin,3,Central,rav seren,98608,commander of pluga
16210,Chelsey Nann,1,Southern,aluf mishne,15145,commander of chativa
16211,Chaunce Parsell,3,Northern,rav seren,10638,commander of pluga
16212,Waverley Bewshire,4,Northern,tat aluf,52643,commander of ugda
16213,Mose Cutler,2,Northern,seren,44502,commander of pluga
16214,Bette Jado,5,Northern,rav seren,60765,commander of pluga
16215,Anallese Quartley,5,Southern,seren,61313,commander of pluga
16216,Megen Trudgian,4,Northern,seren,74770,commander of pluga
16217,Valerye Budcock,4,Northern,seren,50167,commander of pluga
16218,Odele Budding,5,Central,tat aluf,34341,commander of ugda
16219,Bail Lillie,1,Home Front,tat aluf,47601,commander of ugda
16220,Alberta Jopson,2,Central,rav seren,23882,commander of pluga
16221,Mozelle McPeake,1,Central,sgan aluf,1611,commander of gdud
16222,Towny Espasa,3,Southern,seren,70659,commander of pluga
16223,Cassondra D'Antoni,5,Home Front,seren,79275,commander of pluga
16224,Loree Micklem,5,Central,sgan aluf,50749,commander of gdud
16225,Tim Ewers,4,Northern,aluf,58949,commander of command
16226,Ebonee Madgin,4,Southern,rav seren,78903,commander of pluga
16227,Roxanna Darton,2,Central,sgan aluf,3607,commander of pluga
16228,Phaedra Harriday,3,Northern,tat aluf,23804,commander of ugda
16229,Ailyn Grimstead,4,Central,rav seren,16814,commander of pluga
16230,Franz Gile,3,Central,sgan aluf,65861,commander of pluga
16231,Zaccaria Fairfoull,3,Central,aluf mishne,79390,commander of chativa
16232,Sunny Hinstridge,5,Northern,aluf,83667,commander of command
16233,Gage Rucklidge,1,Northern,seren,40799,commander of pluga
16234,Keir Mulrooney,4,Northern,aluf,49931,commander of gdud
16235,Selig Jeannaud,4,Northern,seren,38626,commander of pluga
16236,Adan Tessington,1,Home Front,sgan aluf,96921,commander of gdud
16237,Ortensia Gremain,3,Central,seren,71306,commander of pluga
16238,Jobey Benet,2,Central,sgan aluf,69772,commander of pluga
16239,Grantham Oliveto,4,Central,aluf,8161,commander of command
16240,Nanni Coard,5,Northern,seren,90223,commander of pluga
16241,Elisabeth Renehan,3,Central,aluf mishne,29744,commander of chativa
16242,Archy Buckenham,3,Northern,sgan aluf,41013,commander of pluga
16243,Steffi Nunson,2,Home Front,rav seren,44924,commander of pluga
16244,Bastien Grimwad,2,Home Front,aluf,43308,commander of pluga
16245,Trueman Bottrell,3,Home Front,aluf,10612,commander of pluga
16246,Nial Menary,5,Home Front,sgan aluf,76038,commander of gdud
16247,Phelia Spieck,1,Central,tat aluf,26048,commander of ugda
16248,Kiel Hinrichs,1,Northern,rav seren,74990,commander of pluga
16249,Chrysa Josuweit,5,Northern,rav seren,16646,commander of pluga
16250,Jeri Bondley,4,Central,aluf,54057,commander of command
16251,Alejandrina Canlin,5,Home Front,tat aluf,76847,commander of ugda
16252,Buiron Housaman,1,Home Front,aluf mishne,82066,commander of chativa
16253,Venus Skate,2,Central,tat aluf,18403,commander of ugda
16254,Toni Callf,5,Home Front,aluf,39975,commander of pluga
16255,Frannie Zanuciolii,4,Central,sgan aluf,38836,commander of pluga
16256,Jamey Honacker,3,Southern,rav seren,4498,commander of pluga
16257,Benedick Burgoyne,3,Northern,tat aluf,81218,commander of ugda
16258,Grethel Breinlein,1,Central,aluf,53936,commander of gdud
16259,Perren Dunne,4,Northern,rav seren,5702,commander of pluga
16260,Keslie Crowcroft,4,Southern,rav seren,85496,commander of pluga
16261,Daisie Strange,2,Northern,aluf mishne,60999,commander of chativa
16262,Laurice Goodin,1,Central,aluf mishne,71116,commander of chativa
16263,Marven Caveill,5,Southern,aluf,61894,commander of pluga
16264,Joana Cassley,2,Central,rav seren,91221,commander of pluga
16265,Iago Hrinishin,2,Home Front,tat aluf,55968,commander of ugda
16266,Cozmo Gerold,5,Home Front,sgan aluf,8277,commander of gdud
16267,Lew Cregeen,3,Home Front,sgan aluf,50595,commander of pluga
16268,Zackariah Rennard,4,Southern,seren,45902,commander of pluga
16269,Smitty Phethean,2,Southern,tat aluf,1767,commander of ugda
16270,Grace Drowsfield,5,Home Front,aluf,9145,commander of command
16271,Cariotta McElrea,3,Southern,seren,23676,commander of pluga
16272,Doris Crevy,3,Central,seren,61289,commander of pluga
16273,Early Clingoe,2,Southern,sgan aluf,18929,commander of pluga
16274,Noel Puddicombe,4,Central,sgan aluf,64571,commander of gdud
16275,Doria Berrigan,1,Home Front,tat aluf,9750,commander of ugda
16276,Stefan Hawkey,2,Central,aluf,12440,commander of gdud
16277,Rorie Di Boldi,5,Southern,aluf,14643,commander of pluga
16278,Evangelin Krelle,2,Home Front,rav seren,75916,commander of pluga
16279,Cecilio Brigginshaw,3,Northern,seren,57953,commander of pluga
16280,Hannie Salman,3,Southern,aluf mishne,31027,commander of chativa
16281,Berny Rowlstone,4,Central,tat aluf,77685,commander of ugda
16282,Dorie Rawlyns,1,Home Front,aluf,14471,commander of pluga
16283,Tallia Whitticks,5,Northern,aluf,31156,commander of command
16284,Harrie Bezarra,4,Home Front,sgan aluf,13883,commander of pluga
16285,Cobb Hailey,5,Home Front,sgan aluf,39296,commander of gdud
16286,Nick Biskupski,1,Home Front,rav seren,35963,commander of pluga
16287,Lorie Karp,4,Southern,rav seren,87702,commander of pluga
16288,Bethina Takos,2,Central,sgan aluf,92894,commander of gdud
16289,Quincy Gimeno,1,Home Front,seren,81404,commander of pluga
16290,Lyndsey Renn,1,Southern,rav seren,56687,commander of pluga
16291,Barbra Reims,5,Southern,tat aluf,36366,commander of ugda
16292,Justine Marryatt,1,Northern,seren,18319,commander of pluga
16293,Gaylord Jakeway,2,Home Front,aluf,7896,commander of pluga
16294,Olvan Lippi,5,Central,aluf mishne,55109,commander of chativa
16295,Jourdan Mompesson,2,Southern,seren,43875,commander of pluga
16296,Sabrina Applegarth,1,Southern,aluf,82515,commander of command
16297,Branden Maruszewski,1,Northern,seren,66908,commander of pluga
16298,Gracia Wedlock,1,Home Front,rav seren,91883,commander of pluga
16299,Konstantin Vella,1,Central,aluf mishne,25882,commander of chativa
16300,Micki Sides,2,Southern,sgan aluf,87016,commander of pluga
16301,Parke Drackford,4,Central,tat aluf,14653,commander of ugda
16302,Francesca Dockray,5,Home Front,sgan aluf,21202,commander of gdud
16303,Charmian Peirson,1,Central,sgan aluf,2113,commander of gdud
16304,Cameron Obbard,5,Central,sgan aluf,59877,commander of pluga
16305,Major Kingsland,5,Home Front,aluf,61640,commander of pluga
16306,Teddi Kaplin,3,Southern,rav seren,70519,commander of pluga
16307,Gayleen English,1,Southern,aluf,90667,commander of pluga
16308,Jeanine Rohlfs,2,Home Front,rav seren,41201,commander of pluga
16309,Kippy Twallin,3,Home Front,aluf mishne,12237,commander of chativa
16310,Dorry Frodsam,2,Northern,sgan aluf,22035,commander of pluga
16311,Randi Philimore,1,Central,seren,71872,commander of pluga
16312,Von Armatidge,3,Central,aluf,58821,commander of pluga
16313,Cathy Torpie,2,Northern,tat aluf,35045,commander of ugda
16314,Moe Fryatt,3,Southern,tat aluf,52651,commander of ugda
16315,Devy Findlow,4,Home Front,seren,67462,commander of pluga
16316,Tiffie Rusk,5,Home Front,aluf,28001,commander of gdud
16317,Brana Roberto,2,Home Front,aluf mishne,29655,commander of chativa
16318,Heidi Roylance,3,Northern,seren,66253,commander of pluga
16319,Marnia Sinderson,3,Northern,sgan aluf,66005,commander of gdud
16320,Patrice Curran,4,Central,tat aluf,24119,commander of ugda
16321,Merissa Ivannikov,2,Northern,rav seren,16753,commander of pluga
16322,Inglebert Lago,1,Home Front,sgan aluf,87180,commander of pluga
16323,Eolande Haster,4,Home Front,sgan aluf,41092,commander of gdud
16324,Zackariah Akister,3,Central,aluf,81980,commander of gdud
16325,Schuyler Janic,2,Southern,aluf,38773,commander of gdud
16326,Blinny Trew,1,Central,rav seren,24963,commander of pluga
16327,Chip Groucock,2,Central,rav seren,99523,commander of pluga
16328,Thornie Matysik,4,Central,seren,43359,commander of pluga
16329,Norton Sedgemore,4,Northern,sgan aluf,14634,commander of pluga
16330,Jaquith Croxall,3,Home Front,rav seren,55990,commander of pluga
16331,Jervis Jakoviljevic,4,Home Front,aluf,34250,commander of command
16332,Kamillah Longhurst,1,Northern,sgan aluf,66864,commander of gdud
16333,Nicolas Silverwood,2,Southern,aluf,58212,commander of command
16334,Sheila Legerton,5,Central,tat aluf,38369,commander of ugda
16335,Thekla Currall,5,Central,aluf,71589,commander of command
16336,Alison Lurner,4,Home Front,seren,31594,commander of pluga
16337,Iosep Longhorn,3,Home Front,sgan aluf,37492,commander of pluga
16338,Sande Gounin,5,Central,rav seren,57986,commander of pluga
16339,Maren Lundon,4,Central,rav seren,50533,commander of pluga
16340,Grace Sunnex,3,Southern,rav seren,85210,commander of pluga
16341,Charisse Priestner,4,Central,tat aluf,49751,commander of ugda
16342,Alard Egdell,1,Northern,sgan aluf,67950,commander of pluga
16343,Nester Hawney,4,Home Front,sgan aluf,43401,commander of pluga
16344,Gillian Blann,2,Northern,sgan aluf,44241,commander of pluga
16345,Etienne Pray,1,Southern,sgan aluf,58599,commander of gdud
16346,Ilsa Varcoe,4,Northern,rav seren,32004,commander of pluga
16347,Berget MacCaughey,4,Home Front,tat aluf,42254,commander of ugda
16348,Bucky Calderbank,4,Central,sgan aluf,71368,commander of pluga
16349,Kaye Bernardes,1,Central,tat aluf,36174,commander of ugda
16350,Rhonda Merkel,1,Home Front,seren,9814,commander of pluga
16351,Filberto Jillett,5,Central,tat aluf,61153,commander of ugda
16352,Rodolph Anthiftle,1,Southern,seren,41481,commander of pluga
16353,Wright Potes,5,Home Front,aluf mishne,45839,commander of chativa
16354,Walther Turvie,5,Northern,rav seren,36559,commander of pluga
16355,Keir McBeith,5,Southern,aluf mishne,18629,commander of chativa
16356,Ulysses Gelly,2,Southern,seren,74943,commander of pluga
16357,Sheff Rubinlicht,3,Central,seren,90066,commander of pluga
16358,Audrie Haughton,4,Central,seren,17192,commander of pluga
16359,Jermaine Brunt,2,Northern,aluf mishne,69414,commander of chativa
16360,Konstance Martelet,3,Central,aluf,92127,commander of pluga
16361,Murdock D'orsay,4,Northern,aluf,17728,commander of gdud
16362,Lea Van de Velde,3,Home Front,aluf mishne,62923,commander of chativa
16363,Sylas Doohey,4,Central,tat aluf,13586,commander of ugda
16364,Ingelbert Cassidy,2,Home Front,seren,98780,commander of pluga
16365,Kermie Stubbings,1,Southern,aluf,90935,commander of command
16366,Latrena Trownson,1,Southern,aluf,77042,commander of command
16367,Alanah Daughtery,1,Home Front,sgan aluf,60843,commander of gdud
16368,Tammi Heck,1,Central,tat aluf,98815,commander of ugda
16369,Felicio Umpleby,4,Central,rav seren,30190,commander of pluga
16370,Judy Vannuccinii,2,Southern,aluf mishne,7894,commander of chativa
16371,Marylee Blance,3,Central,rav seren,23010,commander of pluga
16372,Ceil Pedracci,4,Southern,aluf,97898,commander of command
16373,Silvan Shellcross,3,Central,seren,15581,commander of pluga
16374,Lynnet Needs,5,Northern,sgan aluf,75611,commander of pluga
16375,Zacharias Hark,4,Central,seren,47150,commander of pluga
16376,Magda Tresler,2,Home Front,tat aluf,24722,commander of ugda
16377,Germain Lipson,4,Central,tat aluf,77391,commander of ugda
16378,Georgi Tuckley,3,Central,seren,95646,commander of pluga
16379,Marcus Boch,3,Southern,tat aluf,87882,commander of ugda
16380,Karilynn MacGille,2,Central,rav seren,18018,commander of pluga
16381,Hanan Kemitt,3,Northern,sgan aluf,46487,commander of pluga
16382,Ernaline Gansbuhler,5,Southern,seren,53297,commander of pluga
16383,Jacqueline Sturte,5,Home Front,tat aluf,90292,commander of ugda
16384,Court Ollier,1,Northern,seren,78334,commander of pluga
16385,Fernande Fonteyne,1,Home Front,aluf mishne,70244,commander of chativa
16386,Maria Reynard,4,Southern,aluf,52251,commander of gdud
16387,Rand Phipp,5,Southern,rav seren,64754,commander of pluga
16388,Marjie Ortzen,2,Southern,rav seren,15586,commander of pluga
16389,Cheslie Nitti,2,Northern,aluf mishne,47187,commander of chativa
16390,Ethelind Peery,3,Home Front,aluf,64944,commander of pluga
16391,Juan Goodison,4,Central,tat aluf,55366,commander of ugda
16392,Georgeanna Balmadier,3,Southern,tat aluf,68917,commander of ugda
16393,Leonanie Palek,2,Northern,tat aluf,76034,commander of ugda
16394,Iosep Papierz,1,Northern,seren,76302,commander of pluga
16395,Samaria Smerdon,1,Home Front,tat aluf,94602,commander of ugda
16396,Kyle Long,4,Northern,tat aluf,79110,commander of ugda
16397,Ardeen Le Marchand,5,Home Front,sgan aluf,16845,commander of gdud
16398,Briny Tollow,3,Home Front,seren,41674,commander of pluga
16399,Harp Davidde,4,Southern,aluf,56403,commander of command
16400,Marylin Kryszkiecicz,3,Northern,tat aluf,86632,commander of ugda
16401,Vinny Blofield,4,Southern,tat aluf,19851,commander of ugda
16402,Evered Scaysbrook,1,Home Front,rav seren,7578,commander of pluga
16403,Virgil Dawson,2,Northern,aluf,97644,commander of gdud
16404,Mal Bentham3,4,Northern,aluf,29194,commander of gdud
16405,Hamlen Haxby,4,Northern,seren,84780,commander of pluga
16406,Deina Keysall,5,Northern,tat aluf,41810,commander of ugda
16407,Stacia Spirit,4,Northern,sgan aluf,2024,commander of gdud
16408,Wilbur Loyd,4,Southern,tat aluf,24727,commander of ugda
16409,Ellis Keuneke,4,Home Front,aluf mishne,54080,commander of chativa
16410,Jemie Carrack,5,Southern,tat aluf,85266,commander of ugda
16411,Jorie Wardhough,4,Southern,rav seren,87811,commander of pluga
16412,Ab Persey,1,Northern,aluf mishne,91165,commander of chativa
16413,Maggy Columbell,5,Central,seren,60422,commander of pluga
16414,Wyndham Metcalfe,2,Central,aluf,45950,commander of command
16415,Ashbey Brade,3,Northern,rav seren,40250,commander of pluga
16416,Herold Rowsell,2,Home Front,rav seren,24172,commander of pluga
