commander_id,commander_name,classification,command,rank,number_of_soldiers,role
19076,Tyne Cressar,2,Home Front,sgan aluf,74927,commander of gdud
19077,Dotti Cristofaro,2,Home Front,sgan aluf,19562,commander of gdud
19078,Ollie Stanlick,1,Northern,tat aluf,2908,commander of ugda
19079,Mycah Cadman,4,Northern,seren,14925,commander of pluga
19080,Brannon Clemencet,2,Southern,sgan aluf,73512,commander of pluga
19081,Linnell Egginson,4,Northern,aluf mishne,49626,commander of chativa
19082,Magdalen Ayling,5,Southern,aluf mishne,8848,commander of chativa
19083,Davidson Castano,4,Home Front,sgan aluf,75445,commander of gdud
19084,Godwin Addlestone,1,Southern,aluf,55198,commander of gdud
19085,Pearla Fetteplace,3,Home Front,rav seren,5865,commander of pluga
19086,Darlene Drummer,3,Southern,seren,70926,commander of pluga
19087,Daniele Blas,1,Central,sgan aluf,71914,commander of gdud
19088,Rosabelle Lunbech,1,Northern,rav seren,16978,commander of pluga
19089,Percy Matfin,3,Northern,aluf mishne,65142,commander of chativa
19090,Fredric Pouton,1,Northern,aluf,67944,commander of command
19091,Kessia Doerffer,3,Home Front,aluf mishne,95060,commander of chativa
19092,Northrup Ockwell,3,Central,tat aluf,17014,commander of ugda
19093,Ciel Faunt,4,Southern,seren,71086,commander of pluga
19094,Arman Elan,2,Home Front,seren,53686,commander of pluga
19095,Alexina Lehrer,5,Home Front,seren,63439,commander of pluga
19096,Phylis Tinsley,4,Home Front,aluf,33441,commander of command
19097,Merrile Burgyn,2,Northern,seren,55910,commander of pluga
19098,Hugh Puleston,4,Central,sgan aluf,10098,commander of gdud
19099,Agosto Farens,5,Home Front,aluf mishne,80293,commander of chativa
19100,Renee Vardie,4,Central,sgan aluf,86805,commander of pluga
19101,Celestyn Selman,5,Northern,seren,50868,commander of pluga
19102,Remus Vanns,4,Home Front,seren,61496,commander of pluga
19103,Yettie Jakaway,1,Central,aluf,66111,commander of gdud
19104,Eunice Birkinshaw,3,Home Front,aluf,3375,commander of command
19105,Kerstin St. Louis,3,Central,rav seren,85900,commander of pluga
19106,Regen Heiton,2,Southern,rav seren,5438,commander of pluga
19107,Rickert Fryatt,1,Northern,tat aluf,87941,commander of ugda
19108,Adrian Gilcriest,1,Central,tat aluf,10268,commander of ugda
19109,Angelika Honsch,5,Southern,aluf mishne,87281,commander of chativa
19110,Kamila Lockier,5,Central,aluf,20184,commander of command
19111,Debbie Januszkiewicz,1,Home Front,aluf mishne,66957,commander of chativa
19112,Gasparo Olivello,1,Home Front,aluf mishne,99299,commander of chativa
19113,Cordey Stenning,1,Southern,aluf mishne,99019,commander of chativa
19114,Corby Fraine,1,Northern,tat aluf,89347,commander of ugda
19115,Wynn Broz,4,Northern,tat aluf,35891,commander of ugda
19116,Gwenore Imore,2,Central,rav seren,91520,commander of pluga
19117,Sheena MacMearty,1,Home Front,seren,85931,commander of pluga
19118,Briana Haskett,4,Central,aluf mishne,97887,commander of chativa
19119,Nannette Maypowder,2,Home Front,rav seren,77124,commander of pluga
19120,Nikki McIlveen,3,Southern,sgan aluf,50098,commander of gdud
19121,Alene Fidler,3,Northern,seren,67201,commander of pluga
19122,Earvin Embling,5,Northern,rav seren,67302,commander of pluga
19123,Saree Bruhnicke,1,Northern,seren,33874,commander of pluga
19124,Rivi Hanning,2,Northern,aluf,18851,commander of command
19125,Amata Dunkinson,5,Central,aluf,98814,commander of pluga
19126,Winona Gresswood,2,Home Front,tat aluf,98873,commander of ugda
19127,Inez Stokoe,1,Home Front,aluf,37042,commander of gdud
19128,Lannie Iddison,1,Central,sgan aluf,74376,commander of pluga
19129,Ula Helm,5,Home Front,tat aluf,7367,commander of ugda
19130,Angelia Bernardotte,1,Central,sgan aluf,70075,commander of pluga
19131,Roderick Humm,5,Southern,sgan aluf,61705,commander of gdud
19132,Estrellita Pedri,3,Home Front,aluf mishne,14715,commander of chativa
19133,Tatiana Roberto,2,Northern,sgan aluf,13368,commander of pluga
19134,Mireielle Ledeker,4,Northern,rav seren,20821,commander of pluga
19135,Wain Dicke,3,Home Front,tat aluf,22262,commander of ugda
19136,Mandie Girth,1,Southern,rav seren,80499,commander of pluga
19137,Roderic Goldhawk,1,Central,seren,17373,commander of pluga
19138,Marsha Mahony,1,Northern,rav seren,45060,commander of pluga
19139,Nellie Surplice,5,Home Front,tat aluf,45438,commander of ugda
19140,Marsha O'Nion,5,Central,aluf mishne,70383,commander of chativa
19141,Wilone Armin,2,Home Front,seren,27913,commander of pluga
19142,Brittany Brocks,3,Southern,aluf mishne,3578,commander of chativa
19143,Tadeas McCaskill,4,Southern,aluf mishne,47720,commander of chativa
19144,Gaspar Skyppe,4,Southern,sgan aluf,43516,commander of gdud
19145,Maisie Palmer,2,Central,tat aluf,22481,commander of ugda
19146,Rosemaria Gallahar,1,Northern,rav seren,37633,commander of pluga
19147,Tanner Babber,4,Central,tat aluf,56641,commander of ugda
19148,Silvana Cayzer,4,Central,seren,23959,commander of pluga
19149,Sky Hudson,1,Northern,sgan aluf,74887,commander of pluga
19150,Kylila Bollum,4,Home Front,aluf,82993,commander of command
19151,Benedick Risom,5,Home Front,tat aluf,88067,commander of ugda
19152,Teador Bakeup,3,Southern,aluf,74313,commander of gdud
19153,Cindra Desantis,5,Home Front,tat aluf,55350,commander of ugda
19154,Royce Clissell,5,Home Front,tat aluf,51704,commander of ugda
19155,Nikolaos Longhirst,2,Home Front,sgan aluf,34243,commander of gdud
19156,Gussi Flower,1,Home Front,tat aluf,96724,commander of ugda
19157,Agna Shepley,4,Southern,tat aluf,28434,commander of ugda
19158,Angeline Doerrling,2,Northern,aluf mishne,3247,commander of chativa
19159,Rad Minkin,1,Northern,tat aluf,66055,commander of ugda
19160,Leoline Blackhurst,1,Northern,aluf mishne,42652,commander of chativa
19161,Bobby McGahy,4,Home Front,rav seren,78008,commander of pluga
19162,Sergeant Sultana,5,Central,rav seren,75862,commander of pluga
19163,Kerri Ullock,5,Central,rav seren,91578,commander of pluga
19164,Niels Foxley,2,Northern,tat aluf,28677,commander of ugda
19165,Hervey Brisse,2,Central,tat aluf,41545,commander of ugda
19166,Diannne Kidson,4,Home Front,aluf mishne,81670,commander of chativa
19167,Anne-corinne Carver,5,Home Front,aluf,96264,commander of gdud
19168,Henrie Carik,5,Home Front,seren,36208,commander of pluga
19169,Sean Brazenor,1,Home Front,sgan aluf,12191,commander of pluga
19170,Rosemary Kinkead,4,Home Front,rav seren,74551,commander of pluga
19171,Justinn Kingzet,3,Southern,aluf mishne,81258,commander of chativa
19172,Mitchell Breslane,1,Central,sgan aluf,60612,commander of gdud
19173,Dennie Ranger,5,Northern,seren,87412,commander of pluga
19174,Merle Stanesby,5,Northern,seren,42701,commander of pluga
19175,Erasmus Jaray,4,Northern,aluf mishne,55701,commander of chativa
19176,Melosa Raymont,1,Central,aluf,18253,commander of command
19177,Nanete Coalburn,4,Southern,tat aluf,66847,commander of ugda
19178,Tann Bezants,1,Home Front,rav seren,52411,commander of pluga
19179,Lenna Krinks,4,Central,aluf mishne,50139,commander of chativa
19180,Traci Akers,4,Northern,sgan aluf,33274,commander of gdud
19181,Amalle Ragbourn,5,Central,rav seren,94094,commander of pluga
19182,Daveta Ellerey,2,Northern,aluf,96100,commander of command
19183,Ashli Dohmann,1,Home Front,aluf,37692,commander of pluga
19184,Codie Matz,1,Home Front,aluf mishne,13894,commander of chativa
19185,Cordula Annesley,3,Central,aluf mishne,7093,commander of chativa
19186,Coleen Erat,5,Northern,sgan aluf,94068,commander of gdud
19187,Norrie Svanetti,2,Central,tat aluf,98897,commander of ugda
19188,Weston Broose,2,Central,aluf,39565,commander of command
19189,Paxon Bromet,1,Home Front,rav seren,8997,commander of pluga
19190,Guntar Dickie,3,Northern,rav seren,31962,commander of pluga
19191,Phyllys Bonsey,2,Northern,seren,98779,commander of pluga
19192,Essa Cavy,1,Northern,seren,10793,commander of pluga
19193,Kimbra Jeeks,4,Southern,rav seren,37589,commander of pluga
19194,Virginia Doggart,1,Central,seren,97411,commander of pluga
19195,Dodie Tressler,5,Central,rav seren,71005,commander of pluga
19196,Giorgio Milligan,4,Northern,rav seren,57573,commander of pluga
19197,Lottie Reddick,4,Northern,rav seren,46845,commander of pluga
19198,Adelle Coch,5,Home Front,tat aluf,2555,commander of ugda
19199,Betsey Morit,3,Home Front,aluf mishne,11971,commander of chativa
19200,Silvano Grantham,3,Northern,tat aluf,22285,commander of ugda
19201,Patrice O'Cooney,1,Southern,sgan aluf,28208,commander of pluga
19202,Pat Brodley,1,Home Front,aluf,69610,commander of gdud
19203,Mahmud Hillhouse,3,Northern,seren,45939,commander of pluga
19204,Antoine Wyleman,3,Home Front,rav seren,80565,commander of pluga
19205,Bambi Wisson,3,Central,sgan aluf,66971,commander of gdud
19206,Durand Semens,5,Northern,seren,28670,commander of pluga
19207,Balduin Watts,5,Central,aluf mishne,34663,commander of chativa
19208,Goldi Jarley,1,Central,rav seren,40750,commander of pluga
19209,Robb Kingdom,5,Northern,aluf,45855,commander of gdud
19210,Dionne Dibbert,3,Home Front,aluf,77099,commander of gdud
19211,Maxy Tacon,1,Southern,rav seren,84262,commander of pluga
19212,Nolana Osbourne,1,Home Front,sgan aluf,46273,commander of gdud
19213,Aurthur Sindall,4,Home Front,seren,3011,commander of pluga
19214,Demetri Tunnow,4,Home Front,aluf mishne,70024,commander of chativa
19215,Shellysheldon Martello,4,Northern,tat aluf,92233,commander of ugda
19216,Clarinda Pagden,4,Northern,aluf mishne,59840,commander of chativa
19217,Tomas Orringe,3,Home Front,sgan aluf,96719,commander of gdud
19218,Beatriz Barnewall,2,Central,seren,60947,commander of pluga
19219,Mahmud MacWhan,5,Home Front,aluf,34191,commander of gdud
19220,Frasier Libbey,4,Home Front,aluf,86949,commander of gdud
19221,Lindy Maes,2,Southern,aluf mishne,95348,commander of chativa
19222,Irvin Grandisson,3,Home Front,seren,38140,commander of pluga
19223,Jazmin Antoniutti,2,Central,sgan aluf,59718,commander of gdud
19224,Deanne Huntly,5,Southern,sgan aluf,81636,commander of pluga
19225,Meggy Hotson,5,Southern,aluf mishne,57409,commander of chativa
19226,Alex Ilewicz,4,Southern,tat aluf,43219,commander of ugda
19227,Melisse Polglaze,4,Home Front,tat aluf,76515,commander of ugda
19228,Jake Ragbourn,1,Central,aluf,40554,commander of pluga
19229,Baudoin Tropman,4,Home Front,aluf,10846,commander of command
19230,Andriana Whiteman,1,Southern,aluf,21246,commander of command
19231,Shayna Gotch,2,Southern,rav seren,87386,commander of pluga
19232,Freda Yezafovich,1,Northern,rav seren,83864,commander of pluga
19233,Loydie Charter,4,Central,aluf mishne,16883,commander of chativa
19234,Orelee Hiddsley,2,Southern,aluf,70533,commander of command
19235,Lyle Denyukhin,2,Northern,rav seren,33133,commander of pluga
19236,Gibb Darque,1,Northern,seren,27401,commander of pluga
19237,Rodolph Audibert,4,Northern,aluf,6000,commander of gdud
19238,Lina Winsom,3,Home Front,aluf,45772,commander of pluga
19239,Anthe Skittrell,5,Central,aluf mishne,64064,commander of chativa
19240,Keri Dickson,5,Home Front,aluf,55323,commander of command
19241,Kendal Meadley,3,Northern,seren,40196,commander of pluga
19242,Brent Greatbank,3,Central,sgan aluf,86435,commander of pluga
19243,Arty Harlin,3,Southern,tat aluf,59827,commander of ugda
19244,Flemming Chester,3,Northern,rav seren,89514,commander of pluga
19245,Matthaeus Deinert,5,Southern,seren,61042,commander of pluga
19246,Candi Manjin,4,Home Front,aluf mishne,41370,commander of chativa
19247,Nerita Threadgill,2,Central,rav seren,34886,commander of pluga
19248,Grethel Baruch,4,Southern,aluf mishne,79154,commander of chativa
19249,Chastity Fouracres,5,Home Front,tat aluf,61274,commander of ugda
19250,Ive Cristoferi,4,Northern,sgan aluf,87015,commander of pluga
19251,Arvie Boot,4,Home Front,aluf,46463,commander of gdud
19252,Pippa Keenlayside,4,Southern,sgan aluf,77795,commander of gdud
19253,Valentijn Lehrian,1,Southern,aluf,88545,commander of pluga
19254,Sergeant Heiner,3,Central,tat aluf,24251,commander of ugda
19255,Mina O' Neligan,2,Central,aluf,89802,commander of pluga
19256,Elana Eddolls,4,Southern,tat aluf,66113,commander of ugda
19257,Elke Girke,4,Home Front,sgan aluf,47619,commander of gdud
19258,Archibald Goldwater,1,Home Front,seren,37026,commander of pluga
19259,Culley Banghe,3,Southern,tat aluf,46211,commander of ugda
19260,Carma Challiner,5,Home Front,aluf mishne,22145,commander of chativa
19261,Muffin Rumney,1,Southern,sgan aluf,70343,commander of gdud
19262,Annemarie Conradie,3,Central,sgan aluf,64152,commander of gdud
19263,Tiffanie Mussen,3,Home Front,tat aluf,46642,commander of ugda
19264,Gennifer Wharrier,3,Central,sgan aluf,94638,commander of pluga
19265,Marianne Berthome,2,Central,sgan aluf,96893,commander of pluga
19266,Garwood Zorzini,4,Northern,tat aluf,11050,commander of ugda
19267,Rocky Kubanek,4,Central,seren,3405,commander of pluga
19268,Elwin Leddie,1,Southern,seren,61716,commander of pluga
19269,Marion Reaman,1,Southern,seren,50644,commander of pluga
19270,Liuka Groves,2,Central,aluf mishne,52488,commander of chativa
19271,Loydie Farlamb,2,Home Front,seren,67260,commander of pluga
19272,Malorie Gilchrest,3,Southern,aluf mishne,31557,commander of chativa
19273,Thia Adrienne,4,Central,seren,24315,commander of pluga
19274,Katusha Kauscher,3,Central,seren,92865,commander of pluga
19275,Cristy Mozzi,5,Northern,rav seren,4996,commander of pluga
19276,Maud Niles,1,Southern,aluf,63569,commander of command
19277,Thibaut Blancowe,5,Northern,seren,43021,commander of pluga
19278,Sile Heephy,1,Home Front,aluf,55384,commander of pluga
19279,Sharron Mcettrick,1,Southern,rav seren,18088,commander of pluga
19280,Christa Screach,5,Southern,tat aluf,26683,commander of ugda
19281,Barrie Clery,4,Central,aluf,20077,commander of gdud
19282,Mannie de Leon,5,Central,seren,4625,commander of pluga
19283,Florence Iveagh,3,Southern,aluf,68467,commander of command
19284,Hedvig Heavy,2,Central,sgan aluf,71408,commander of pluga
19285,Ellette Barnwille,3,Central,aluf,61983,commander of command
19286,Hugh Litel,1,Home Front,rav seren,25933,commander of pluga
19287,Tucky Lortz,1,Central,sgan aluf,55368,commander of pluga
19288,Eve Ferraraccio,4,Southern,aluf,51500,commander of gdud
19289,Sandor Gerok,1,Central,sgan aluf,12505,commander of pluga
19290,Emalee Sainer,1,Central,seren,15409,commander of pluga
19291,Thibaut Dymoke,4,Northern,aluf mishne,65332,commander of chativa
19292,Heath Scotchmor,4,Southern,sgan aluf,49401,commander of pluga
19293,Lonna Wass,4,Central,rav seren,44786,commander of pluga
19294,Nike Farlham,3,Southern,aluf mishne,58608,commander of chativa
19295,Eadith Prattin,4,Southern,sgan aluf,53752,commander of pluga
19296,Cher Hesbrook,2,Central,aluf mishne,6368,commander of chativa
19297,Tull Grimsdith,5,Northern,aluf mishne,46822,commander of chativa
19298,Starlin Bate,4,Home Front,aluf,34896,commander of pluga
19299,Collette Oehme,5,Southern,sgan aluf,99169,commander of pluga
19300,Maribeth Domoney,4,Home Front,seren,21321,commander of pluga
19301,Georgina Keenan,3,Home Front,seren,80640,commander of pluga
19302,Kaylil Avison,2,Northern,aluf mishne,6210,commander of chativa
19303,Bendite Morey,5,Northern,aluf mishne,53766,commander of chativa
19304,Ricard Tudhope,5,Home Front,sgan aluf,70783,commander of pluga
19305,Nona Kenner,3,Home Front,rav seren,62983,commander of pluga
19306,Jasun Filippo,2,Home Front,rav seren,92527,commander of pluga
19307,Abbie Dannohl,5,Central,aluf mishne,45634,commander of chativa
19308,Daphene Dorracott,1,Southern,seren,51569,commander of pluga
19309,Jeanine Shapera,4,Southern,aluf,99248,commander of pluga
19310,Gerianne Blagden,3,Home Front,seren,47493,commander of pluga
19311,Heywood Payn,1,Southern,tat aluf,2059,commander of ugda
19312,Almire Matchett,4,Northern,rav seren,63867,commander of pluga
19313,Zondra Stigger,5,Southern,rav seren,85661,commander of pluga
19314,Padraig Giraths,1,Southern,tat aluf,62176,commander of ugda
19315,Kathrine Barabisch,2,Southern,rav seren,94313,commander of pluga
19316,Artur Ree,4,Northern,tat aluf,80670,commander of ugda
19317,Minda O'Fallowne,4,Central,tat aluf,16597,commander of ugda
19318,Guthrey Kitley,2,Home Front,rav seren,40681,commander of pluga
19319,Arturo Rackham,5,Home Front,sgan aluf,43436,commander of pluga
19320,Way Verrico,2,Southern,tat aluf,28090,commander of ugda
19321,Enrique Eggleston,2,Home Front,tat aluf,86847,commander of ugda
19322,Barrie Ortas,1,Southern,seren,73414,commander of pluga
19323,Gayel Boughtflower,1,Central,aluf,47604,commander of pluga
19324,Gillie Lamplugh,5,Northern,sgan aluf,77580,commander of gdud
19325,Giles Griswaite,3,Southern,sgan aluf,46971,commander of gdud
19326,Karrah Vannuchi,2,Central,aluf,98658,commander of pluga
19327,Kyla Plowell,1,Central,seren,18411,commander of pluga
19328,Corene Deering,2,Southern,sgan aluf,80029,commander of gdud
19329,Carlie Benyan,3,Central,rav seren,58504,commander of pluga
19330,Theresita Billett,1,Southern,rav seren,38061,commander of pluga
19331,Miriam Berfoot,3,Central,tat aluf,37596,commander of ugda
19332,Jacklin Kuna,4,Home Front,seren,31233,commander of pluga
19333,Frannie Benson,1,Home Front,aluf mishne,12676,commander of chativa
19334,Kristoforo McIntee,4,Central,tat aluf,48298,commander of ugda
19335,Nannie Richmont,2,Home Front,seren,63882,commander of pluga
19336,Jordan Gantz,4,Southern,seren,8142,commander of pluga
19337,Aldon Bockin,1,Central,aluf mishne,8025,commander of chativa
19338,Bron Brauns,4,Home Front,aluf,36017,commander of gdud
19339,Boyd McLeod,1,Home Front,tat aluf,30140,commander of ugda
19340,Ichabod Kuban,4,Central,aluf,50929,commander of command
19341,Jennica Elderbrant,1,Southern,aluf,97108,commander of gdud
19342,Ashely Meach,1,Central,aluf,9202,commander of command
19343,Richard Abramcik,1,Southern,rav seren,35045,commander of pluga
19344,Whitby Taverner,4,Central,rav seren,78694,commander of pluga
19345,Raf Donett,4,Southern,rav seren,68821,commander of pluga
19346,Jakob Luney,1,Central,sgan aluf,47197,commander of pluga
19347,Tamas Hairs,3,Northern,aluf,7176,commander of command
19348,Judas Davidofski,3,Southern,tat aluf,40213,commander of ugda
19349,Cly Rosewall,2,Northern,rav seren,80532,commander of pluga
19350,Shelbi Daniele,4,Southern,tat aluf,94079,commander of ugda
19351,Saba Farfoot,5,Home Front,aluf mishne,41925,commander of chativa
19352,Cilka MacGlory,4,Southern,seren,74596,commander of pluga
19353,Lidia Assur,5,Northern,seren,55416,commander of pluga
19354,Milissent Skala,3,Southern,seren,46867,commander of pluga
19355,Karon Doughill,5,Southern,aluf,15866,commander of pluga
19356,Mala Mattiacci,1,Central,seren,24428,commander of pluga
19357,Dolf Klassman,4,Northern,aluf mishne,33484,commander of chativa
19358,Edythe Derobert,4,Home Front,aluf,32059,commander of gdud
19359,Jasmine De Lisle,4,Southern,tat aluf,42360,commander of ugda
19360,Elfie Cussins,1,Central,aluf mishne,25298,commander of chativa
19361,Allistir Klaas,2,Home Front,aluf,82287,commander of command
19362,Lynette Deyes,4,Central,aluf,23543,commander of pluga
19363,Winslow Biagioni,5,Home Front,aluf mishne,87350,commander of chativa
19364,Lancelot Tierny,3,Central,tat aluf,55942,commander of ugda
19365,Catlin Suddards,3,Northern,aluf mishne,23720,commander of chativa
19366,Hillery Guitton,2,Central,tat aluf,79688,commander of ugda
19367,Adriane Pineaux,1,Home Front,aluf,69942,commander of gdud
19368,Vallie Ree,1,Northern,seren,15560,commander of pluga
19369,Jeanine Getcliffe,3,Central,rav seren,81908,commander of pluga
19370,Corey Hegarty,4,Southern,rav seren,60784,commander of pluga
19371,Thomasa Inchbald,2,Home Front,aluf,60171,commander of pluga
19372,Archie Hurt,3,Home Front,seren,7337,commander of pluga
19373,Issy Raigatt,5,Southern,rav seren,34874,commander of pluga
19374,Lianne Flowith,3,Southern,seren,36269,commander of pluga
19375,Lauralee Coronado,3,Southern,rav seren,19737,commander of pluga
19376,Ardra Wilford,5,Southern,sgan aluf,66725,commander of gdud
19377,Hannie Archambault,2,Southern,tat aluf,10622,commander of ugda
19378,Archibold Cordero,5,Central,aluf mishne,58746,commander of chativa
19379,Demetra Ofener,1,Southern,sgan aluf,52642,commander of pluga
19380,Barron Guinness,1,Northern,aluf,76399,commander of command
19381,Shalne Froggatt,5,Southern,aluf mishne,43416,commander of chativa
19382,Elora Ambrogioli,3,Central,rav seren,28825,commander of pluga
19383,Daphna Newlands,4,Southern,sgan aluf,97518,commander of gdud
19384,Anne-marie Tesh,4,Central,seren,50531,commander of pluga
19385,Berty Albro,3,Central,aluf mishne,36638,commander of chativa
19386,Elayne Raulin,3,Home Front,tat aluf,1253,commander of ugda
19387,Tomlin Pittway,2,Central,rav seren,74348,commander of pluga
19388,Emmett Gomez,1,Central,tat aluf,19514,commander of ugda
19389,Denys Wassung,4,Central,sgan aluf,32306,commander of pluga
19390,Edithe McGlone,3,Northern,aluf mishne,10911,commander of chativa
19391,Tate Cleeve,3,Southern,rav seren,78395,commander of pluga
19392,Marcie McInnes,3,Southern,aluf,57668,commander of gdud
19393,Pierrette Juster,2,Northern,tat aluf,99596,commander of ugda
19394,Dale Limpertz,5,Northern,aluf,36413,commander of command
19395,Bren Edge,1,Home Front,seren,62354,commander of pluga
19396,Raimund Aindriu,4,Central,sgan aluf,72540,commander of gdud
19397,Alta Fauning,1,Home Front,aluf,62612,commander of command
19398,Amabel Libbe,5,Central,sgan aluf,28606,commander of pluga
19399,Brooke Minto,4,Northern,seren,34191,commander of pluga
19400,Miguel Paulo,5,Northern,aluf,99178,commander of pluga
19401,Davidson McGilben,5,Northern,tat aluf,61050,commander of ugda
19402,Tatum Mahon,2,Central,aluf mishne,36517,commander of chativa
19403,Joby Greir,3,Home Front,aluf,32060,commander of pluga
19404,Ansley Wrey,5,Central,tat aluf,21218,commander of ugda
19405,Dulcy Lilleycrop,2,Northern,seren,84681,commander of pluga
19406,Kelci Greedier,3,Home Front,tat aluf,1533,commander of ugda
19407,Morry Largent,5,Central,aluf mishne,46261,commander of chativa
19408,Trenna Adamsson,2,Central,sgan aluf,75210,commander of pluga
19409,Brigg Sheen,4,Central,tat aluf,14093,commander of ugda
19410,Archambault Braim,2,Southern,sgan aluf,45877,commander of pluga
19411,Johnette Smalridge,5,Southern,aluf mishne,54343,commander of chativa
19412,Lexine Shrimpling,4,Central,aluf,34257,commander of pluga
19413,Horacio Assante,5,Home Front,aluf mishne,5881,commander of chativa
19414,Port Palmar,3,Central,aluf mishne,54452,commander of chativa
19415,Rochelle Richen,4,Northern,aluf mishne,47837,commander of chativa
19416,Eloisa Mowsley,5,Northern,aluf,65491,commander of pluga
