commander_id,commander_name,classification,command,rank,number_of_soldiers,role
5053,Amara Wilflinger,2,Central,aluf,6245,commander of gdud
5054,Drusie Chapell,1,Central,aluf mishne,41556,commander of chativa
5055,Hale Prichard,1,Central,aluf,78483,commander of pluga
5056,Cyril Balden,4,Northern,rav seren,5170,commander of pluga
5057,Micheline Burkman,2,Home Front,seren,30762,commander of pluga
5058,Amelia Fever,2,Southern,rav seren,15780,commander of pluga
5059,Dolley Flohard,5,Northern,tat aluf,37151,commander of ugda
5060,Iago Rearie,1,Southern,aluf mishne,21452,commander of chativa
5061,Sybille Delph,1,Southern,aluf,75826,commander of gdud
5062,Orazio Clamp,3,Northern,aluf,11716,commander of pluga
5063,Marylou Prantoni,5,Home Front,seren,74598,commander of pluga
5064,Inesita Pooly,4,Northern,aluf mishne,11294,commander of chativa
5065,Danyelle Pizzie,4,Southern,seren,5038,commander of pluga
5066,Ax Fust,1,Southern,seren,37174,commander of pluga
5067,Betsey Audley,4,Home Front,tat aluf,3047,commander of ugda
5068,Alwin Burel,3,Home Front,seren,30230,commander of pluga
5069,Ibby Reijmers,5,Southern,sgan aluf,62662,commander of pluga
5070,Theda Gott,1,Northern,sgan aluf,95182,commander of gdud
5071,Corrie Danslow,4,Southern,sgan aluf,50684,commander of pluga
5072,Amalea Nevinson,1,Northern,sgan aluf,52107,commander of pluga
5073,Dollie Leslie,2,Northern,tat aluf,98124,commander of ugda
5074,Gamaliel Dubarry,2,Central,aluf,16752,commander of pluga
5075,Huberto Grimmert,3,Southern,rav seren,80124,commander of pluga
5076,Grove Duchart,5,Home Front,tat aluf,79249,commander of ugda
5077,Nissy Po,2,Northern,aluf mishne,89031,commander of chativa
5078,Edik Bartusek,3,Northern,rav seren,1707,commander of pluga
5079,Albert Barthel,2,Southern,aluf mishne,72517,commander of chativa
5080,Vanni Di Francesco,4,Northern,tat aluf,51405,commander of ugda
5081,Wilbert Trusslove,2,Northern,aluf,5813,commander of gdud
5082,Ros Fost,2,Home Front,seren,52129,commander of pluga
5083,Luciana Hanwright,3,Central,tat aluf,45929,commander of ugda
5084,Zed Papa,5,Southern,seren,77487,commander of pluga
5085,Terri Preddle,4,Home Front,aluf,87700,commander of pluga
5086,Tudor Rupke,3,Southern,aluf mishne,31426,commander of chativa
5087,Thain Peacop,1,Southern,rav seren,65419,commander of pluga
5088,Alexa Eaken,1,Central,rav seren,48652,commander of pluga
5089,Samantha Comi,2,Northern,sgan aluf,44766,commander of pluga
5090,Aime Kalkofer,4,Home Front,aluf,79410,commander of gdud
5091,Erroll Jury,5,Northern,aluf mishne,52312,commander of chativa
5092,Palmer Carstairs,5,Home Front,sgan aluf,66233,commander of pluga
5093,Floria Fortesquieu,5,Southern,aluf mishne,25652,commander of chativa
5094,Cassie Beetlestone,2,Northern,sgan aluf,43468,commander of gdud
5095,Jermain Baumler,3,Northern,tat aluf,93513,commander of ugda
5096,Carrie Cockshut,4,Southern,sgan aluf,45065,commander of gdud
5097,Zsa zsa McLaren,5,Northern,aluf,59846,commander of pluga
5098,Adey Tilford,2,Southern,sgan aluf,93623,commander of gdud
5099,Ernst Schwerin,4,Central,aluf,91461,commander of pluga
5100,Aile Hakking,3,Northern,rav seren,70778,commander of pluga
5101,Joceline Argont,3,Central,aluf mishne,53737,commander of chativa
5102,Alanah Karleman,1,Central,tat aluf,87117,commander of ugda
5103,Damara Zavattiero,5,Home Front,seren,18788,commander of pluga
5104,Lucienne Drezzer,4,Southern,seren,98623,commander of pluga
5105,Alessandra Gearty,5,Home Front,sgan aluf,20929,commander of gdud
5106,Foster Bampforth,2,Home Front,seren,74032,commander of pluga
5107,Dulcine Filipson,2,Home Front,tat aluf,14535,commander of ugda
5108,Shea Dowthwaite,1,Northern,aluf,64455,commander of pluga
5109,Sherlock Pavek,5,Central,aluf mishne,24197,commander of chativa
5110,Stesha Dobbie,5,Southern,aluf mishne,30122,commander of chativa
5111,Caye Sawden,5,Central,aluf mishne,59562,commander of chativa
5112,Rodi Tinston,3,Northern,tat aluf,43539,commander of ugda
5113,Tedie Frosch,2,Southern,aluf mishne,48387,commander of chativa
5114,Blondelle McGriffin,1,Southern,aluf mishne,80558,commander of chativa
5115,Charlotte Edgcombe,2,Home Front,tat aluf,34035,commander of ugda
5116,Eileen Giraudo,5,Home Front,sgan aluf,96432,commander of gdud
5117,Joya Trillow,3,Home Front,aluf,76253,commander of pluga
5118,Ursuline Colafate,4,Home Front,sgan aluf,24082,commander of gdud
5119,Ronnie Enevoldsen,3,Central,seren,34605,commander of pluga
5120,Demott Stainburn,1,Northern,aluf,19508,commander of command
5121,Rebbecca Kroll,3,Northern,aluf mishne,30450,commander of chativa
5122,Alonso Hagart,3,Central,rav seren,14395,commander of pluga
5123,Hobie Clinch,5,Southern,aluf,27836,commander of command
5124,Ruperto Speke,1,Home Front,rav seren,70236,commander of pluga
5125,Kissie Georger,3,Southern,rav seren,71296,commander of pluga
5126,Rosemaria Marham,4,Southern,aluf,78893,commander of gdud
5127,Saree Greene,3,Central,tat aluf,89756,commander of ugda
5128,Danya Kenryd,3,Northern,seren,59915,commander of pluga
5129,Erin De Lorenzo,3,Home Front,sgan aluf,33921,commander of gdud
5130,Rochell Gossart,5,Northern,tat aluf,39341,commander of ugda
5131,Oswald Gracey,1,Home Front,tat aluf,62583,commander of ugda
5132,Newton Cardenosa,3,Northern,sgan aluf,42669,commander of gdud
5133,Shoshanna Bloomfield,4,Southern,aluf,57027,commander of pluga
5134,Else Curless,5,Southern,seren,20308,commander of pluga
5135,Northrop Boylin,5,Home Front,tat aluf,19169,commander of ugda
5136,Dimitry Boichat,2,Southern,aluf,75315,commander of command
5137,Wendy Antognelli,1,Northern,aluf,53810,commander of gdud
5138,Reider Spillett,1,Northern,sgan aluf,90902,commander of gdud
5139,Hugh Peery,1,Southern,rav seren,56588,commander of pluga
5140,Izak Punchard,2,Central,sgan aluf,38937,commander of pluga
5141,Thayne Dedmam,1,Central,aluf,7262,commander of gdud
5142,Amie Annice,5,Home Front,rav seren,36453,commander of pluga
5143,Giselle Bosley,5,Northern,aluf mishne,96470,commander of chativa
5144,Emlynn Ambler,1,Southern,aluf,79873,commander of gdud
5145,Glyn Monahan,4,Home Front,aluf mishne,41225,commander of chativa
5146,Ilyssa Tixier,5,Southern,tat aluf,76351,commander of ugda
5147,Alina Gianettini,3,Southern,seren,34690,commander of pluga
5148,Aprilette Zincke,5,Central,seren,34201,commander of pluga
5149,Umeko Padson,3,Northern,tat aluf,41876,commander of ugda
5150,Osmond Cashell,2,Southern,seren,78027,commander of pluga
5151,Filmer Grayshan,1,Northern,aluf,99383,commander of gdud
5152,Norby Prinnett,1,Northern,seren,10442,commander of pluga
5153,Marget Mackness,5,Central,aluf,67664,commander of gdud
5154,Sanders Ryott,3,Southern,tat aluf,50224,commander of ugda
5155,Marcel Fulks,5,Southern,tat aluf,71344,commander of ugda
5156,Petr Marien,3,Southern,sgan aluf,57825,commander of pluga
5157,Connor Tomaschke,5,Northern,rav seren,81899,commander of pluga
5158,Herrick Epton,3,Central,aluf mishne,54996,commander of chativa
5159,Norene Krzysztof,3,Home Front,aluf mishne,86129,commander of chativa
5160,Ravid Derobert,5,Northern,tat aluf,2179,commander of ugda
5161,Fanya Balke,5,Northern,tat aluf,44043,commander of ugda
5162,Trix Rodwell,1,Home Front,sgan aluf,70420,commander of gdud
5163,Tam Solomonides,4,Central,sgan aluf,83948,commander of pluga
5164,Scot Rawsthorne,1,Southern,aluf,14010,commander of pluga
5165,Aeriela Heintzsch,5,Central,sgan aluf,96812,commander of pluga
5166,Zenia Bromet,3,Southern,seren,22643,commander of pluga
5167,Hephzibah Meynell,1,Southern,aluf mishne,43093,commander of chativa
5168,Natalee Keetch,4,Southern,aluf mishne,44611,commander of chativa
5169,Bale Smithson,3,Central,sgan aluf,63020,commander of gdud
5170,Tatum Marguerite,1,Central,seren,69896,commander of pluga
5171,Olenolin Bettison,1,Northern,seren,85305,commander of pluga
5172,Finlay Brinicombe,4,Southern,rav seren,82467,commander of pluga
5173,Bealle Ashforth,3,Central,aluf,39500,commander of pluga
5174,Gina Johananov,5,Home Front,aluf,52811,commander of gdud
5175,Manuel Flawith,4,Northern,seren,17110,commander of pluga
5176,Bryon Shinton,2,Northern,sgan aluf,42969,commander of pluga
5177,Zollie Pizzey,1,Southern,sgan aluf,84355,commander of pluga
5178,Rhea Larmett,5,Central,seren,47737,commander of pluga
5179,Layton Kenwright,4,Home Front,aluf,14954,commander of command
5180,Lodovico Molyneaux,1,Northern,rav seren,33345,commander of pluga
5181,Webb Middleton,3,Central,aluf,47266,commander of gdud
5182,Perle Lippard,5,Northern,rav seren,79462,commander of pluga
5183,Windham Ewart,5,Central,aluf mishne,67847,commander of chativa
5184,Cyrill Reary,1,Home Front,rav seren,29303,commander of pluga
5185,Nata Hanington,3,Central,rav seren,20087,commander of pluga
5186,Lucien McKmurrie,1,Central,aluf,97964,commander of pluga
5187,Connie Ridpath,4,Northern,aluf,12228,commander of command
5188,Lavinie Sisey,4,Northern,tat aluf,2625,commander of ugda
5189,Nobie Becraft,1,Home Front,seren,40342,commander of pluga
5190,Janos Ions,4,Northern,sgan aluf,54345,commander of gdud
5191,Niki Leaton,1,Home Front,rav seren,41999,commander of pluga
5192,Austina Gillibrand,2,Home Front,aluf,40872,commander of gdud
5193,Dane Shreeves,2,Home Front,aluf mishne,85738,commander of chativa
5194,Lynne Penelli,2,Southern,rav seren,58127,commander of pluga
5195,Shelagh Rieme,1,Southern,aluf,41604,commander of pluga
5196,Brockie Entwisle,2,Northern,tat aluf,59409,commander of ugda
5197,Sibylle Corneille,1,Central,seren,10740,commander of pluga
5198,Cornela Gillham,2,Northern,aluf mishne,12654,commander of chativa
5199,Wilbur Chotty,2,Central,rav seren,91979,commander of pluga
5200,Valle Hawk,1,Southern,seren,79672,commander of pluga
5201,Judie Bust,2,Northern,sgan aluf,91057,commander of gdud
5202,Joey Buxsey,4,Home Front,seren,62636,commander of pluga
5203,Steward Johnston,4,Home Front,aluf,6281,commander of pluga
5204,Eugenius Sill,1,Home Front,tat aluf,13238,commander of ugda
5205,Nicol Tippings,4,Northern,rav seren,5397,commander of pluga
5206,Patric Lambal,4,Southern,sgan aluf,47853,commander of pluga
5207,Mersey Gorey,5,Southern,tat aluf,68885,commander of ugda
5208,Vivie Swinbourne,4,Central,tat aluf,56432,commander of ugda
5209,Bennie McBrearty,3,Home Front,aluf mishne,50202,commander of chativa
5210,Dael Daelman,5,Home Front,sgan aluf,30144,commander of gdud
5211,Emili Okie,2,Southern,sgan aluf,99052,commander of gdud
5212,Paquito O'Loughnan,4,Home Front,seren,49073,commander of pluga
5213,Dwayne Hassen,3,Home Front,tat aluf,32331,commander of ugda
5214,Urson Wynes,1,Central,tat aluf,33998,commander of ugda
5215,Christan Challace,2,Northern,seren,21080,commander of pluga
5216,Maddy Cutler,5,Central,rav seren,13969,commander of pluga
5217,Mora Lorman,3,Central,tat aluf,68454,commander of ugda
5218,Sayers Eagell,2,Central,sgan aluf,88221,commander of gdud
5219,Roze Juanes,3,Home Front,seren,74811,commander of pluga
5220,Martelle Laxton,1,Southern,seren,72614,commander of pluga
5221,Sheilakathryn Chidzoy,3,Northern,sgan aluf,54981,commander of pluga
5222,Octavia Nitti,2,Southern,seren,8392,commander of pluga
5223,Kala Mallen,5,Central,seren,65950,commander of pluga
5224,Wiley Cordon,2,Southern,aluf,66326,commander of command
5225,Cairistiona Lapthorn,3,Northern,rav seren,22397,commander of pluga
5226,Raffarty Corcoran,1,Northern,aluf,29207,commander of pluga
5227,Dinny Bodemeaid,5,Home Front,aluf mishne,48821,commander of chativa
5228,Carrissa Portis,1,Northern,aluf mishne,27477,commander of chativa
5229,Vasilis Ansty,2,Southern,rav seren,33416,commander of pluga
5230,Merwyn Benwell,3,Central,sgan aluf,10938,commander of pluga
5231,Gavan Vaggers,4,Northern,rav seren,74165,commander of pluga
5232,Mikey Freemantle,1,Southern,rav seren,42962,commander of pluga
5233,Ryann Hrinchenko,5,Northern,aluf mishne,94241,commander of chativa
5234,Iris Teulier,1,Central,seren,52959,commander of pluga
5235,Ricki Kas,2,Home Front,sgan aluf,36575,commander of pluga
5236,Trueman Rawlins,4,Southern,sgan aluf,78551,commander of gdud
5237,Lira Roelofsen,5,Central,aluf mishne,17704,commander of chativa
5238,Terri-jo Braune,1,Northern,rav seren,82738,commander of pluga
5239,Chantal Murkin,2,Home Front,seren,17760,commander of pluga
5240,Kaitlin Aguilar,1,Home Front,aluf,12190,commander of command
5241,Pearl Wilber,5,Northern,rav seren,28679,commander of pluga
5242,Merwyn Enevoldsen,2,Northern,aluf mishne,73551,commander of chativa
5243,Natala Unsworth,4,Central,aluf,46115,commander of gdud
5244,Brad Wiburn,5,Southern,tat aluf,15045,commander of ugda
5245,Tracey Cirlos,5,Northern,aluf,28873,commander of gdud
5246,Erik Clunan,3,Southern,sgan aluf,30733,commander of pluga
5247,Elisabeth Gammel,1,Home Front,sgan aluf,79736,commander of gdud
5248,Merilee Denisyev,1,Southern,tat aluf,48850,commander of ugda
5249,Ingemar Brazer,5,Southern,tat aluf,22639,commander of ugda
5250,Danyette Spinnace,2,Northern,sgan aluf,21198,commander of gdud
5251,West Bridgen,2,Central,sgan aluf,16652,commander of pluga
5252,Gabriela Blaisdale,3,Southern,aluf,46099,commander of pluga
5253,Rutger Hamnet,5,Home Front,rav seren,81185,commander of pluga
5254,Dallas Weller,2,Southern,rav seren,36737,commander of pluga
5255,Alisha Webland,2,Central,aluf,24709,commander of gdud
5256,Udell Blinckhorne,1,Central,tat aluf,14802,commander of ugda
5257,Lazar Broose,5,Southern,aluf,27171,commander of gdud
5258,Arly Shevell,1,Southern,aluf,68272,commander of gdud
5259,Lucine Witheridge,1,Central,tat aluf,84077,commander of ugda
5260,Brita Bladen,2,Northern,tat aluf,89882,commander of ugda
5261,Townsend Goudard,2,Home Front,sgan aluf,48732,commander of pluga
5262,Cletis Kalb,5,Southern,tat aluf,8207,commander of ugda
5263,Avis Antoniazzi,1,Northern,sgan aluf,79271,commander of gdud
5264,Horace Treweke,5,Northern,tat aluf,42973,commander of ugda
5265,Moses Snuggs,2,Central,aluf,60638,commander of pluga
5266,Selig Victor,3,Home Front,tat aluf,87464,commander of ugda
5267,Wallie Phipard-Shears,2,Southern,sgan aluf,16847,commander of pluga
5268,Joann Lusty,3,Southern,rav seren,44362,commander of pluga
5269,Willy Ranby,4,Central,aluf,81932,commander of gdud
5270,Phillip Nelson,3,Southern,sgan aluf,38587,commander of pluga
5271,Rice Deneve,1,Home Front,seren,34907,commander of pluga
5272,Connie Shortell,3,Home Front,tat aluf,23722,commander of ugda
5273,Minny Baughn,4,Home Front,tat aluf,94317,commander of ugda
5274,Hazel Rodenhurst,5,Central,rav seren,21845,commander of pluga
5275,Lemmy Barthelmes,3,Southern,seren,95850,commander of pluga
5276,Dulcia Shevlin,3,Home Front,sgan aluf,97864,commander of pluga
5277,Marla Roelvink,4,Southern,seren,31307,commander of pluga
5278,Dorelia Brehaut,4,Southern,aluf,79315,commander of command
5279,Barry Geindre,3,Home Front,seren,61172,commander of pluga
5280,Bibi Jodlkowski,2,Southern,aluf,95114,commander of gdud
5281,Cori Gallego,3,Home Front,tat aluf,66575,commander of ugda
5282,Rodie Shegog,1,Home Front,aluf mishne,2514,commander of chativa
5283,Feliza Donald,5,Home Front,aluf mishne,50319,commander of chativa
5284,Stevena Lyddon,3,Northern,rav seren,14033,commander of pluga
5285,Harrison Pummery,3,Northern,aluf mishne,43808,commander of chativa
5286,Ardra Lamyman,1,Northern,sgan aluf,9213,commander of gdud
5287,Allister Grigg,1,Southern,tat aluf,83764,commander of ugda
5288,Emmalynne Welsh,4,Central,aluf mishne,72939,commander of chativa
5289,Felike Late,5,Home Front,aluf mishne,22648,commander of chativa
5290,Amaleta Yesinov,4,Central,aluf,78256,commander of command
5291,Teodorico Bechley,1,Southern,sgan aluf,9379,commander of gdud
5292,Joyous Cargon,2,Central,seren,68551,commander of pluga
5293,Killian Burrage,3,Central,rav seren,28863,commander of pluga
5294,Etan Janos,5,Southern,rav seren,78264,commander of pluga
5295,Maudie Bartolomeoni,3,Northern,tat aluf,16541,commander of ugda
5296,Pierrette Hubeaux,2,Southern,aluf mishne,45672,commander of chativa
5297,Ewell Antusch,2,Central,sgan aluf,68591,commander of gdud
5298,Kerri Hampshaw,1,Central,sgan aluf,84940,commander of gdud
5299,Caresse Mountfort,4,Northern,rav seren,77350,commander of pluga
5300,Pegeen Lilleyman,4,Southern,aluf mishne,26958,commander of chativa
5301,Angele Aulton,3,Southern,aluf mishne,5253,commander of chativa
5302,Bertrando Welchman,5,Northern,sgan aluf,51915,commander of gdud
5303,Yancey Grestye,4,Home Front,aluf mishne,28989,commander of chativa
5304,Lizette Riatt,3,Northern,sgan aluf,29985,commander of gdud
5305,Sarah Rocco,3,Home Front,sgan aluf,15550,commander of pluga
5306,Mariska Carroll,2,Home Front,tat aluf,47658,commander of ugda
5307,Lenci de Merida,1,Central,sgan aluf,18271,commander of pluga
5308,Udell Anderson,2,Southern,rav seren,60346,commander of pluga
5309,Halsey Gerraty,1,Northern,aluf mishne,94197,commander of chativa
5310,Wash Dallyn,5,Southern,aluf mishne,27476,commander of chativa
5311,Etti Drysdall,1,Central,rav seren,55676,commander of pluga
5312,Jackie Cardoso,2,Home Front,sgan aluf,52523,commander of gdud
5313,Rodrigo Shorland,2,Southern,seren,42935,commander of pluga
5314,Dari Sterndale,1,Central,sgan aluf,84926,commander of gdud
5315,Clayson Larraway,1,Home Front,aluf mishne,93055,commander of chativa
5316,Mehetabel De Freyne,1,Central,sgan aluf,1165,commander of pluga
5317,Rad McCuthais,5,Central,sgan aluf,28206,commander of pluga
5318,Elden Loos,4,Home Front,sgan aluf,36171,commander of pluga
5319,Tandy Snoxall,2,Home Front,seren,48960,commander of pluga
5320,Aubrey Pellew,2,Southern,aluf mishne,7292,commander of chativa
5321,Sadye Cowdery,3,Central,rav seren,10043,commander of pluga
5322,Aurelia Heads,1,Central,seren,98215,commander of pluga
5323,Ibrahim Koene,3,Northern,rav seren,10581,commander of pluga
5324,Shalom Hryncewicz,2,Home Front,tat aluf,94237,commander of ugda
5325,Worthy Toma,1,Northern,rav seren,88156,commander of pluga
5326,Fleming Adamovicz,2,Northern,aluf,13594,commander of command
5327,Bondie Patterson,4,Northern,rav seren,29696,commander of pluga
5328,Eva Filmer,1,Home Front,aluf,5111,commander of gdud
5329,Mollee Tavener,5,Northern,tat aluf,97663,commander of ugda
5330,Wendy Cowherd,5,Northern,seren,98129,commander of pluga
5331,Brenna Adolf,1,Southern,tat aluf,21911,commander of ugda
5332,Eadie Machan,1,Home Front,seren,93207,commander of pluga
5333,Wilhelmina Scolding,2,Central,sgan aluf,69288,commander of gdud
5334,Gregoire Sealand,3,Home Front,rav seren,64185,commander of pluga
5335,Helena Philcock,1,Home Front,aluf,71040,commander of pluga
5336,Weston Beynon,3,Southern,tat aluf,65147,commander of ugda
5337,Vivie Seiller,3,Northern,sgan aluf,14212,commander of pluga
5338,Markos Conerding,4,Home Front,aluf,97781,commander of pluga
5339,Loreen Cutajar,1,Southern,sgan aluf,35070,commander of pluga
5340,Hobart Antonomoli,3,Home Front,seren,76905,commander of pluga
5341,Dennet Wyne,5,Home Front,aluf mishne,52500,commander of chativa
5342,Meredithe Furby,5,Northern,aluf mishne,77833,commander of chativa
5343,Webster Benian,3,Home Front,tat aluf,48712,commander of ugda
5344,Luce Scaplehorn,1,Home Front,seren,82402,commander of pluga
5345,Cordula Iacopetti,5,Home Front,sgan aluf,26009,commander of gdud
5346,Eulalie Nurdin,1,Southern,aluf mishne,24979,commander of chativa
5347,Flore Moran,4,Northern,aluf,80509,commander of pluga
5348,Wilie Chrestien,3,Central,aluf,80718,commander of gdud
5349,Davon Skacel,2,Central,seren,69452,commander of pluga
5350,Trixie McCritichie,5,Northern,aluf,4507,commander of pluga
5351,Liam Trillow,4,Northern,aluf,12939,commander of gdud
5352,Edeline Brecken,2,Southern,aluf mishne,95003,commander of chativa
5353,Sacha Tansly,2,Central,tat aluf,92077,commander of ugda
5354,Alfie Muddimer,2,Northern,rav seren,11207,commander of pluga
5355,Mitchael Kershaw,2,Central,seren,83752,commander of pluga
5356,Netti Measom,2,Home Front,aluf,78058,commander of pluga
5357,Etti Ambrosoli,4,Northern,tat aluf,31073,commander of ugda
5358,Shaylynn Coddington,3,Southern,rav seren,28150,commander of pluga
5359,Eric Gooderick,4,Northern,seren,14345,commander of pluga
5360,Alecia Shillingford,1,Northern,seren,12933,commander of pluga
5361,Tulley Bodemeaid,1,Central,seren,57488,commander of pluga
5362,Tadeas Cattroll,4,Southern,tat aluf,43692,commander of ugda
5363,Phillipe Atwill,2,Northern,tat aluf,55185,commander of ugda
5364,Lydon Conigsby,1,Northern,sgan aluf,8580,commander of gdud
5365,Mercy Crissil,2,Northern,sgan aluf,33818,commander of gdud
5366,Beaufort Robins,3,Northern,tat aluf,40851,commander of ugda
5367,Jacquelynn Brumen,5,Central,tat aluf,74993,commander of ugda
5368,Brewster Gray,4,Home Front,aluf mishne,66140,commander of chativa
5369,Eulalie Pedrocchi,4,Southern,seren,21966,commander of pluga
5370,Lizzie Collete,2,Northern,seren,79817,commander of pluga
5371,Abbie McKeggie,4,Southern,tat aluf,5652,commander of ugda
5372,Brien Holbury,2,Central,aluf mishne,26562,commander of chativa
5373,Jaye MacCawley,5,Southern,tat aluf,80405,commander of ugda
5374,Isidore McAnellye,3,Northern,tat aluf,25897,commander of ugda
5375,Aloin Livingston,4,Northern,seren,28728,commander of pluga
5376,Mathe MacGlory,1,Northern,seren,81202,commander of pluga
5377,Hanni Kingcott,4,Southern,sgan aluf,30718,commander of pluga
5378,Jane Middlewick,5,Central,rav seren,99948,commander of pluga
5379,Harriette Basil,4,Southern,sgan aluf,26642,commander of pluga
5380,Gothart Cadagan,2,Central,rav seren,16652,commander of pluga
5381,Niko Hadfield,5,Northern,sgan aluf,55926,commander of gdud
5382,Merrielle Chupin,3,Central,seren,70634,commander of pluga
5383,Linnell Ruckman,3,Home Front,aluf mishne,61830,commander of chativa
5384,Parke Karran,2,Home Front,tat aluf,98031,commander of ugda
5385,Virgilio Nestor,1,Central,sgan aluf,43168,commander of gdud
5386,Emilio Aglione,4,Central,aluf mishne,63546,commander of chativa
5387,Cynthia Salterne,1,Home Front,sgan aluf,61200,commander of gdud
5388,Nollie Bordiss,3,Central,tat aluf,48282,commander of ugda
5389,Stacee Tousey,2,Southern,rav seren,58736,commander of pluga
5390,Clive Briston,4,Northern,sgan aluf,78622,commander of gdud
5391,Faye Macauley,4,Home Front,sgan aluf,12859,commander of pluga
5392,Demetris Shirley,1,Northern,aluf mishne,82111,commander of chativa
5393,Hester Frith,4,Home Front,rav seren,13262,commander of pluga
5394,Tessi Malin,2,Southern,seren,96397,commander of pluga
5395,Ferdie Pote,3,Central,sgan aluf,20041,commander of gdud
5396,Bay Kasbye,5,Central,aluf,12782,commander of pluga
5397,Virgie Eagle,4,Southern,aluf mishne,50443,commander of chativa
5398,Freeman Keays,2,Southern,rav seren,6260,commander of pluga
5399,Dyna Worthy,4,Southern,rav seren,6547,commander of pluga
5400,Reube McKennan,5,Home Front,aluf mishne,34589,commander of chativa
5401,Annmarie Kellick,3,Southern,aluf mishne,59844,commander of chativa
5402,Adair Bauer,4,Home Front,sgan aluf,2357,commander of gdud
5403,Gerianne Leathart,3,Home Front,sgan aluf,33917,commander of gdud
5404,Trenton Ambrosini,3,Northern,sgan aluf,11781,commander of pluga
5405,Even Handrek,4,Southern,aluf,61727,commander of pluga
5406,Belle Dufore,5,Home Front,aluf,15712,commander of gdud
5407,Rachel Dalliwatr,4,Northern,seren,22141,commander of pluga
5408,Laverna Havvock,4,Home Front,sgan aluf,98458,commander of gdud
5409,Merle Seally,1,Home Front,rav seren,1845,commander of pluga
5410,Upton Corstorphine,3,Northern,aluf mishne,63729,commander of chativa
5411,Stacy Mebius,3,Home Front,tat aluf,97613,commander of ugda
5412,Arlina Burhill,5,Northern,sgan aluf,98875,commander of pluga
5413,Llewellyn Yetman,2,Southern,rav seren,5674,commander of pluga
