commander_id,commander_name,classification,command,rank,number_of_soldiers,role
15158,Isidore Lanahan,4,Northern,rav seren,24986,commander of pluga
15159,Sax Randles,4,Southern,tat aluf,92836,commander of ugda
15160,Giffy Chazier,3,Home Front,rav seren,56136,commander of pluga
15161,Karyl Roswarne,4,Central,rav seren,88155,commander of pluga
15162,Janet Iremonger,4,Central,rav seren,84957,commander of pluga
15163,Daisie Coon,1,Home Front,seren,34607,commander of pluga
15164,Uriel Mersh,3,Southern,aluf,8201,commander of gdud
15165,Goldie Kording,4,Central,tat aluf,97665,commander of ugda
15166,Bobbee Jirieck,3,Northern,tat aluf,26145,commander of ugda
15167,Rurik Romao,5,Home Front,tat aluf,52765,commander of ugda
15168,Tom Rotham,1,Northern,aluf,52104,commander of gdud
15169,Elliot Dillaway,4,Southern,seren,51064,commander of pluga
15170,Cherise Fuster,4,Southern,aluf mishne,8167,commander of chativa
15171,Elsworth Kamall,4,Southern,rav seren,37862,commander of pluga
15172,Ulrick Budgen,1,Northern,tat aluf,69835,commander of ugda
15173,Benn Pester,3,Southern,seren,10311,commander of pluga
15174,Bernette Belch,1,Northern,aluf mishne,41705,commander of chativa
15175,Dionysus Blitz,2,Southern,tat aluf,92738,commander of ugda
15176,Caresa Burghill,1,Home Front,seren,78852,commander of pluga
15177,Essy Hawthorn,2,Central,sgan aluf,95450,commander of pluga
15178,Rebbecca Maffucci,5,Home Front,rav seren,46562,commander of pluga
15179,Bernie Delea,2,Central,tat aluf,27528,commander of ugda
15180,Lira Ishak,3,Northern,tat aluf,90393,commander of ugda
15181,Tasia Cuniffe,5,Central,seren,83885,commander of pluga
15182,Allianora Posselow,2,Home Front,sgan aluf,59711,commander of pluga
15183,Codie Stanworth,4,Northern,tat aluf,36908,commander of ugda
15184,Randell Heath,4,Northern,aluf,77063,commander of gdud
15185,Domenic Ashlin,1,Southern,aluf mishne,4447,commander of chativa
15186,Monika Westmarland,4,Southern,aluf mishne,95432,commander of chativa
15187,Shawna Kettlesing,5,Southern,aluf mishne,23965,commander of chativa
15188,Bertrando Juppe,4,Central,sgan aluf,5553,commander of pluga
15189,Zachary Corgenvin,1,Home Front,aluf mishne,83318,commander of chativa
15190,Darn Le Floch,4,Southern,aluf,30674,commander of command
15191,Morgun Haizelden,4,Southern,rav seren,84234,commander of pluga
15192,Skipp Matei,3,Central,sgan aluf,35712,commander of pluga
15193,Reggie Doniso,4,Northern,tat aluf,83438,commander of ugda
15194,Max Soars,5,Central,tat aluf,43401,commander of ugda
15195,Billi McGiffie,2,Central,aluf,10509,commander of pluga
15196,Joby Dowyer,5,Northern,tat aluf,27641,commander of ugda
15197,Marketa Talks,4,Southern,aluf mishne,4131,commander of chativa
15198,Jillie Campanelle,1,Home Front,sgan aluf,82115,commander of gdud
15199,Layla Fortnum,2,Northern,tat aluf,18474,commander of ugda
15200,Nils Eck,3,Southern,aluf mishne,80440,commander of chativa
15201,Corissa Hansberry,1,Home Front,sgan aluf,18912,commander of gdud
15202,Barby Jesper,4,Northern,aluf mishne,70182,commander of chativa
15203,Cristen Fassman,1,Northern,aluf,72560,commander of gdud
15204,Julius Rubee,3,Home Front,seren,51187,commander of pluga
15205,Laughton Abramowitch,2,Home Front,seren,74762,commander of pluga
15206,Anny Hallwell,3,Central,aluf,20527,commander of pluga
15207,Rose Scanlin,3,Home Front,tat aluf,84472,commander of ugda
15208,Yovonnda Shewring,5,Northern,seren,29648,commander of pluga
15209,Jessy Whanstall,2,Southern,tat aluf,17340,commander of ugda
15210,Rhodie Ewbanche,2,Central,aluf mishne,72582,commander of chativa
15211,Auberon Bruyntjes,3,Northern,aluf mishne,48990,commander of chativa
15212,Prentiss Castrillo,5,Southern,sgan aluf,18182,commander of pluga
15213,Madeleine O'Corrin,4,Central,sgan aluf,33936,commander of gdud
15214,Clementina Budgen,1,Northern,rav seren,43928,commander of pluga
15215,Tallia Wonham,1,Central,seren,11225,commander of pluga
15216,Rand Pichmann,1,Northern,sgan aluf,61077,commander of pluga
15217,Esme Leeke,3,Home Front,aluf,13783,commander of gdud
15218,Shalne Scough,4,Southern,rav seren,57862,commander of pluga
15219,Grange Viveash,5,Home Front,sgan aluf,51776,commander of gdud
15220,Ailina Montel,3,Central,tat aluf,25227,commander of ugda
15221,Candida Dowyer,3,Home Front,aluf,43408,commander of gdud
15222,Rose Pistol,2,Southern,rav seren,72847,commander of pluga
15223,Scotti Duncombe,1,Southern,aluf mishne,68171,commander of chativa
15224,Rickie Teather,4,Northern,seren,89950,commander of pluga
15225,Jessi Hollow,1,Central,aluf mishne,88065,commander of chativa
15226,Silvanus O'Feeney,4,Home Front,sgan aluf,22675,commander of pluga
15227,Chrysler Roobottom,1,Southern,rav seren,49463,commander of pluga
15228,Vlad Francey,2,Home Front,rav seren,46546,commander of pluga
15229,Renaldo Cay,2,Southern,sgan aluf,8788,commander of pluga
15230,Kelley Quelch,5,Southern,rav seren,96407,commander of pluga
15231,Felipe Vlasyuk,4,Northern,tat aluf,13858,commander of ugda
15232,Lewes Scotchmor,1,Home Front,aluf,83118,commander of gdud
15233,Josefina Sidden,4,Southern,tat aluf,39371,commander of ugda
15234,Rourke Flecknell,1,Central,aluf mishne,26063,commander of chativa
15235,Michel Duchart,2,Southern,sgan aluf,78683,commander of gdud
15236,Garvey Georgiades,4,Home Front,aluf mishne,58104,commander of chativa
15237,Terrijo Jordine,3,Northern,sgan aluf,88025,commander of gdud
15238,Quinton Percifull,3,Home Front,aluf mishne,43394,commander of chativa
15239,Lucias Cicchelli,5,Central,sgan aluf,84627,commander of gdud
15240,Manon Spelman,1,Home Front,aluf,56657,commander of command
15241,Charisse McCurtain,3,Northern,tat aluf,49955,commander of ugda
15242,Danette Tedorenko,4,Home Front,tat aluf,14666,commander of ugda
15243,Judah Leynagh,4,Northern,aluf,78260,commander of pluga
15244,Ringo Lanahan,4,Northern,sgan aluf,67258,commander of gdud
15245,Elwira Kastel,1,Southern,aluf,96330,commander of command
15246,Johnny Tomaskunas,4,Home Front,aluf,53674,commander of gdud
15247,Jacenta McEachern,5,Central,rav seren,32211,commander of pluga
15248,Rivalee Claige,5,Southern,aluf mishne,91913,commander of chativa
15249,Calvin Cleife,4,Southern,aluf,21611,commander of gdud
15250,Carlen Keefe,2,Home Front,tat aluf,63044,commander of ugda
15251,Lorelei Patzelt,4,Central,seren,85077,commander of pluga
15252,Alford Keighly,3,Northern,aluf,59397,commander of pluga
15253,Philippe Crallan,3,Northern,seren,10303,commander of pluga
15254,Mathian Durker,2,Home Front,rav seren,30383,commander of pluga
15255,Paige Copestake,1,Central,aluf mishne,7371,commander of chativa
15256,Benedetta Lethabridge,2,Southern,rav seren,71668,commander of pluga
15257,Krishna Hancill,2,Northern,rav seren,44808,commander of pluga
15258,Alexander Nigh,1,Home Front,aluf,8169,commander of gdud
15259,Karry Walsh,1,Central,aluf mishne,77090,commander of chativa
15260,Alley Kays,3,Northern,aluf,37737,commander of command
15261,Ajay Milnes,4,Home Front,tat aluf,42269,commander of ugda
15262,Costanza Proven,4,Home Front,aluf,4105,commander of pluga
15263,Hyman Tooze,3,Southern,aluf,90311,commander of gdud
15264,Skyler Reskelly,3,Home Front,rav seren,75001,commander of pluga
15265,Ruthie Rasp,2,Southern,sgan aluf,96740,commander of pluga
15266,Terrel Offin,5,Central,aluf,55431,commander of command
15267,Wain Ailsbury,5,Central,seren,45160,commander of pluga
15268,Petronia Fullager,1,Southern,aluf mishne,62233,commander of chativa
15269,Crawford Broinlich,1,Home Front,aluf mishne,11564,commander of chativa
15270,Micheil McDowall,5,Home Front,tat aluf,65603,commander of ugda
15271,Antons Tunnah,2,Northern,aluf mishne,69328,commander of chativa
15272,Ninetta Georgius,4,Northern,tat aluf,47859,commander of ugda
15273,Marmaduke Harpur,2,Home Front,rav seren,46334,commander of pluga
15274,Hurley Lesurf,1,Northern,seren,59292,commander of pluga
15275,Raddie But,1,Northern,aluf mishne,59431,commander of chativa
15276,Bartie Piatkow,3,Home Front,rav seren,37323,commander of pluga
15277,Vanna Lacey,4,Southern,aluf,20623,commander of command
15278,Maximo Mapston,2,Northern,tat aluf,86759,commander of ugda
15279,Domini Filippello,5,Southern,aluf,59121,commander of gdud
15280,Liz Rolingson,3,Home Front,aluf mishne,65285,commander of chativa
15281,Willis Norway,4,Central,rav seren,59805,commander of pluga
15282,Joann Demeter,1,Southern,aluf mishne,44123,commander of chativa
15283,Neville Courson,5,Central,aluf mishne,4514,commander of chativa
15284,Tait Hegden,2,Home Front,tat aluf,36865,commander of ugda
15285,Edmon Soppit,1,Northern,tat aluf,47058,commander of ugda
15286,Leonore Ratray,4,Central,aluf mishne,57272,commander of chativa
15287,Mattias Goldring,4,Home Front,sgan aluf,23683,commander of gdud
15288,Leticia Guido,3,Central,tat aluf,87546,commander of ugda
15289,Georges Lamplough,5,Home Front,aluf,17845,commander of pluga
15290,Noak Vassman,5,Northern,tat aluf,47880,commander of ugda
15291,Rhonda Cod,3,Home Front,aluf,74241,commander of gdud
15292,Ciro Dorbin,4,Home Front,aluf,81824,commander of gdud
15293,Noell Kite,3,Northern,tat aluf,40303,commander of ugda
15294,Pen Corck,1,Northern,aluf mishne,54621,commander of chativa
15295,Sherman Pirazzi,2,Northern,tat aluf,47778,commander of ugda
15296,Nerissa Leedal,4,Northern,seren,95555,commander of pluga
15297,Terrel Kerrich,3,Home Front,seren,52089,commander of pluga
15298,Mallorie Duly,4,Southern,rav seren,62911,commander of pluga
15299,Sallyann Cassella,2,Central,aluf,13074,commander of pluga
15300,Andreas Rzehorz,3,Southern,rav seren,93728,commander of pluga
15301,Reinhard Forth,4,Southern,aluf mishne,96078,commander of chativa
15302,Merola Holley,5,Southern,aluf,43905,commander of command
15303,Arleta Mackerel,1,Central,aluf mishne,95473,commander of chativa
15304,Napoleon Lortz,1,Home Front,aluf mishne,87140,commander of chativa
15305,Ruby Elsop,2,Central,aluf,30601,commander of gdud
15306,Marijo Savary,1,Northern,tat aluf,13064,commander of ugda
15307,Nelie Finley,3,Home Front,aluf mishne,87439,commander of chativa
15308,Lurlene Clemson,5,Central,rav seren,82905,commander of pluga
15309,Christine Skillett,1,Central,seren,79298,commander of pluga
15310,Bernadene Albers,3,Central,aluf mishne,50159,commander of chativa
15311,Darin Sukbhans,1,Central,rav seren,83517,commander of pluga
15312,Cariotta Findlow,3,Southern,rav seren,98300,commander of pluga
15313,Loni Nacey,3,Home Front,sgan aluf,20527,commander of pluga
15314,Robina Barnet,1,Home Front,aluf mishne,64846,commander of chativa
15315,Bonni Titterell,3,Southern,sgan aluf,41367,commander of pluga
15316,Timofei Kennler,1,Northern,rav seren,2643,commander of pluga
15317,Kile Youdell,3,Home Front,sgan aluf,4169,commander of pluga
15318,Will Bennie,4,Home Front,aluf mishne,1543,commander of chativa
15319,Lotty Gristwood,5,Northern,aluf mishne,43004,commander of chativa
15320,Melody O'Lennane,1,Central,seren,57760,commander of pluga
15321,Jakob Lambourne,1,Home Front,tat aluf,21970,commander of ugda
15322,Ellyn Wynn,4,Central,tat aluf,53226,commander of ugda
15323,Corene Neachell,4,Central,aluf,41812,commander of pluga
15324,Miguel Fincham,4,Northern,seren,84518,commander of pluga
15325,Bartholomew Redwood,2,Northern,aluf mishne,90125,commander of chativa
15326,Ann Scotchford,5,Northern,aluf,75432,commander of gdud
15327,Alli O'Grady,3,Southern,aluf mishne,99610,commander of chativa
15328,Myrtie McJury,5,Central,tat aluf,59368,commander of ugda
15329,Philbert Caddell,1,Southern,rav seren,96131,commander of pluga
15330,Rodrigo Flohard,2,Southern,tat aluf,68473,commander of ugda
15331,Lanni Maddra,5,Home Front,sgan aluf,5174,commander of gdud
15332,Caprice Midgley,2,Southern,sgan aluf,86885,commander of pluga
15333,Rodrique Cissell,2,Central,aluf,70012,commander of gdud
15334,Petra Malby,5,Home Front,tat aluf,10109,commander of ugda
15335,Tess Garroch,5,Central,sgan aluf,15570,commander of gdud
15336,Clair Twoohy,5,Northern,rav seren,3412,commander of pluga
15337,Frederica Villa,3,Southern,aluf mishne,80568,commander of chativa
15338,Rutger Bonnick,2,Southern,sgan aluf,82807,commander of pluga
15339,Wolfgang Winterburn,3,Home Front,aluf,93402,commander of gdud
15340,Sue Shellcross,2,Northern,aluf,12973,commander of command
15341,Ottilie Yetts,1,Central,aluf,95135,commander of command
15342,Ron Laxson,1,Central,seren,45448,commander of pluga
15343,Jaquelyn Trebble,3,Central,sgan aluf,36462,commander of pluga
15344,Florenza Balwin,4,Central,aluf mishne,5776,commander of chativa
15345,Kellen Petriello,3,Home Front,aluf,41690,commander of gdud
15346,Fan Stitfall,5,Home Front,sgan aluf,87398,commander of pluga
15347,Gianna Peerless,4,Southern,rav seren,94556,commander of pluga
15348,Kayla Bonass,5,Southern,aluf,45256,commander of command
15349,Letty Sea,5,Central,tat aluf,76678,commander of ugda
15350,Brittne MacDougall,5,Home Front,seren,27698,commander of pluga
15351,Ruy Vasser,2,Home Front,tat aluf,47427,commander of ugda
15352,Adora Glandon,5,Home Front,aluf mishne,62999,commander of chativa
15353,Lesly Guilloux,4,Central,sgan aluf,75680,commander of gdud
15354,Keven Trew,3,Northern,rav seren,75500,commander of pluga
15355,Marve Raper,1,Southern,seren,93676,commander of pluga
15356,Muriel Houlridge,1,Central,aluf,59331,commander of command
15357,Roana Ounsworth,5,Central,rav seren,10420,commander of pluga
15358,Martita Stait,5,Southern,sgan aluf,97175,commander of gdud
15359,Demetra Swarbrick,2,Southern,sgan aluf,2775,commander of gdud
15360,Rriocard Totterdell,3,Northern,aluf,1487,commander of gdud
15361,Constantine Dreher,2,Home Front,seren,90878,commander of pluga
15362,Sher Hurrell,5,Northern,rav seren,68541,commander of pluga
15363,Debora Amiss,4,Northern,aluf,94287,commander of pluga
15364,Flemming Penfold,5,Northern,aluf,64776,commander of pluga
15365,Elvyn Danilov,2,Central,sgan aluf,60006,commander of pluga
15366,Katherine Templman,5,Home Front,rav seren,62223,commander of pluga
15367,Benetta Goldhill,5,Southern,tat aluf,37241,commander of ugda
15368,Ignacius Robker,4,Southern,rav seren,93153,commander of pluga
15369,Kathi Squelch,4,Southern,aluf mishne,20730,commander of chativa
15370,Twila Stoyle,1,Northern,aluf mishne,99845,commander of chativa
15371,Mareah Taphouse,1,Southern,sgan aluf,26634,commander of gdud
15372,Archibold Radsdale,4,Northern,rav seren,33525,commander of pluga
15373,Gabbie Compson,2,Southern,rav seren,56097,commander of pluga
15374,Clemmie Kleinsmuntz,3,Northern,seren,5040,commander of pluga
15375,Sutherland Chrispin,2,Northern,seren,99028,commander of pluga
15376,Juliet Spong,2,Home Front,sgan aluf,51027,commander of gdud
15377,Borden Cudde,4,Southern,rav seren,88924,commander of pluga
15378,Alister Spurgin,1,Central,sgan aluf,7667,commander of pluga
15379,Sib Goundrill,4,Central,rav seren,92522,commander of pluga
15380,Cordy McComiskie,4,Home Front,rav seren,68404,commander of pluga
15381,Tybi Highton,1,Central,aluf mishne,45035,commander of chativa
15382,Fidel Steagall,4,Home Front,sgan aluf,88361,commander of pluga
15383,Rutter Bosley,1,Central,aluf,85830,commander of command
15384,Isabelita Gowar,4,Northern,tat aluf,47727,commander of ugda
15385,Pryce Ceaser,3,Southern,seren,66440,commander of pluga
15386,Ody Ruperti,5,Central,aluf mishne,42446,commander of chativa
15387,Caterina Taree,5,Southern,sgan aluf,61101,commander of gdud
15388,Misti Kornalik,1,Home Front,seren,6991,commander of pluga
15389,Carla Pendre,1,Central,aluf,81468,commander of gdud
15390,David Munford,3,Central,tat aluf,95454,commander of ugda
15391,Danice Pietroni,1,Northern,seren,68280,commander of pluga
15392,Johanna Dimmne,5,Northern,aluf,18754,commander of gdud
15393,Michele Mackett,2,Southern,aluf mishne,44953,commander of chativa
15394,Harry Ginnally,2,Home Front,tat aluf,11503,commander of ugda
15395,Emmye Littleover,4,Central,seren,19125,commander of pluga
15396,Delcine Lewens,2,Central,aluf mishne,30176,commander of chativa
15397,Dennison Vasey,1,Northern,rav seren,51326,commander of pluga
15398,Caron Mallalieu,3,Southern,tat aluf,27757,commander of ugda
15399,Gale Lightbody,5,Home Front,aluf,31201,commander of pluga
15400,Celestia Barwood,1,Southern,aluf,17053,commander of command
15401,Ezekiel Pardoe,1,Southern,aluf mishne,25406,commander of chativa
15402,Leontyne Skitral,4,Central,sgan aluf,2931,commander of gdud
15403,Nikolaos Hamlen,4,Home Front,tat aluf,2498,commander of ugda
15404,Odie Brinkler,1,Central,aluf mishne,77655,commander of chativa
15405,Charmaine Leschelle,2,Southern,aluf mishne,57331,commander of chativa
15406,Temp Scragg,5,Southern,aluf,43889,commander of command
15407,Guinevere Georgel,3,Southern,seren,58245,commander of pluga
15408,Becca Ballham,4,Northern,rav seren,16613,commander of pluga
15409,Hillel Melpuss,5,Southern,aluf mishne,98924,commander of chativa
15410,Breanne Testo,1,Southern,aluf mishne,30692,commander of chativa
15411,Alva Khadir,1,Central,sgan aluf,60340,commander of pluga
15412,Phillipe Josephy,1,Southern,sgan aluf,67310,commander of gdud
15413,Tedmund Bartholomieu,5,Northern,rav seren,73329,commander of pluga
15414,My Twitty,2,Southern,rav seren,80698,commander of pluga
15415,Petr Luscott,1,Central,aluf,23417,commander of pluga
15416,Kaye Allkins,4,Southern,sgan aluf,85041,commander of gdud
