commander_id,commander_name,classification,command,rank,number_of_soldiers,role
18136,Lucas Aickin,3,Northern,rav seren,38100,commander of pluga
18137,Easter Preshous,5,Home Front,rav seren,95192,commander of pluga
18138,Ailina Merrifield,4,Central,sgan aluf,99522,commander of pluga
18139,Melvin Dymocke,2,Central,rav seren,16299,commander of pluga
18140,Teodoro Coley,1,Northern,rav seren,12284,commander of pluga
18141,Aurelie Scurrah,5,Northern,aluf mishne,3628,commander of chativa
18142,Andeee Kubacki,2,Southern,aluf mishne,22462,commander of chativa
18143,Bradley McPolin,1,Central,seren,8060,commander of pluga
18144,Nyssa Southwell,4,Southern,aluf,51792,commander of command
18145,Cyrille Woofenden,2,Home Front,aluf,66749,commander of command
18146,Izak Fist,5,Home Front,aluf mishne,64794,commander of chativa
18147,Angil Dorricott,1,Home Front,tat aluf,25880,commander of ugda
18148,Florence Pourveer,3,Northern,aluf,93493,commander of pluga
18149,Tammara Fayne,1,Central,sgan aluf,31523,commander of pluga
18150,Galen Lung,3,Home Front,rav seren,87215,commander of pluga
18151,Janek Tamlett,2,Northern,rav seren,26205,commander of pluga
18152,Daphna Bullon,3,Northern,seren,1205,commander of pluga
18153,Damara Gettens,4,Northern,rav seren,15029,commander of pluga
18154,Rennie Reade,2,Central,aluf mishne,58620,commander of chativa
18155,Addy Henlon,4,Central,tat aluf,60051,commander of ugda
18156,Dougie Emons,1,Central,tat aluf,30421,commander of ugda
18157,Clemens Girard,4,Home Front,aluf mishne,5812,commander of chativa
18158,Johnnie Abbatucci,1,Central,tat aluf,5042,commander of ugda
18159,Natalie Powelee,4,Northern,rav seren,32915,commander of pluga
18160,Lurline Pash,5,Northern,seren,22044,commander of pluga
18161,Crysta Inett,3,Central,aluf mishne,27155,commander of chativa
18162,Maynord McEllen,5,Northern,seren,51659,commander of pluga
18163,Ivonne Tuttle,5,Northern,sgan aluf,98243,commander of pluga
18164,Nefen Weathey,5,Southern,tat aluf,7119,commander of ugda
18165,Lyle Krystof,5,Southern,rav seren,89534,commander of pluga
18166,Joceline Branston,5,Home Front,aluf mishne,59711,commander of chativa
18167,Oralla Staniforth,2,Home Front,sgan aluf,52914,commander of gdud
18168,Guy Ivankov,3,Northern,tat aluf,94761,commander of ugda
18169,Kessiah Ipgrave,2,Northern,rav seren,18590,commander of pluga
18170,Sonny Skotcher,4,Southern,tat aluf,43204,commander of ugda
18171,Gianina Maulin,1,Northern,seren,62707,commander of pluga
18172,Jaquith Granleese,1,Southern,sgan aluf,66282,commander of pluga
18173,Arlene Fulstow,1,Northern,rav seren,44454,commander of pluga
18174,Bealle Slyman,2,Home Front,rav seren,69840,commander of pluga
18175,Lazar L' Anglois,1,Central,seren,2667,commander of pluga
18176,Audi Lightowler,1,Southern,aluf,90433,commander of command
18177,Shurlocke Lain,1,Northern,sgan aluf,50234,commander of pluga
18178,Abbe Corck,4,Central,sgan aluf,62013,commander of gdud
18179,Payton Dooney,5,Northern,aluf,2540,commander of gdud
18180,Moss Wiseman,3,Home Front,aluf mishne,46231,commander of chativa
18181,Gerianna Rawsthorne,4,Home Front,rav seren,86439,commander of pluga
18182,Karoly Tregiddo,1,Southern,sgan aluf,10282,commander of pluga
18183,Sindee Newitt,3,Southern,tat aluf,82472,commander of ugda
18184,Lanette Checcucci,1,Northern,seren,91532,commander of pluga
18185,Jody Muat,4,Central,aluf mishne,50983,commander of chativa
18186,Maddy Stanborough,5,Southern,sgan aluf,55197,commander of pluga
18187,Hewie Syfax,5,Southern,aluf,25827,commander of gdud
18188,Rosemonde Lensch,3,Home Front,rav seren,52541,commander of pluga
18189,Niki Bristow,3,Home Front,aluf,80045,commander of pluga
18190,Garnet Cocklie,1,Home Front,aluf,58562,commander of command
18191,Meredithe Caffery,1,Northern,seren,36914,commander of pluga
18192,Broddie Abbot,5,Home Front,aluf mishne,47023,commander of chativa
18193,Sidoney Egar,1,Southern,seren,14740,commander of pluga
18194,Dalt Haggleton,2,Southern,seren,26995,commander of pluga
18195,Jere Ousbie,1,Northern,aluf mishne,6734,commander of chativa
18196,Rossy Faulkes,3,Home Front,sgan aluf,10602,commander of gdud
18197,Angel Ferber,3,Northern,tat aluf,52343,commander of ugda
18198,Craggy Greengrass,3,Central,aluf mishne,44236,commander of chativa
18199,Free Kendred,1,Central,tat aluf,89777,commander of ugda
18200,Marice Anwell,5,Northern,tat aluf,5659,commander of ugda
18201,Simone Selwyn,1,Home Front,tat aluf,57577,commander of ugda
18202,Seana Fust,2,Home Front,aluf mishne,12511,commander of chativa
18203,Fernanda Keenor,5,Home Front,tat aluf,46115,commander of ugda
18204,Pansy Mityushin,2,Southern,tat aluf,19025,commander of ugda
18205,Idell Renshall,4,Northern,rav seren,89120,commander of pluga
18206,Dedie Gelderd,2,Northern,aluf mishne,79069,commander of chativa
18207,Nikki Rozenzweig,2,Home Front,rav seren,99346,commander of pluga
18208,Lefty Proffitt,2,Northern,seren,57361,commander of pluga
18209,Tye McKeowon,4,Central,sgan aluf,41597,commander of pluga
18210,Sanson Kilbourn,1,Southern,aluf,78326,commander of command
18211,Merrily Ilden,2,Central,aluf mishne,78526,commander of chativa
18212,Margaret Hallowes,4,Central,sgan aluf,49989,commander of gdud
18213,Moise Franciottoi,5,Home Front,aluf,88624,commander of gdud
18214,Erminie Haggish,4,Home Front,aluf,7407,commander of gdud
18215,Eulalie Cornilleau,5,Southern,sgan aluf,46943,commander of gdud
18216,Vallie Stains,1,Central,sgan aluf,35556,commander of pluga
18217,Niccolo Fleisch,1,Northern,aluf,99373,commander of gdud
18218,Ardeen O'Curran,3,Southern,sgan aluf,90998,commander of gdud
18219,Shirlene Cressingham,3,Northern,aluf mishne,58813,commander of chativa
18220,Timofei Aysh,4,Northern,aluf mishne,74929,commander of chativa
18221,Jocelyne Stote,4,Northern,aluf mishne,8163,commander of chativa
18222,Matias MacGahy,5,Southern,tat aluf,17859,commander of ugda
18223,Micheil Ierland,3,Home Front,rav seren,39180,commander of pluga
18224,Catlin Massot,4,Home Front,rav seren,95043,commander of pluga
18225,Lilla Armatys,1,Northern,tat aluf,48990,commander of ugda
18226,Briano Cockitt,5,Northern,rav seren,54354,commander of pluga
18227,Lanie Fass,4,Home Front,sgan aluf,22552,commander of pluga
18228,Marlo Jendrys,3,Northern,tat aluf,91657,commander of ugda
18229,Iago Perrelle,1,Northern,tat aluf,58354,commander of ugda
18230,Quintilla Archambault,3,Northern,rav seren,67592,commander of pluga
18231,Riki Lenox,3,Central,sgan aluf,72283,commander of gdud
18232,Sarah Ferreo,1,Northern,sgan aluf,99021,commander of pluga
18233,Peggi Primett,1,Home Front,tat aluf,98845,commander of ugda
18234,Klarika Downe,3,Southern,sgan aluf,18794,commander of pluga
18235,Adolph Tumber,4,Southern,seren,10922,commander of pluga
18236,Pace Headland,1,Central,aluf mishne,80199,commander of chativa
18237,Erick Wrightham,1,Home Front,tat aluf,69441,commander of ugda
18238,Valerie Vasilechko,5,Central,rav seren,18481,commander of pluga
18239,Chip Burgill,5,Southern,rav seren,76439,commander of pluga
18240,Lefty Gunther,5,Northern,tat aluf,15232,commander of ugda
18241,Murial Bedding,2,Northern,seren,33704,commander of pluga
18242,Parry Zini,1,Northern,aluf,36665,commander of pluga
18243,Frederico Strawbridge,1,Southern,rav seren,53655,commander of pluga
18244,Dexter Delgadillo,5,Home Front,rav seren,11904,commander of pluga
18245,Averill Ivakhin,4,Southern,aluf,40200,commander of gdud
18246,Florinda Exelby,5,Central,aluf,92614,commander of pluga
18247,Hedvig Gelderd,3,Southern,sgan aluf,90369,commander of gdud
18248,Paton Billitteri,1,Home Front,sgan aluf,82082,commander of pluga
18249,Othilie Cuncliffe,2,Southern,aluf,86771,commander of pluga
18250,Mufinella Birkby,4,Southern,seren,97799,commander of pluga
18251,Cirillo Sugarman,4,Central,sgan aluf,38921,commander of gdud
18252,Ari Jowitt,3,Northern,rav seren,24970,commander of pluga
18253,Kevyn Syplus,4,Home Front,sgan aluf,91260,commander of pluga
18254,Sabina Amoore,2,Southern,rav seren,66043,commander of pluga
18255,Linn Castelain,2,Southern,tat aluf,70059,commander of ugda
18256,Berny Gilmartin,1,Home Front,sgan aluf,36489,commander of gdud
18257,Dot Northrop,5,Central,sgan aluf,46017,commander of pluga
18258,Harman Daldan,4,Southern,aluf mishne,53200,commander of chativa
18259,Gan Davidy,3,Central,aluf,47316,commander of command
18260,Benjie Sinderland,2,Central,rav seren,16134,commander of pluga
18261,Taddeo Allinson,4,Northern,sgan aluf,3091,commander of pluga
18262,Franklyn Allerton,3,Northern,sgan aluf,86830,commander of gdud
18263,Ellswerth Clapp,5,Home Front,sgan aluf,8848,commander of gdud
18264,Rufe Wimmers,1,Northern,aluf,48232,commander of gdud
18265,Donia Tinto,1,Home Front,seren,84055,commander of pluga
18266,Devland Linnane,4,Home Front,rav seren,89912,commander of pluga
18267,Carmen Gosnoll,3,Home Front,aluf mishne,51309,commander of chativa
18268,Kristyn Tenwick,2,Southern,tat aluf,85569,commander of ugda
18269,Lulu Struijs,5,Northern,aluf mishne,97910,commander of chativa
18270,Devan Welford,2,Northern,aluf mishne,99596,commander of chativa
18271,Martainn Nolot,4,Southern,sgan aluf,35177,commander of pluga
18272,Merrill Dunstone,3,Central,sgan aluf,58360,commander of gdud
18273,Sally Geal,2,Home Front,seren,94855,commander of pluga
18274,Coraline Burnett,2,Northern,tat aluf,82670,commander of ugda
18275,Janith Copin,2,Central,sgan aluf,52230,commander of gdud
18276,Alene Belt,2,Home Front,aluf,67722,commander of gdud
18277,Robbi Rootham,2,Northern,seren,58530,commander of pluga
18278,Alfi Alred,4,Home Front,tat aluf,97465,commander of ugda
18279,Wendye McGuire,2,Home Front,aluf mishne,7470,commander of chativa
18280,Benson O' Byrne,2,Northern,tat aluf,74569,commander of ugda
18281,George Hatton,4,Central,rav seren,99655,commander of pluga
18282,Atlante Bestar,1,Home Front,tat aluf,87093,commander of ugda
18283,Gonzales Haws,1,Southern,tat aluf,31513,commander of ugda
18284,Cele Woakes,3,Northern,aluf mishne,88791,commander of chativa
18285,Patty Venner,1,Central,tat aluf,16248,commander of ugda
18286,Drucy O' Borne,4,Home Front,tat aluf,6853,commander of ugda
18287,Luise Dray,5,Central,sgan aluf,38720,commander of gdud
18288,Nonnah Sterling,1,Central,sgan aluf,75445,commander of pluga
18289,Nettle Elstub,2,Home Front,seren,56322,commander of pluga
18290,Marje Axtell,3,Southern,aluf,64060,commander of gdud
18291,Ashley Cortes,5,Central,rav seren,80507,commander of pluga
18292,Timothy Bellas,2,Central,rav seren,58165,commander of pluga
18293,Lise Coleby,2,Southern,aluf mishne,67506,commander of chativa
18294,Faydra Battison,1,Home Front,sgan aluf,58616,commander of gdud
18295,Ricard Flawith,5,Northern,aluf mishne,7542,commander of chativa
18296,Inger Boak,2,Northern,sgan aluf,20487,commander of pluga
18297,Gwennie Ramshaw,1,Central,aluf,12536,commander of pluga
18298,Lay Marusik,3,Central,aluf mishne,67178,commander of chativa
18299,Ephrem Tripony,2,Southern,tat aluf,72026,commander of ugda
18300,Buckie de Clerk,1,Northern,tat aluf,61254,commander of ugda
18301,Glenda Lyptratt,1,Northern,rav seren,82251,commander of pluga
18302,Laurence Airlie,3,Central,tat aluf,62507,commander of ugda
18303,Ardelia Velden,1,Central,rav seren,64255,commander of pluga
18304,Giustino Teers,3,Home Front,aluf,83260,commander of pluga
18305,Padgett Gabotti,3,Northern,seren,88120,commander of pluga
18306,Joni Leve,5,Home Front,seren,37108,commander of pluga
18307,Kala Lavis,5,Home Front,aluf,58644,commander of pluga
18308,Bell Wickersham,4,Northern,aluf,40659,commander of command
18309,Larisa Hellicar,3,Home Front,aluf mishne,25518,commander of chativa
18310,Samson Lander,2,Southern,sgan aluf,23160,commander of pluga
18311,Iago Westmarland,4,Home Front,aluf mishne,23978,commander of chativa
18312,Ty Dunthorn,3,Home Front,aluf mishne,60807,commander of chativa
18313,Dori Baggott,4,Central,tat aluf,11109,commander of ugda
18314,Stanfield Bradane,1,Southern,aluf,56666,commander of gdud
18315,Leanna Abbado,4,Central,sgan aluf,27255,commander of gdud
18316,Kristos Hadkins,2,Central,seren,25931,commander of pluga
18317,Dela Reidshaw,2,Home Front,aluf mishne,57366,commander of chativa
18318,Marylou Shalloe,5,Home Front,seren,3797,commander of pluga
18319,Margarita Gogerty,2,Central,sgan aluf,37604,commander of gdud
18320,Cull Betts,3,Northern,rav seren,94652,commander of pluga
18321,Batholomew Newman,5,Central,sgan aluf,81199,commander of pluga
18322,Wilone Bover,3,Northern,aluf,90594,commander of gdud
18323,Clare Brignell,3,Northern,rav seren,32473,commander of pluga
18324,North Goricke,2,Home Front,rav seren,95386,commander of pluga
18325,Lucienne Rehorek,3,Central,aluf mishne,98292,commander of chativa
18326,Jeromy MacCarrane,4,Northern,tat aluf,34714,commander of ugda
18327,Emmalee Eyam,2,Southern,sgan aluf,14740,commander of pluga
18328,Titus Dinkin,1,Central,seren,5849,commander of pluga
18329,Melvin Mardell,1,Northern,rav seren,43591,commander of pluga
18330,Inga Margrie,1,Central,seren,43269,commander of pluga
18331,Teena Ploughwright,1,Northern,aluf mishne,69204,commander of chativa
18332,Tate Notton,5,Home Front,seren,92145,commander of pluga
18333,Berget MacNeilley,1,Northern,tat aluf,20739,commander of ugda
18334,Devlen Gisburn,3,Northern,tat aluf,66182,commander of ugda
18335,Stevie Affleck,2,Southern,aluf mishne,15183,commander of chativa
18336,Joshia Balsdon,3,Southern,rav seren,26377,commander of pluga
18337,Matty Quakley,3,Northern,sgan aluf,37794,commander of pluga
18338,Petrina Fedder,4,Southern,seren,33275,commander of pluga
18339,Blanca Godar,4,Northern,seren,17712,commander of pluga
18340,Grange Nodin,4,Northern,aluf mishne,74191,commander of chativa
18341,Gretta Piggens,2,Central,aluf mishne,36102,commander of chativa
18342,Halli Grimolbie,4,Southern,tat aluf,11447,commander of ugda
18343,Barty Iddon,5,Southern,aluf,2313,commander of pluga
18344,Emerson Brownsill,3,Southern,seren,10881,commander of pluga
18345,Rosemary Leaver,5,Home Front,sgan aluf,29494,commander of gdud
18346,Eloise Coche,5,Northern,aluf mishne,64846,commander of chativa
18347,Putnem Broader,1,Northern,sgan aluf,75268,commander of pluga
18348,Henrieta Flippen,4,Southern,aluf mishne,5174,commander of chativa
18349,Marcellina Domerq,3,Home Front,aluf,33108,commander of command
18350,Sapphira Sylvaine,3,Southern,rav seren,99927,commander of pluga
18351,Cristine Bromage,4,Home Front,sgan aluf,60147,commander of pluga
18352,Lana Dockrell,1,Northern,sgan aluf,3744,commander of pluga
18353,Myrta Loftus,2,Home Front,tat aluf,51055,commander of ugda
18354,Jaquelin Gain,5,Northern,rav seren,37188,commander of pluga
18355,Jamey Reeve,3,Home Front,seren,57450,commander of pluga
18356,Avril Greendale,4,Home Front,aluf mishne,76015,commander of chativa
18357,Ofelia Rosten,1,Central,tat aluf,22805,commander of ugda
18358,Timoteo Poskitt,2,Northern,rav seren,85379,commander of pluga
18359,Corrine Loach,5,Northern,seren,44982,commander of pluga
18360,Betsey Ackland,4,Northern,seren,6980,commander of pluga
18361,Taddeo Copyn,3,Central,aluf,12431,commander of gdud
18362,Feodora Newbatt,3,Northern,aluf mishne,50700,commander of chativa
18363,Bobbie Rosbrough,5,Central,seren,88629,commander of pluga
18364,Esteban Jepensen,2,Southern,sgan aluf,55201,commander of gdud
18365,Desdemona Cruddas,3,Home Front,sgan aluf,35163,commander of gdud
18366,Jerrine Olney,2,Northern,rav seren,3945,commander of pluga
18367,Tiffy Storey,4,Southern,seren,42066,commander of pluga
18368,Zulema Jenik,1,Southern,sgan aluf,26484,commander of gdud
18369,Patty Latchford,3,Home Front,aluf,49644,commander of gdud
18370,Lynelle Saltrese,5,Southern,aluf mishne,35690,commander of chativa
18371,Meredithe Varran,2,Central,aluf,75555,commander of pluga
18372,Lari Inglesent,1,Southern,rav seren,80097,commander of pluga
18373,Guthry Sunners,2,Central,seren,4531,commander of pluga
18374,Colly Organer,2,Southern,tat aluf,12123,commander of ugda
18375,Birk Dinjes,4,Southern,seren,52644,commander of pluga
18376,Katherine Vallerine,1,Home Front,sgan aluf,24621,commander of pluga
18377,Rocky Fendlen,4,Central,sgan aluf,26455,commander of gdud
18378,Clayson Scarff,2,Northern,aluf mishne,76519,commander of chativa
18379,Rachele Merryman,5,Home Front,rav seren,13216,commander of pluga
18380,Myriam Gait,4,Northern,aluf mishne,53300,commander of chativa
18381,Gaynor Warke,2,Southern,aluf mishne,50620,commander of chativa
18382,Shalne Bainton,3,Central,rav seren,94153,commander of pluga
18383,Duff Gooderidge,1,Central,sgan aluf,85592,commander of pluga
18384,Rona Matej,2,Northern,sgan aluf,93752,commander of pluga
18385,Thomasina Smidmoor,4,Home Front,aluf,26906,commander of gdud
18386,Betti Dulson,2,Home Front,aluf,1955,commander of gdud
18387,Mickie Brissenden,2,Central,seren,59584,commander of pluga
18388,Lorilyn Skellington,5,Southern,aluf,87021,commander of command
18389,Ddene Salt,1,Southern,aluf mishne,34250,commander of chativa
18390,Lonnard Hendrick,1,Central,tat aluf,81049,commander of ugda
18391,Terence Thompstone,4,Home Front,tat aluf,33926,commander of ugda
18392,Rosemonde Mangin,1,Home Front,sgan aluf,84864,commander of gdud
18393,Samantha Routham,3,Northern,rav seren,81249,commander of pluga
18394,Baird Jagoe,3,Northern,tat aluf,4745,commander of ugda
18395,Corbet Kennealy,2,Central,rav seren,25702,commander of pluga
18396,Karlee Peepall,1,Home Front,rav seren,91403,commander of pluga
18397,Audry Sturridge,5,Southern,aluf mishne,53474,commander of chativa
18398,Ardenia Pennini,2,Central,aluf,73774,commander of command
18399,Menard Hefforde,5,Northern,aluf,97695,commander of pluga
18400,Vivianne Tedridge,2,Northern,aluf,87455,commander of command
18401,Jaquith Friese,1,Northern,seren,17774,commander of pluga
18402,Meghan Laviste,2,Home Front,sgan aluf,99837,commander of gdud
18403,Sanson Biaggetti,3,Central,tat aluf,29123,commander of ugda
18404,Thain Grzeskowski,5,Southern,rav seren,67801,commander of pluga
18405,Sherie Tuppeny,3,Home Front,tat aluf,57905,commander of ugda
18406,Theo Tirkin,5,Northern,rav seren,63908,commander of pluga
18407,Nilson Shalliker,3,Home Front,aluf,44955,commander of command
18408,Kris Pickburn,1,Northern,aluf,12891,commander of gdud
18409,Rex Bridgen,1,Southern,aluf,59848,commander of pluga
18410,Rochester Chinge,5,Northern,tat aluf,44840,commander of ugda
18411,Gail Springle,3,Central,aluf,26162,commander of gdud
18412,Gerty Thay,5,Southern,aluf mishne,83257,commander of chativa
18413,Biddie Roman,2,Central,tat aluf,96149,commander of ugda
18414,Neala April,3,Northern,sgan aluf,84810,commander of pluga
18415,Marilyn Loveard,3,Central,rav seren,98376,commander of pluga
