commander_id,commander_name,classification,command,rank,number_of_soldiers,role
17186,Wilhelmine Quinnell,5,Northern,sgan aluf,16399,commander of gdud
17187,Gery Swalough,1,Home Front,aluf mishne,36169,commander of chativa
17188,Jamie Maryman,3,Central,sgan aluf,3502,commander of gdud
17189,Waverly Swainson,4,Northern,aluf,97601,commander of pluga
17190,Adolph Meriott,2,Southern,sgan aluf,28881,commander of pluga
17191,Ignace Desouza,3,Central,tat aluf,52382,commander of ugda
17192,Tarra Tuxwell,1,Central,aluf mishne,14920,commander of chativa
17193,Velma Seathwright,2,Southern,aluf mishne,78101,commander of chativa
17194,Rafferty Marrington,1,Central,sgan aluf,27799,commander of gdud
17195,Boony Thorald,4,Home Front,seren,99519,commander of pluga
17196,Nonie Mackriell,3,Northern,rav seren,81307,commander of pluga
17197,Lauree Reimers,2,Southern,aluf,25497,commander of gdud
17198,June Haslewood,4,Southern,aluf mishne,76295,commander of chativa
17199,Sioux Lillyman,5,Southern,sgan aluf,31468,commander of pluga
17200,Nichole Beade,5,Southern,rav seren,18459,commander of pluga
17201,Alyosha Liles,3,Central,sgan aluf,92744,commander of gdud
17202,Berthe Camocke,2,Home Front,rav seren,70330,commander of pluga
17203,Florette Petrussi,3,Home Front,aluf mishne,11326,commander of chativa
17204,Gunter Tennewell,4,Southern,aluf,93693,commander of pluga
17205,Jacynth Jude,4,Southern,sgan aluf,13144,commander of pluga
17206,Celia Rissen,1,Southern,tat aluf,19759,commander of ugda
17207,Layney Floodgate,3,Central,seren,81886,commander of pluga
17208,Eddy Graddell,1,Northern,seren,56180,commander of pluga
17209,Alasteir Wakeman,2,Southern,aluf,71912,commander of gdud
17210,Duky Atlay,5,Home Front,sgan aluf,10609,commander of gdud
17211,Hartley Laundon,4,Southern,aluf,93732,commander of command
17212,Patrice Corneliussen,3,Northern,seren,79727,commander of pluga
17213,Sigismundo Godwin,5,Southern,tat aluf,95426,commander of ugda
17214,Lilith Caton,3,Northern,tat aluf,87511,commander of ugda
17215,Kiley Bines,3,Southern,aluf,6938,commander of gdud
17216,Connie Arnaldy,4,Northern,aluf,61641,commander of pluga
17217,Brett Ponter,4,Southern,seren,1616,commander of pluga
17218,Michel Tett,5,Central,aluf,4133,commander of command
17219,Barris Stock,2,Northern,rav seren,2006,commander of pluga
17220,Marys Rochelle,5,Northern,seren,88825,commander of pluga
17221,Samuele Saunter,2,Home Front,aluf mishne,47255,commander of chativa
17222,Abbi Sapey,3,Home Front,aluf,56110,commander of pluga
17223,Parry Stivey,3,Northern,tat aluf,73956,commander of ugda
17224,Pattie Streather,4,Northern,tat aluf,8862,commander of ugda
17225,Belicia Herrieven,5,Southern,sgan aluf,93976,commander of pluga
17226,Nedda Hulles,3,Southern,aluf mishne,35812,commander of chativa
17227,Kandy De Mico,3,Northern,aluf,77339,commander of pluga
17228,Archibold Ghelarducci,4,Northern,rav seren,95302,commander of pluga
17229,Poul Stooders,4,Southern,sgan aluf,85749,commander of gdud
17230,Peggi McElrath,2,Central,aluf mishne,20834,commander of chativa
17231,Normy Roberti,5,Home Front,rav seren,76070,commander of pluga
17232,Malory Maior,4,Central,tat aluf,22597,commander of ugda
17233,Myrtie Bockin,2,Central,seren,3480,commander of pluga
17234,Lenard Stitcher,1,Home Front,tat aluf,51610,commander of ugda
17235,Ogden Cunde,4,Home Front,aluf,98376,commander of command
17236,Alano Yann,4,Home Front,seren,88842,commander of pluga
17237,Kathi Toller,5,Southern,aluf,94861,commander of pluga
17238,Claudio Pryke,5,Central,tat aluf,61188,commander of ugda
17239,Alberto Cassely,1,Northern,aluf,57008,commander of pluga
17240,Gaby Daveran,2,Central,sgan aluf,33090,commander of pluga
17241,Rona Jephson,2,Northern,aluf mishne,75604,commander of chativa
17242,Louie Dellenbrok,4,Northern,aluf mishne,30751,commander of chativa
17243,Gerald Piper,5,Northern,sgan aluf,9002,commander of pluga
17244,Brandtr Onions,4,Southern,seren,88057,commander of pluga
17245,Dell Cornall,1,Northern,aluf mishne,34219,commander of chativa
17246,Andrei Andersen,1,Northern,aluf,39712,commander of pluga
17247,Gracie Dilloway,1,Home Front,aluf mishne,30664,commander of chativa
17248,Virgil Sidden,2,Northern,rav seren,21738,commander of pluga
17249,Win Giurio,5,Home Front,aluf,7563,commander of pluga
17250,Tammy Ledley,3,Home Front,tat aluf,56231,commander of ugda
17251,Mavis Benazet,3,Home Front,aluf,92318,commander of gdud
17252,Mortimer Riddock,5,Northern,seren,30575,commander of pluga
17253,Fionna Drewell,2,Southern,rav seren,66749,commander of pluga
17254,Timothea Hayhoe,4,Northern,aluf,82522,commander of pluga
17255,Val Rylatt,4,Southern,seren,2042,commander of pluga
17256,Meredith Duckham,4,Home Front,rav seren,78712,commander of pluga
17257,Vera Jerosch,3,Central,rav seren,45381,commander of pluga
17258,Gayla Beaten,2,Southern,aluf mishne,89314,commander of chativa
17259,Marsh Polkinhorn,1,Northern,rav seren,67598,commander of pluga
17260,Tiphanie Gilhespy,5,Northern,tat aluf,21754,commander of ugda
17261,Henriette Sephton,4,Central,aluf mishne,1151,commander of chativa
17262,Sallee Cosslett,3,Central,sgan aluf,41559,commander of pluga
17263,Ellary Fenney,5,Southern,aluf,34212,commander of command
17264,Camille Ubanks,1,Southern,seren,46975,commander of pluga
17265,Alfy Alecock,4,Central,rav seren,37085,commander of pluga
17266,Livvyy Pankethman,4,Home Front,rav seren,92483,commander of pluga
17267,Cornelle Lorent,1,Home Front,aluf,37878,commander of pluga
17268,Kelly Inglesent,5,Central,seren,28817,commander of pluga
17269,Rosco Jolin,2,Southern,aluf mishne,70503,commander of chativa
17270,Rolf Bennedsen,3,Northern,seren,29717,commander of pluga
17271,Lenore Gooden,1,Northern,tat aluf,34193,commander of ugda
17272,Raynor Bellini,3,Central,aluf mishne,96349,commander of chativa
17273,Tyrone Hesey,5,Northern,tat aluf,50594,commander of ugda
17274,Frederic MacAlees,4,Northern,tat aluf,85097,commander of ugda
17275,Jamie Noyce,4,Central,aluf mishne,24450,commander of chativa
17276,Jinny Stubbert,5,Central,rav seren,69934,commander of pluga
17277,Vail Enrietto,2,Central,sgan aluf,95740,commander of gdud
17278,Phil Quinn,4,Home Front,rav seren,60471,commander of pluga
17279,Will Hinksen,5,Southern,tat aluf,99533,commander of ugda
17280,Thorstein Twomey,2,Southern,aluf mishne,55373,commander of chativa
17281,Berte Hobbert,1,Home Front,aluf mishne,77213,commander of chativa
17282,Anabal Newgrosh,3,Northern,seren,15401,commander of pluga
17283,Shalom Edmeads,5,Home Front,sgan aluf,78037,commander of pluga
17284,Franny Brookesbie,1,Southern,tat aluf,46179,commander of ugda
17285,Laetitia Revett,2,Southern,aluf mishne,79493,commander of chativa
17286,Denna Schleicher,3,Home Front,rav seren,81374,commander of pluga
17287,Pier Hue,3,Northern,aluf mishne,36356,commander of chativa
17288,Caryn Cordsen,3,Southern,aluf,35937,commander of pluga
17289,Jamima Wodham,2,Central,aluf mishne,70764,commander of chativa
17290,Erasmus Laboune,3,Southern,rav seren,75274,commander of pluga
17291,Agathe Ostler,3,Northern,tat aluf,18390,commander of ugda
17292,Conan Tyreman,4,Home Front,seren,57609,commander of pluga
17293,Dulciana MacGragh,5,Northern,sgan aluf,68716,commander of pluga
17294,Sherlocke Stainburn,4,Southern,sgan aluf,64099,commander of pluga
17295,Enrica Josephs,4,Central,sgan aluf,99473,commander of gdud
17296,Barnabe Mc Carroll,5,Southern,sgan aluf,24355,commander of pluga
17297,Kirby Limer,4,Home Front,aluf mishne,55530,commander of chativa
17298,Eilis Armatage,1,Home Front,rav seren,57918,commander of pluga
17299,Bessy Gladdis,5,Home Front,aluf,69284,commander of pluga
17300,Armin Styles,2,Home Front,aluf mishne,37078,commander of chativa
17301,Collete Stelle,3,Southern,sgan aluf,5896,commander of pluga
17302,Red Gibbons,1,Central,seren,6215,commander of pluga
17303,Gardener Lobbe,4,Southern,rav seren,99756,commander of pluga
17304,Juliane Keuning,5,Central,aluf mishne,27829,commander of chativa
17305,Sibyl Stiff,3,Central,rav seren,67140,commander of pluga
17306,Freida Want,3,Southern,aluf,84783,commander of command
17307,Viviene Leacock,3,Home Front,rav seren,5087,commander of pluga
17308,Quintin Paolino,4,Central,sgan aluf,92503,commander of pluga
17309,Jacklin Kilner,1,Central,rav seren,98240,commander of pluga
17310,Selia Conor,4,Southern,aluf,61207,commander of pluga
17311,Heidi Pimblotte,3,Home Front,aluf,55715,commander of command
17312,Flora Coneybeer,4,Northern,seren,70789,commander of pluga
17313,Haley Hewlings,2,Central,aluf mishne,27042,commander of chativa
17314,Garald Keele,1,Home Front,sgan aluf,16598,commander of gdud
17315,Mickie Langstrath,1,Central,rav seren,61500,commander of pluga
17316,Rog Duplan,3,Home Front,seren,62922,commander of pluga
17317,Lek Hadland,3,Northern,aluf,60773,commander of gdud
17318,Alfred Ivankovic,1,Northern,aluf,51734,commander of command
17319,Chevalier Phipson,3,Southern,seren,20691,commander of pluga
17320,Leonid Hampshaw,1,Northern,seren,28230,commander of pluga
17321,Tarah Parley,5,Central,aluf,20417,commander of command
17322,Uta Covey,4,Central,rav seren,60459,commander of pluga
17323,Robbie Faulds,1,Northern,rav seren,73653,commander of pluga
17324,Marc Thursby,2,Northern,aluf mishne,72802,commander of chativa
17325,Tamiko Vlasov,3,Southern,sgan aluf,53375,commander of pluga
17326,Meryl Sneesby,5,Central,rav seren,60549,commander of pluga
17327,Morlee O'Connell,2,Central,aluf,23201,commander of command
17328,Xenos Adame,2,Central,seren,34365,commander of pluga
17329,Silvan Pirolini,2,Northern,seren,38999,commander of pluga
17330,Patrizius Cocksedge,5,Central,tat aluf,61743,commander of ugda
17331,Brant Rosenzwig,4,Home Front,aluf,21946,commander of pluga
17332,Rowan Joselin,1,Home Front,sgan aluf,85410,commander of pluga
17333,Carly Allmann,1,Central,seren,49927,commander of pluga
17334,Locke Yeulet,5,Northern,aluf,34823,commander of gdud
17335,Misti Getcliffe,1,Southern,rav seren,1584,commander of pluga
17336,Sam Oldis,3,Central,tat aluf,7420,commander of ugda
17337,Buckie Livett,5,Southern,tat aluf,46954,commander of ugda
17338,Anna-diane Roelvink,1,Central,seren,33277,commander of pluga
17339,Gifford Liggons,5,Home Front,sgan aluf,81293,commander of pluga
17340,Philipa Chatell,3,Southern,sgan aluf,81507,commander of pluga
17341,Jaye Janz,1,Home Front,sgan aluf,37203,commander of pluga
17342,Sheila-kathryn Henrion,5,Central,sgan aluf,4412,commander of pluga
17343,Trista Gilroy,3,Northern,aluf mishne,67342,commander of chativa
17344,Donaugh Panks,4,Central,sgan aluf,54941,commander of gdud
17345,Noelani Ullyatt,2,Central,aluf,54508,commander of gdud
17346,Yolande Luquet,4,Southern,tat aluf,95652,commander of ugda
17347,Reinaldos Hobbema,4,Northern,aluf mishne,63718,commander of chativa
17348,Lil Edmons,5,Central,sgan aluf,35473,commander of gdud
17349,Kristel Odom,5,Northern,tat aluf,38228,commander of ugda
17350,Murdoch Clines,4,Northern,rav seren,46571,commander of pluga
17351,Mavra Walenta,1,Home Front,sgan aluf,41542,commander of pluga
17352,Louisette Broadberrie,2,Southern,seren,48443,commander of pluga
17353,Fifi Ingray,2,Home Front,tat aluf,13454,commander of ugda
17354,Spencer Siebart,3,Home Front,sgan aluf,42012,commander of pluga
17355,Catharine Birds,2,Southern,rav seren,10492,commander of pluga
17356,Colet Gillivrie,3,Northern,sgan aluf,52568,commander of gdud
17357,Felicia Davidescu,3,Home Front,aluf,62058,commander of command
17358,Erhart Golly,1,Northern,rav seren,20121,commander of pluga
17359,Maxy Tommasi,5,Northern,aluf mishne,50930,commander of chativa
17360,Grace McOrkill,5,Northern,tat aluf,49131,commander of ugda
17361,Ediva Bernli,2,Northern,sgan aluf,14868,commander of pluga
17362,Arley Aggs,5,Northern,sgan aluf,71028,commander of gdud
17363,Eadie Blenkensop,5,Northern,tat aluf,14971,commander of ugda
17364,Skipton Bullen,5,Central,tat aluf,25189,commander of ugda
17365,Woodman Sillett,3,Southern,seren,52339,commander of pluga
17366,Garold Curle,2,Northern,sgan aluf,64408,commander of pluga
17367,Fritz Bizley,4,Southern,tat aluf,64818,commander of ugda
17368,Man Spurnier,3,Northern,aluf mishne,60657,commander of chativa
17369,Archibaldo Bownas,3,Southern,rav seren,42578,commander of pluga
17370,Isiahi Streader,2,Southern,rav seren,44263,commander of pluga
17371,Ryun Crickmore,5,Central,aluf mishne,37062,commander of chativa
17372,Harriett Sparshott,4,Southern,sgan aluf,49637,commander of pluga
17373,Tobin Abendroth,2,Home Front,aluf,90066,commander of pluga
17374,Nonah Rother,1,Central,tat aluf,27149,commander of ugda
17375,Danica Reedman,5,Southern,rav seren,77068,commander of pluga
17376,Esta Bartels-Ellis,3,Central,rav seren,84993,commander of pluga
17377,Sonny Cardow,2,Home Front,tat aluf,62845,commander of ugda
17378,Karna Lambourne,1,Home Front,tat aluf,77054,commander of ugda
17379,Elisha Dilger,1,Home Front,aluf,59033,commander of gdud
17380,Waylin Horlock,5,Northern,rav seren,48791,commander of pluga
17381,Ryun Waslin,1,Home Front,tat aluf,11201,commander of ugda
17382,Uriah Bautiste,2,Southern,aluf,24290,commander of command
17383,Kelsey Culwen,1,Northern,tat aluf,50374,commander of ugda
17384,Lem Sabater,3,Central,sgan aluf,16959,commander of pluga
17385,Jessi Scothern,5,Central,tat aluf,39296,commander of ugda
17386,Melony Attwoul,3,Southern,seren,88549,commander of pluga
17387,Bryana Defond,1,Central,seren,19244,commander of pluga
17388,Marena Fitzhenry,5,Home Front,aluf,8377,commander of command
17389,Mella Rhymes,1,Central,sgan aluf,55626,commander of gdud
17390,Weidar Middup,3,Southern,seren,28053,commander of pluga
17391,Judon Augustin,4,Northern,tat aluf,79709,commander of ugda
17392,Coralie Power,2,Central,seren,2288,commander of pluga
17393,Hercules Prebble,3,Northern,tat aluf,77331,commander of ugda
17394,Ossie Hodges,1,Home Front,aluf,5456,commander of pluga
17395,Marjie MacDermott,4,Northern,seren,13896,commander of pluga
17396,Alexandre Owthwaite,3,Northern,tat aluf,43214,commander of ugda
17397,Dulcie Hinkley,4,Northern,seren,87102,commander of pluga
17398,Bibby Kristoffersen,5,Central,rav seren,2626,commander of pluga
17399,Antin Ostler,3,Southern,tat aluf,67006,commander of ugda
17400,Ozzy Laird-Craig,3,Northern,rav seren,6401,commander of pluga
17401,Davida Liggins,2,Southern,aluf,28115,commander of pluga
17402,Shantee Frichley,5,Central,aluf mishne,32228,commander of chativa
17403,Daloris Egiloff,4,Southern,seren,90883,commander of pluga
17404,Clim Rizzelli,2,Home Front,aluf,22586,commander of pluga
17405,Eula Calveley,5,Southern,tat aluf,93756,commander of ugda
17406,Tiebout Argente,5,Home Front,aluf,4891,commander of gdud
17407,Kirsti Bygraves,3,Northern,aluf,76688,commander of gdud
17408,Ari Nieass,1,Home Front,seren,71373,commander of pluga
17409,Murry Methley,3,Southern,seren,75269,commander of pluga
17410,Orin Barlas,2,Northern,aluf mishne,81189,commander of chativa
17411,Lucho Yacob,4,Home Front,sgan aluf,37885,commander of pluga
17412,Damon Cogzell,3,Central,tat aluf,15112,commander of ugda
17413,Shelli Ellams,2,Central,sgan aluf,84831,commander of pluga
17414,Haven Samter,1,Southern,aluf,12403,commander of command
17415,Shayne Conroy,3,Home Front,aluf mishne,3685,commander of chativa
17416,Effie Abrey,4,Home Front,sgan aluf,73798,commander of gdud
