commander_id,commander_name,classification,command,rank,number_of_soldiers,role
12088,Theressa MacConnechie,2,Central,aluf mishne,50316,commander of chativa
12089,Miguela Grodden,1,Southern,aluf,25617,commander of command
12090,Melony Mehmet,2,Northern,aluf,77821,commander of command
12091,Harwilll Garlee,5,Central,tat aluf,68231,commander of ugda
12092,Reuven Legrand,1,Southern,aluf mishne,11856,commander of chativa
12093,Conn Hales,1,Northern,rav seren,48767,commander of pluga
12094,Jonie Engel,2,Northern,aluf mishne,90707,commander of chativa
12095,Noelle Ilive,1,Central,aluf,17825,commander of command
12096,Sinclare Atyea,3,Home Front,rav seren,92610,commander of pluga
12097,Ainslee Biernat,2,Northern,rav seren,53295,commander of pluga
12098,Welbie Khristyukhin,2,Central,sgan aluf,47963,commander of pluga
12099,Loralyn Elcock,4,Central,rav seren,27130,commander of pluga
12100,Willabella Pumphrey,1,Home Front,rav seren,44733,commander of pluga
12101,Selie Petrecz,1,Northern,seren,66284,commander of pluga
12102,Eliza Kalderon,2,Southern,aluf mishne,74956,commander of chativa
12103,Drusi Prahm,1,Central,aluf mishne,13937,commander of chativa
12104,Jesselyn Joist,5,Home Front,rav seren,36376,commander of pluga
12105,Francklyn Ioannou,1,Home Front,seren,37710,commander of pluga
12106,Ferdinanda Shearston,5,Northern,seren,94722,commander of pluga
12107,Angie Beckworth,3,Northern,rav seren,87041,commander of pluga
12108,Bryn Grainger,2,Central,aluf mishne,36446,commander of chativa
12109,Peadar Hazeman,3,Southern,seren,50892,commander of pluga
12110,Eddie Depport,2,Northern,aluf mishne,85994,commander of chativa
12111,Lainey Kendrew,5,Southern,seren,44801,commander of pluga
12112,Louie Dymocke,2,Home Front,sgan aluf,99071,commander of gdud
12113,Alistair Drabble,5,Northern,rav seren,24870,commander of pluga
12114,Rickey Tarbert,1,Southern,tat aluf,83774,commander of ugda
12115,Lanie Craik,5,Home Front,aluf,98672,commander of pluga
12116,Ravi Cluitt,5,Southern,tat aluf,84351,commander of ugda
12117,Leigha MacCall,4,Northern,rav seren,11236,commander of pluga
12118,Brianna Carrol,1,Central,aluf mishne,70875,commander of chativa
12119,Daisy Dacey,3,Southern,tat aluf,15265,commander of ugda
12120,Annabel Totterdell,4,Southern,rav seren,54494,commander of pluga
12121,Kristin Dyott,2,Central,tat aluf,55727,commander of ugda
12122,Felita McHan,4,Northern,seren,7719,commander of pluga
12123,Kristen Gravenor,5,Northern,sgan aluf,26542,commander of pluga
12124,Tiffani Caesmans,2,Southern,aluf mishne,96300,commander of chativa
12125,Benjamen Godilington,5,Northern,aluf mishne,53208,commander of chativa
12126,Gayle Yewman,1,Northern,tat aluf,93234,commander of ugda
12127,Lindon Million,5,Central,tat aluf,31303,commander of ugda
12128,Jody Cloake,2,Northern,rav seren,5507,commander of pluga
12129,Korney Willoughey,2,Home Front,aluf mishne,85701,commander of chativa
12130,Lorin Rae,1,Northern,tat aluf,90207,commander of ugda
12131,Jean Massard,1,Northern,sgan aluf,54202,commander of pluga
12132,Kennedy Couchman,3,Southern,rav seren,61803,commander of pluga
12133,Gordy Betchley,1,Home Front,aluf,12546,commander of pluga
12134,Allianora Raulstone,2,Central,rav seren,29936,commander of pluga
12135,Averil Kline,5,Northern,rav seren,18801,commander of pluga
12136,Darn Duggon,3,Southern,aluf,67212,commander of gdud
12137,Jacquelyn Payfoot,1,Home Front,seren,46982,commander of pluga
12138,Cherilyn Gaylor,5,Home Front,rav seren,56697,commander of pluga
12139,Jo ann Ciccarelli,3,Home Front,rav seren,21166,commander of pluga
12140,Tito Lethem,3,Central,rav seren,81502,commander of pluga
12141,Lisbeth Wallas,5,Southern,seren,17029,commander of pluga
12142,Asia Balsom,5,Home Front,aluf mishne,47970,commander of chativa
12143,Geralda Danne,5,Home Front,sgan aluf,15761,commander of pluga
12144,Bradford Schubuser,5,Home Front,tat aluf,28207,commander of ugda
12145,Wynn Cockney,4,Southern,sgan aluf,77684,commander of pluga
12146,Hercules Herley,1,Central,tat aluf,7882,commander of ugda
12147,Glenn Brickner,5,Central,sgan aluf,43036,commander of pluga
12148,Lyn Mettetal,4,Northern,aluf mishne,60630,commander of chativa
12149,Dorelle Stevens,4,Home Front,rav seren,69131,commander of pluga
12150,Rasla Grier,4,Southern,seren,92436,commander of pluga
12151,Cos Kubelka,5,Home Front,aluf,17175,commander of pluga
12152,Dael Brideau,2,Home Front,seren,46814,commander of pluga
12153,Timotheus Chalfain,5,Northern,sgan aluf,49255,commander of pluga
12154,Nicole Cornuau,5,Home Front,seren,93602,commander of pluga
12155,Leandra Duffield,5,Southern,seren,31729,commander of pluga
12156,Yves Matz,5,Central,aluf mishne,79570,commander of chativa
12157,Harmony Roddick,5,Home Front,sgan aluf,20772,commander of gdud
12158,Cynthie Cossum,3,Home Front,rav seren,93037,commander of pluga
12159,Stace Jiricka,3,Southern,aluf mishne,41465,commander of chativa
12160,Truda Stratz,3,Northern,aluf,68803,commander of command
12161,Derk Fireman,2,Southern,aluf,2481,commander of command
12162,Irene Jaxon,3,Southern,tat aluf,85055,commander of ugda
12163,Nikolaus Boorer,3,Central,aluf mishne,4411,commander of chativa
12164,Shelly Viney,3,Northern,aluf,13539,commander of gdud
12165,Bethina Kernar,2,Home Front,sgan aluf,68772,commander of gdud
12166,Morie Ahrenius,5,Home Front,tat aluf,94007,commander of ugda
12167,Dan Drogan,4,Home Front,sgan aluf,2577,commander of gdud
12168,Elsie Charsley,5,Southern,aluf,69187,commander of command
12169,Christoper Heggman,3,Northern,rav seren,4112,commander of pluga
12170,Emmaline Richter,5,Home Front,sgan aluf,56778,commander of pluga
12171,Catlin Gatch,3,Home Front,aluf mishne,5321,commander of chativa
12172,Sky Greir,5,Southern,aluf mishne,96605,commander of chativa
12173,Dorella Giovanitti,3,Southern,aluf,17366,commander of gdud
12174,Tomas Minet,5,Central,rav seren,38089,commander of pluga
12175,Gerladina Haughian,3,Central,seren,17281,commander of pluga
12176,Skip Giovanni,4,Northern,tat aluf,46849,commander of ugda
12177,Gareth Trowill,1,Southern,seren,55651,commander of pluga
12178,Erwin Chrishop,4,Home Front,tat aluf,47480,commander of ugda
12179,Salmon Foucher,1,Northern,seren,84772,commander of pluga
12180,Lorry Tremmil,4,Central,aluf,60278,commander of pluga
12181,Penn Jeyes,3,Northern,seren,33951,commander of pluga
12182,Ervin Edland,3,Southern,sgan aluf,84441,commander of pluga
12183,Lia Mitham,1,Northern,tat aluf,1368,commander of ugda
12184,Rora Benettelli,1,Northern,tat aluf,89327,commander of ugda
12185,Jeromy Wiley,2,Northern,aluf,10142,commander of pluga
12186,Alessandra De Roeck,5,Southern,rav seren,97239,commander of pluga
12187,Granger Starbucke,2,Northern,rav seren,90515,commander of pluga
12188,Juliane Elloy,2,Northern,aluf,77533,commander of gdud
12189,Kathe Nicolls,2,Southern,seren,92645,commander of pluga
12190,Mario Hatcliffe,4,Central,rav seren,83414,commander of pluga
12191,Carmen Jeanneau,5,Home Front,seren,31733,commander of pluga
12192,Joseph Middell,3,Home Front,sgan aluf,7849,commander of pluga
12193,Myrta Cardenas,2,Southern,aluf mishne,77460,commander of chativa
12194,Miller Blaschek,4,Northern,sgan aluf,66079,commander of gdud
12195,Shae Donlon,5,Southern,aluf,22927,commander of command
12196,Wat Vallance,1,Central,rav seren,46039,commander of pluga
12197,Jamill Millichip,1,Home Front,rav seren,13882,commander of pluga
12198,Hedwig Cadwaladr,3,Central,seren,66599,commander of pluga
12199,Chuck Le Friec,1,Southern,tat aluf,10617,commander of ugda
12200,Rickie Claydon,2,Home Front,tat aluf,56607,commander of ugda
12201,Gill Ohanessian,2,Central,aluf mishne,37755,commander of chativa
12202,Donny Hebdon,4,Central,tat aluf,28261,commander of ugda
12203,Lee Haythorne,3,Northern,seren,64103,commander of pluga
12204,Romonda Fantin,3,Southern,sgan aluf,63676,commander of gdud
12205,Anny McLukie,4,Central,aluf mishne,49086,commander of chativa
12206,Kasper Giller,1,Home Front,sgan aluf,25166,commander of pluga
12207,Nicky Brigginshaw,5,Northern,rav seren,47864,commander of pluga
12208,Florance Ambroz,4,Southern,aluf,89439,commander of pluga
12209,Annamarie Wooldridge,2,Southern,rav seren,71043,commander of pluga
12210,Krishna Schule,1,Southern,rav seren,24648,commander of pluga
12211,Correy Lorentzen,3,Home Front,sgan aluf,91116,commander of pluga
12212,Berni Gori,5,Northern,rav seren,33900,commander of pluga
12213,Brig Burton,2,Home Front,seren,20098,commander of pluga
12214,Lenora Harmon,1,Home Front,aluf mishne,92909,commander of chativa
12215,Burke Cranmere,5,Southern,tat aluf,1496,commander of ugda
12216,Mahmoud Serridge,4,Home Front,seren,78230,commander of pluga
12217,Julianne Anfosso,4,Northern,aluf,92325,commander of pluga
12218,Delia Bricham,2,Central,sgan aluf,50806,commander of gdud
12219,Jania McQuin,1,Central,tat aluf,25839,commander of ugda
12220,Minnnie Marquis,1,Home Front,aluf,16136,commander of pluga
12221,Harley Lafrentz,2,Northern,sgan aluf,58333,commander of gdud
12222,Deny Reef,5,Home Front,aluf mishne,87686,commander of chativa
12223,Vivi Osinin,4,Southern,rav seren,45235,commander of pluga
12224,Hasty Borgesio,3,Northern,seren,58162,commander of pluga
12225,Loraine Oakman,2,Southern,rav seren,69849,commander of pluga
12226,Trenton Gatenby,4,Northern,rav seren,69463,commander of pluga
12227,Sanson Klazenga,5,Home Front,seren,82377,commander of pluga
12228,Delia Gladwell,1,Central,aluf mishne,44797,commander of chativa
12229,Barri Dunbleton,5,Home Front,aluf,88251,commander of gdud
12230,Tracey Cherm,2,Northern,rav seren,8397,commander of pluga
12231,Daveen Palffy,1,Central,sgan aluf,46606,commander of gdud
12232,Koo Perott,3,Southern,aluf,69916,commander of pluga
12233,Freddie Fahey,1,Central,rav seren,79292,commander of pluga
12234,Tomi Stiant,1,Southern,seren,13237,commander of pluga
12235,Taylor Sibborn,4,Central,tat aluf,98130,commander of ugda
12236,Carolann Girvin,1,Home Front,rav seren,46465,commander of pluga
12237,Halette Rodolphe,1,Home Front,tat aluf,27036,commander of ugda
12238,Ursulina Peasegod,3,Central,rav seren,64972,commander of pluga
12239,Cole Elman,1,Central,rav seren,35700,commander of pluga
12240,Dodi Woolgar,1,Home Front,tat aluf,47406,commander of ugda
12241,Care Whitbread,2,Central,seren,7111,commander of pluga
12242,Granger Tinner,2,Home Front,seren,95890,commander of pluga
12243,Hort Wibrow,5,Southern,tat aluf,6974,commander of ugda
12244,Emilia Evison,4,Southern,aluf,50389,commander of gdud
12245,April Larkkem,1,Northern,aluf,64593,commander of pluga
12246,Cherianne Outright,1,Northern,seren,33584,commander of pluga
12247,Ilse Bavester,1,Home Front,tat aluf,72911,commander of ugda
12248,Karil Menaul,1,Northern,sgan aluf,49798,commander of pluga
12249,Trix Tonn,3,Home Front,aluf mishne,81427,commander of chativa
12250,Ragnar Frary,3,Home Front,aluf,18108,commander of pluga
12251,Israel Easterfield,2,Home Front,aluf,8653,commander of gdud
12252,Worth Stocky,1,Home Front,aluf,34487,commander of gdud
12253,Estele Hockey,3,Home Front,sgan aluf,43031,commander of pluga
12254,Alfonso Barrick,5,Central,seren,54680,commander of pluga
12255,Rubin Hamson,1,Central,aluf mishne,61694,commander of chativa
12256,Irvine Bouskill,3,Home Front,seren,81107,commander of pluga
12257,Courtney Mitkov,5,Home Front,aluf,10933,commander of gdud
12258,Grange Dulin,2,Central,rav seren,88487,commander of pluga
12259,Celinka Tooting,1,Southern,sgan aluf,59967,commander of gdud
12260,Avery Hrinchenko,4,Home Front,aluf mishne,89753,commander of chativa
12261,Wilmar Womack,5,Southern,tat aluf,29707,commander of ugda
12262,Juliann Vaulkhard,2,Northern,rav seren,26723,commander of pluga
12263,Cinderella Dorrington,3,Southern,aluf,64987,commander of command
12264,Bianka Mico,4,Southern,sgan aluf,6886,commander of gdud
12265,Cobbie Pidgeley,3,Southern,aluf mishne,6454,commander of chativa
12266,Ulrich Tansill,5,Northern,tat aluf,89762,commander of ugda
12267,Annice Keppin,3,Southern,tat aluf,69588,commander of ugda
12268,Findley O'Rafferty,3,Southern,rav seren,17345,commander of pluga
12269,Jaimie Canfer,3,Central,rav seren,63571,commander of pluga
12270,Blondell Pithie,2,Home Front,aluf mishne,79426,commander of chativa
12271,Marilee Scrinage,1,Central,aluf,57301,commander of command
12272,Kim Beevor,1,Home Front,seren,79281,commander of pluga
12273,Niki Coaten,2,Southern,tat aluf,71470,commander of ugda
12274,Vick Cosgriff,3,Northern,seren,10908,commander of pluga
12275,Lazarus Proby,5,Southern,tat aluf,15840,commander of ugda
12276,Harriot Croysdale,4,Northern,aluf mishne,26656,commander of chativa
12277,Barnabas Pentin,4,Home Front,tat aluf,84372,commander of ugda
12278,Adriaens Mucklestone,4,Northern,tat aluf,24787,commander of ugda
12279,Antoine Largan,4,Southern,aluf mishne,72403,commander of chativa
12280,Bondie Barock,1,Southern,sgan aluf,11193,commander of pluga
12281,Ramsey Biddy,5,Southern,rav seren,31564,commander of pluga
12282,Leonora Pavlovsky,5,Central,tat aluf,33277,commander of ugda
12283,Ailee Filon,1,Southern,seren,33091,commander of pluga
12284,Jenna Iannazzi,2,Central,sgan aluf,15872,commander of pluga
12285,Broderick Mews,2,Northern,aluf mishne,28407,commander of chativa
12286,Randi Izaks,2,Southern,sgan aluf,40556,commander of gdud
12287,Shirlene Dudden,2,Home Front,aluf mishne,36235,commander of chativa
12288,Emmy Langabeer,5,Northern,tat aluf,96352,commander of ugda
12289,Wendy Keast,1,Northern,rav seren,88600,commander of pluga
12290,Bax Pouck,1,Southern,rav seren,71649,commander of pluga
12291,Denis Soans,3,Central,rav seren,43158,commander of pluga
12292,Yoshiko Billingham,4,Central,aluf,78054,commander of command
12293,Maryrose Bastiman,5,Northern,sgan aluf,85901,commander of pluga
12294,Cullie Avery,1,Northern,seren,73607,commander of pluga
12295,Michaella Skillett,5,Northern,seren,85736,commander of pluga
12296,Kai McGifford,3,Central,aluf mishne,20245,commander of chativa
12297,Wittie Whittles,3,Southern,aluf,1919,commander of gdud
12298,Kassi Vauls,4,Southern,seren,31072,commander of pluga
12299,Marcie Pumphreys,5,Northern,sgan aluf,57934,commander of pluga
12300,Cornie de Clerc,4,Home Front,aluf,16235,commander of command
12301,Nicoli Squibbes,1,Southern,rav seren,64864,commander of pluga
12302,Lucho Nice,4,Northern,rav seren,83591,commander of pluga
12303,Staford Marnes,2,Southern,aluf mishne,59728,commander of chativa
12304,Patrica MacCallion,1,Southern,seren,97185,commander of pluga
12305,Peggi Lebel,4,Central,sgan aluf,92258,commander of gdud
12306,Kellen Hearfield,3,Central,aluf,53118,commander of pluga
12307,Cacilie Searle,4,Northern,aluf mishne,83309,commander of chativa
12308,Ashby Scheffler,1,Southern,rav seren,89483,commander of pluga
12309,Howey Schumacher,2,Home Front,aluf,40505,commander of command
12310,Tomkin Lusher,3,Central,aluf mishne,88667,commander of chativa
12311,Lionello Randal,4,Home Front,sgan aluf,11850,commander of gdud
12312,Frayda Gietz,3,Home Front,aluf,43429,commander of command
12313,Erda Wadman,2,Northern,seren,58411,commander of pluga
12314,Pamelina Franks,2,Central,seren,32285,commander of pluga
12315,Beryle Sandwith,3,Southern,rav seren,54752,commander of pluga
12316,Sloan Broggelli,2,Central,aluf mishne,29636,commander of chativa
12317,Hazel Bromby,1,Home Front,aluf,94590,commander of command
12318,Gabey Ruhben,5,Home Front,tat aluf,61617,commander of ugda
12319,Catlee Eldrid,2,Home Front,sgan aluf,85824,commander of pluga
12320,Teressa Loreit,5,Northern,rav seren,56949,commander of pluga
12321,Caleb McNellis,2,Northern,aluf,19598,commander of pluga
12322,Chrissie Ker,1,Southern,sgan aluf,85873,commander of gdud
12323,Susette Gormley,2,Home Front,rav seren,73137,commander of pluga
12324,Valli Bate,3,Home Front,tat aluf,11857,commander of ugda
12325,Randy Orrice,1,Northern,tat aluf,80056,commander of ugda
12326,Chan Wrigley,2,Central,aluf,75770,commander of pluga
12327,Blanch Greenough,3,Southern,aluf,91484,commander of command
12328,Phaidra Sergison,5,Central,sgan aluf,18053,commander of gdud
12329,Darsie MacCardle,2,Southern,rav seren,77967,commander of pluga
12330,Paulie Barthot,5,Home Front,aluf mishne,42197,commander of chativa
12331,Krystal Tace,1,Home Front,aluf,78274,commander of gdud
12332,Jeremie Hartzogs,4,Home Front,aluf,7203,commander of pluga
12333,Robinet Bulle,1,Northern,aluf mishne,26562,commander of chativa
12334,Tiffy Balfre,1,Northern,tat aluf,5556,commander of ugda
12335,Nickolai Mingey,3,Central,tat aluf,81265,commander of ugda
12336,Blithe Fouracres,1,Northern,aluf,60664,commander of pluga
12337,Chan Daldan,4,Southern,aluf mishne,60592,commander of chativa
12338,Onfre Clerk,2,Home Front,aluf mishne,43536,commander of chativa
12339,Brion Screase,3,Central,sgan aluf,95241,commander of gdud
12340,Stearn Caseley,4,Home Front,seren,61803,commander of pluga
12341,Doralynne Cleynman,4,Home Front,sgan aluf,72067,commander of pluga
12342,Warren Skewes,4,Northern,aluf,34905,commander of command
12343,Dorena Yuryev,4,Northern,tat aluf,40122,commander of ugda
12344,Phaedra Coule,5,Northern,aluf,23610,commander of gdud
12345,Court Stead,1,Northern,sgan aluf,78056,commander of gdud
12346,Caresa Creddon,4,Central,sgan aluf,90880,commander of pluga
12347,Rafaellle Petroselli,5,Southern,rav seren,88979,commander of pluga
12348,Nessa Bloxsum,4,Central,tat aluf,97680,commander of ugda
12349,Jimmie Kernoghan,2,Northern,rav seren,31095,commander of pluga
12350,Galvan Galier,2,Northern,tat aluf,59897,commander of ugda
12351,Sigrid Burnes,2,Central,rav seren,54772,commander of pluga
12352,Giselle Baldwin,4,Home Front,aluf mishne,2240,commander of chativa
12353,Sheridan Goodboddy,3,Southern,aluf,37815,commander of gdud
12354,Alena Northern,2,Northern,aluf mishne,12493,commander of chativa
12355,Joli Tremberth,1,Northern,rav seren,61253,commander of pluga
12356,Chandal Westfield,1,Northern,aluf mishne,11092,commander of chativa
12357,Cart Bucknell,2,Northern,sgan aluf,64922,commander of gdud
12358,Marcello Suggitt,4,Home Front,aluf mishne,64046,commander of chativa
12359,Barty Placstone,4,Home Front,aluf mishne,84730,commander of chativa
12360,Hatti Shawyers,3,Central,seren,88042,commander of pluga
12361,Manolo Kalinsky,3,Southern,sgan aluf,53988,commander of gdud
12362,Alric Pantone,5,Central,rav seren,71530,commander of pluga
12363,Phebe Paskin,1,Home Front,tat aluf,45103,commander of ugda
12364,Toinette Saunderson,1,Northern,tat aluf,29293,commander of ugda
12365,Berni Bossingham,2,Home Front,tat aluf,29229,commander of ugda
12366,Brittney Simeone,1,Northern,aluf mishne,49526,commander of chativa
12367,Gregory Krier,4,Home Front,sgan aluf,99191,commander of pluga
12368,Bancroft Wheldon,5,Southern,aluf,29647,commander of command
12369,Martainn Magrannell,2,Southern,sgan aluf,42991,commander of gdud
12370,Maryanna Fencott,4,Central,tat aluf,5320,commander of ugda
12371,Gerry Fyfield,1,Central,tat aluf,63401,commander of ugda
12372,Earvin Cerie,1,Central,aluf,33192,commander of pluga
12373,Wallas Teal,4,Southern,aluf,1624,commander of gdud
12374,Milly Carne,4,Southern,sgan aluf,5625,commander of gdud
12375,Arte Sommerlie,1,Northern,rav seren,81880,commander of pluga
12376,Clayson Face,4,Northern,rav seren,29073,commander of pluga
12377,Kathleen Huckabe,5,Southern,tat aluf,9752,commander of ugda
12378,Guenna Dunbabin,5,Central,tat aluf,43244,commander of ugda
12379,Neall Schulke,4,Central,rav seren,57854,commander of pluga
12380,Winfield Kinastan,4,Central,rav seren,79394,commander of pluga
12381,Elisa Bydaway,1,Central,aluf mishne,57356,commander of chativa
12382,Leonid Woolf,1,Northern,seren,46921,commander of pluga
12383,Barbra Oriel,5,Northern,seren,65278,commander of pluga
12384,Suzy Barus,2,Central,aluf mishne,63195,commander of chativa
12385,Mayne Lupson,4,Northern,seren,55215,commander of pluga
12386,Lesli Mathews,5,Northern,rav seren,60853,commander of pluga
12387,Barrett Wasson,1,Central,sgan aluf,10191,commander of pluga
12388,Madlen Gorman,1,Southern,sgan aluf,96972,commander of gdud
12389,Rufe Vasey,3,Northern,sgan aluf,10531,commander of pluga
12390,Lea Waison,2,Southern,aluf,98689,commander of command
12391,Martita Blumsom,5,Northern,rav seren,91907,commander of pluga
12392,Thia Tofts,1,Southern,seren,12015,commander of pluga
12393,Milissent Carnew,5,Northern,sgan aluf,76952,commander of gdud
12394,Miltie Santos,4,Northern,rav seren,67717,commander of pluga
12395,Steffie Baraja,5,Central,rav seren,25092,commander of pluga
12396,Mirabelle Tough,5,Northern,rav seren,49633,commander of pluga
12397,Shelba Coen,5,Home Front,aluf,38507,commander of command
12398,Bertine Readshall,3,Central,seren,64549,commander of pluga
12399,Mel Crystal,1,Northern,sgan aluf,4504,commander of pluga
12400,Juliette Bossom,1,Home Front,tat aluf,93382,commander of ugda
12401,Wallis Hartfield,3,Northern,seren,96041,commander of pluga
12402,Stirling Bumpus,2,Northern,sgan aluf,71177,commander of pluga
12403,Nikolos Cases,5,Northern,tat aluf,75826,commander of ugda
12404,Wolf Power,5,Home Front,tat aluf,4947,commander of ugda
12405,Coralyn Coie,2,Southern,seren,77059,commander of pluga
12406,Emera McGlaughn,1,Central,tat aluf,36311,commander of ugda
12407,Elwira Durnall,5,Northern,sgan aluf,73008,commander of gdud
12408,Kaia Dilke,3,Central,tat aluf,35252,commander of ugda
12409,Victoria Saint,5,Northern,aluf,85844,commander of pluga
12410,Giacomo Ida,5,Northern,aluf,89688,commander of command
12411,Filippa Wildish,2,Home Front,aluf mishne,43172,commander of chativa
12412,Humphrey Baxstar,4,Home Front,aluf,48828,commander of gdud
12413,Balduin Brodie,3,Southern,aluf mishne,78185,commander of chativa
12414,Angeline Rainsdon,5,Southern,tat aluf,23760,commander of ugda
12415,Starlene Annets,3,Home Front,tat aluf,1358,commander of ugda
12416,Shirley O'Halleghane,5,Northern,seren,6374,commander of pluga
