commander_id,commander_name,classification,command,rank,number_of_soldiers,role
7107,Gilberte Milington,2,Southern,aluf,68649,commander of gdud
7108,Sterling Belliss,5,Home Front,tat aluf,3180,commander of ugda
7109,Jimmie Kingswoode,1,Southern,aluf mishne,85484,commander of chativa
7110,Fancie Soppit,2,Home Front,rav seren,18827,commander of pluga
7111,Charlene Spiniello,3,Southern,sgan aluf,39948,commander of gdud
7112,Berton Creaven,1,Northern,tat aluf,6343,commander of ugda
7113,Clarie Vyse,1,Central,sgan aluf,67578,commander of gdud
7114,Wesley Gorsse,4,Central,sgan aluf,1057,commander of gdud
7115,Kacy Pallis,1,Southern,aluf mishne,77839,commander of chativa
7116,Sayers Schieferstein,4,Home Front,sgan aluf,82130,commander of pluga
7117,Yves Fyldes,3,Central,seren,62377,commander of pluga
7118,Pierce De Haven,4,Central,tat aluf,41162,commander of ugda
7119,Manolo Mackerness,5,Southern,aluf,27097,commander of pluga
7120,Fin Bounds,2,Southern,seren,10835,commander of pluga
7121,Tibold Rockey,2,Home Front,sgan aluf,8385,commander of pluga
7122,Cynthia Screeton,3,Southern,aluf,88857,commander of gdud
7123,Leontine Jandac,4,Northern,aluf mishne,2002,commander of chativa
7124,Angeline Elstone,3,Home Front,aluf mishne,29753,commander of chativa
7125,Mureil Gallamore,1,Central,aluf,97309,commander of command
7126,Mariele Disley,4,Central,aluf mishne,9374,commander of chativa
7127,Terri Cutchey,2,Southern,aluf,32176,commander of pluga
7128,Vasily Leemans,2,Home Front,tat aluf,68639,commander of ugda
7129,Marielle Bauldry,5,Central,rav seren,72919,commander of pluga
7130,Krystalle Dyson,3,Central,seren,33180,commander of pluga
7131,Brock MacNalley,2,Southern,rav seren,86335,commander of pluga
7132,Tricia Edwicker,3,Home Front,aluf,29941,commander of gdud
7133,Diandra Rodolfi,5,Home Front,aluf mishne,94739,commander of chativa
7134,Lind Vamplers,3,Southern,tat aluf,61072,commander of ugda
7135,Trev Allison,4,Southern,seren,24355,commander of pluga
7136,Katleen Nail,3,Central,aluf,94836,commander of pluga
7137,Corinne Elderbrant,2,Home Front,tat aluf,14605,commander of ugda
7138,Bud Creagh,4,Central,aluf,1916,commander of pluga
7139,Haily Stading,2,Northern,tat aluf,1672,commander of ugda
7140,Brice Bilverstone,5,Home Front,sgan aluf,16027,commander of gdud
7141,Parnell McNaught,4,Northern,tat aluf,25826,commander of ugda
7142,Emanuele Comberbach,4,Northern,aluf mishne,58611,commander of chativa
7143,Gilberto Baylay,5,Home Front,aluf,51662,commander of command
7144,Mano Vellacott,4,Northern,sgan aluf,85381,commander of pluga
7145,Shalne Connerly,5,Home Front,seren,41869,commander of pluga
7146,Tanitansy Sollner,3,Central,sgan aluf,79108,commander of pluga
7147,Rex Clemmett,5,Southern,aluf mishne,17989,commander of chativa
7148,Sterne Clemot,2,Northern,rav seren,68008,commander of pluga
7149,Baxter Yokelman,4,Home Front,seren,6826,commander of pluga
7150,Pasquale Vasilov,4,Southern,seren,6951,commander of pluga
7151,Ermanno Routham,5,Northern,tat aluf,12662,commander of ugda
7152,Whit Conner,3,Northern,aluf,17811,commander of gdud
7153,Buckie Monget,4,Central,aluf mishne,7882,commander of chativa
7154,Maurise Ibotson,1,Central,aluf mishne,53611,commander of chativa
7155,Kellen Birchenhead,3,Northern,aluf,55192,commander of gdud
7156,Shaylyn Mattiazzi,4,Southern,tat aluf,74663,commander of ugda
7157,Dotti Ardern,4,Home Front,tat aluf,72535,commander of ugda
7158,Adah Glason,5,Southern,seren,29043,commander of pluga
7159,Kit Buscher,4,Northern,sgan aluf,25712,commander of gdud
7160,Arielle Sheircliffe,4,Northern,tat aluf,44872,commander of ugda
7161,Saba Hynard,4,Home Front,sgan aluf,75783,commander of gdud
7162,Robby Winteringham,3,Home Front,rav seren,24418,commander of pluga
7163,John Targett,1,Southern,tat aluf,70871,commander of ugda
7164,Amalee Yter,3,Southern,aluf mishne,50001,commander of chativa
7165,Quent Woollacott,3,Northern,aluf mishne,32444,commander of chativa
7166,Keene Barnhill,1,Southern,sgan aluf,47637,commander of gdud
7167,Portia De Rye Barrett,4,Northern,aluf,67138,commander of pluga
7168,Lennard Gerner,1,Central,aluf,12051,commander of command
7169,Darbee Foat,5,Northern,aluf mishne,86421,commander of chativa
7170,Fianna Loney,5,Southern,rav seren,61719,commander of pluga
7171,Danya Canto,4,Central,aluf,21647,commander of pluga
7172,Daniela Mapam,4,Home Front,seren,31833,commander of pluga
7173,Sarena Amdohr,3,Central,tat aluf,57893,commander of ugda
7174,Arabela Webb-Bowen,3,Northern,tat aluf,40530,commander of ugda
7175,Jefferson Saben,1,Central,rav seren,42476,commander of pluga
7176,Shelley Lupton,3,Northern,tat aluf,84389,commander of ugda
7177,Doro Dallman,4,Northern,rav seren,3896,commander of pluga
7178,Lanny Jikovsky,2,Home Front,aluf,92301,commander of gdud
7179,Shelbi Ebbage,5,Home Front,aluf mishne,80716,commander of chativa
7180,Delbert Blayney,5,Central,tat aluf,51892,commander of ugda
7181,Boony Hocking,2,Central,rav seren,97863,commander of pluga
7182,Jobie Jirzik,2,Home Front,aluf,99226,commander of command
7183,Heida Pettegre,2,Central,aluf mishne,77587,commander of chativa
7184,Arte Realph,4,Northern,rav seren,35092,commander of pluga
7185,Matthaeus Enderby,5,Home Front,aluf mishne,20699,commander of chativa
7186,Danie Willbourne,3,Southern,aluf mishne,16253,commander of chativa
7187,Alexander Arthur,2,Southern,seren,52385,commander of pluga
7188,Marya Micheau,4,Northern,tat aluf,29002,commander of ugda
7189,Edik Winspeare,5,Northern,tat aluf,95056,commander of ugda
7190,Ellery Rosenboim,5,Central,aluf mishne,48879,commander of chativa
7191,Angie Bissell,5,Home Front,rav seren,99737,commander of pluga
7192,Corny Lovitt,3,Northern,rav seren,36708,commander of pluga
7193,Berkley Jowling,3,Home Front,seren,53027,commander of pluga
7194,Oates Spira,3,Northern,sgan aluf,31912,commander of pluga
7195,Marwin Hadgraft,5,Home Front,aluf mishne,69322,commander of chativa
7196,Gillan Philp,1,Central,aluf mishne,30906,commander of chativa
7197,Kerr Whichelow,5,Northern,aluf mishne,91047,commander of chativa
7198,Kurtis Duny,2,Central,rav seren,89547,commander of pluga
7199,Mariska Vernham,5,Northern,aluf mishne,72094,commander of chativa
7200,Mil Bernaciak,3,Southern,seren,57436,commander of pluga
7201,Daryn Bradburn,5,Home Front,seren,58963,commander of pluga
7202,Camilla Blasdale,5,Central,aluf,62444,commander of pluga
7203,Darius Casement,3,Northern,aluf,18534,commander of pluga
7204,Dena Cheetham,3,Central,sgan aluf,68254,commander of pluga
7205,Kristal Dowtry,1,Southern,aluf mishne,46509,commander of chativa
7206,Far Leist,4,Home Front,sgan aluf,85193,commander of pluga
7207,Linus Sayburn,2,Home Front,tat aluf,96763,commander of ugda
7208,Lydia Dwane,1,Southern,aluf mishne,50040,commander of chativa
7209,Marlin Shenton,5,Southern,rav seren,38353,commander of pluga
7210,Ingaborg Gullivent,1,Northern,sgan aluf,83928,commander of pluga
7211,Beatrix Wyldbore,3,Northern,aluf,16088,commander of command
7212,Talya Cissen,5,Southern,rav seren,99739,commander of pluga
7213,Alastair Do,1,Central,rav seren,19275,commander of pluga
7214,Wes Swainger,5,Home Front,seren,9493,commander of pluga
7215,Vernen Paddington,5,Home Front,aluf,29174,commander of gdud
7216,Jewelle Banfield,3,Southern,sgan aluf,35968,commander of pluga
7217,Candy Lossman,5,Home Front,tat aluf,82683,commander of ugda
7218,Ludovico Pakenham,5,Home Front,tat aluf,45925,commander of ugda
7219,Abramo Hazelden,1,Home Front,aluf,38087,commander of command
7220,Gard Sperwell,2,Central,aluf mishne,51517,commander of chativa
7221,Kaia Rickesies,1,Northern,seren,27489,commander of pluga
7222,Jan Roads,1,Central,sgan aluf,36310,commander of pluga
7223,Harp Gomersall,2,Central,tat aluf,17272,commander of ugda
7224,Tobye MacKnocker,4,Home Front,seren,8993,commander of pluga
7225,Alisander Wennington,2,Central,tat aluf,8445,commander of ugda
7226,Vilma Russo,4,Southern,rav seren,50227,commander of pluga
7227,Barnabe Killshaw,1,Central,sgan aluf,97018,commander of gdud
7228,Katina Kubelka,4,Northern,seren,39647,commander of pluga
7229,Paloma Yakunchikov,2,Central,aluf,15586,commander of gdud
7230,Jacinda Fevier,4,Southern,seren,22746,commander of pluga
7231,Jacqueline Oldershaw,4,Northern,rav seren,3695,commander of pluga
7232,Rikki Markwelley,3,Home Front,seren,72893,commander of pluga
7233,Vitia Jeffray,3,Home Front,sgan aluf,83212,commander of gdud
7234,Saunderson Stennings,3,Home Front,rav seren,64181,commander of pluga
7235,Sibylla Neeves,1,Central,seren,50610,commander of pluga
7236,Hannie Manueau,1,Central,tat aluf,32191,commander of ugda
7237,Balduin Fritche,2,Home Front,aluf,33744,commander of gdud
7238,Edvard Calken,3,Northern,aluf mishne,61066,commander of chativa
7239,Claiborn Dutnall,1,Central,aluf,1096,commander of gdud
7240,Rachel Kenzie,3,Southern,sgan aluf,28579,commander of gdud
7241,Rem Reveley,2,Central,rav seren,42185,commander of pluga
7242,Aileen Yeandel,4,Central,seren,51071,commander of pluga
7243,Shana Ruzicka,5,Home Front,tat aluf,45186,commander of ugda
7244,Bridgette Ackenson,2,Central,tat aluf,27090,commander of ugda
7245,Weber Cosin,2,Southern,tat aluf,36611,commander of ugda
7246,Alfreda Faulconbridge,4,Northern,tat aluf,62422,commander of ugda
7247,Olive Cherrington,5,Home Front,rav seren,9494,commander of pluga
7248,Mathilde Meriet,5,Southern,sgan aluf,17744,commander of pluga
7249,Ellen Fursse,5,Northern,sgan aluf,71722,commander of pluga
7250,Ximenez Blowfield,2,Northern,sgan aluf,46942,commander of gdud
7251,Melba Carme,5,Home Front,tat aluf,4713,commander of ugda
7252,Kalli Berthod,2,Home Front,aluf,1246,commander of command
7253,Sheff Mafham,3,Northern,seren,94581,commander of pluga
7254,Kai Krauss,3,Home Front,tat aluf,82656,commander of ugda
7255,Roshelle Lampl,2,Northern,sgan aluf,22854,commander of pluga
7256,Amalee Fullick,3,Southern,rav seren,92278,commander of pluga
7257,Barry Verny,3,Northern,rav seren,59606,commander of pluga
7258,Phillis Turbefield,4,Home Front,seren,11975,commander of pluga
7259,Josiah Bunyan,3,Home Front,tat aluf,81932,commander of ugda
7260,Amos Van Ross,1,Central,tat aluf,90947,commander of ugda
7261,Tova Owthwaite,3,Southern,seren,59998,commander of pluga
7262,Adria Djurisic,4,Central,aluf,86769,commander of pluga
7263,Doralynn Standrin,1,Southern,rav seren,29140,commander of pluga
7264,Rodrigo Sargant,5,Central,sgan aluf,55908,commander of pluga
7265,Tasha Bischop,5,Southern,aluf,99016,commander of command
7266,Rafferty Godwyn,1,Southern,sgan aluf,98355,commander of pluga
7267,Petunia Espadater,3,Home Front,rav seren,81156,commander of pluga
7268,Milicent Johns,4,Central,seren,23214,commander of pluga
7269,Jilli Ledwidge,3,Central,seren,13117,commander of pluga
7270,Nollie Simpson,2,Home Front,tat aluf,12658,commander of ugda
7271,Marlena Conan,1,Southern,aluf,35462,commander of gdud
7272,Eloisa Tomalin,3,Southern,tat aluf,22633,commander of ugda
7273,Jud Nertney,2,Northern,aluf,97530,commander of pluga
7274,Andie Sambath,2,Northern,tat aluf,43359,commander of ugda
7275,Haywood Avraham,2,Central,aluf mishne,10818,commander of chativa
7276,Celinka Darbon,1,Home Front,seren,14647,commander of pluga
7277,Ker Bielefeld,5,Central,sgan aluf,65604,commander of pluga
7278,Tracee Hookes,1,Central,tat aluf,75504,commander of ugda
7279,Brandy Quarton,1,Northern,aluf,96710,commander of pluga
7280,Krishna Stockey,4,Southern,seren,40260,commander of pluga
7281,Arch Urvoy,1,Central,aluf,45919,commander of gdud
7282,Mariejeanne Drioli,1,Northern,rav seren,89567,commander of pluga
7283,Ikey Boath,4,Southern,aluf,28856,commander of command
7284,Killie Vurley,5,Home Front,aluf,27599,commander of gdud
7285,Ricca Blodget,1,Home Front,sgan aluf,72581,commander of pluga
7286,Nichole Paybody,2,Southern,aluf mishne,94546,commander of chativa
7287,Winna MacParland,3,Home Front,rav seren,68358,commander of pluga
7288,Barthel Horribine,4,Northern,seren,77370,commander of pluga
7289,Lilith Wiggington,3,Central,rav seren,12362,commander of pluga
7290,Ki Kingswood,5,Central,aluf,76627,commander of command
7291,Ebenezer Gresty,1,Home Front,sgan aluf,38362,commander of gdud
7292,Suzann Back,2,Northern,rav seren,25298,commander of pluga
7293,Lexy Probet,1,Northern,tat aluf,92106,commander of ugda
7294,Thekla Hellis,5,Southern,rav seren,32941,commander of pluga
7295,Mendel Penni,1,Central,tat aluf,20406,commander of ugda
7296,Suzann Battista,1,Home Front,tat aluf,27267,commander of ugda
7297,Roby Bett,4,Northern,seren,91869,commander of pluga
7298,Byram Sapsford,1,Northern,seren,4600,commander of pluga
7299,Caralie Trosdall,3,Northern,seren,25161,commander of pluga
7300,Gun Leeder,4,Northern,seren,79738,commander of pluga
7301,Gina Veillard,4,Northern,aluf,99755,commander of gdud
7302,Ailey Tweedlie,5,Home Front,aluf mishne,62198,commander of chativa
7303,Betsy Lamport,4,Southern,tat aluf,27956,commander of ugda
7304,Onfre Stilwell,1,Home Front,tat aluf,67861,commander of ugda
7305,Lonni Rasell,4,Southern,aluf mishne,31635,commander of chativa
7306,Eli Meryett,1,Central,aluf mishne,19933,commander of chativa
7307,Yanaton Holhouse,3,Home Front,sgan aluf,22284,commander of pluga
7308,Lyndsay Jellings,1,Home Front,aluf mishne,73502,commander of chativa
7309,Roy Tomsen,4,Home Front,tat aluf,53938,commander of ugda
7310,Aloysius Robrose,1,Central,tat aluf,30906,commander of ugda
7311,Almira Stroobant,5,Northern,rav seren,16365,commander of pluga
7312,Nara Broseman,5,Northern,seren,86504,commander of pluga
7313,Bondie Tendahl,3,Southern,aluf mishne,88652,commander of chativa
7314,Jaynell Freeborn,4,Central,rav seren,46688,commander of pluga
7315,Andree Laminman,2,Central,sgan aluf,87943,commander of pluga
7316,Pepillo Baudts,2,Northern,sgan aluf,9802,commander of gdud
7317,Tabitha Casine,1,Home Front,aluf mishne,69531,commander of chativa
7318,Kipp Callear,2,Southern,tat aluf,3880,commander of ugda
7319,Levin Corona,1,Central,tat aluf,2122,commander of ugda
7320,Zilvia Hackney,4,Home Front,rav seren,81542,commander of pluga
7321,Bartolemo Lytell,5,Southern,aluf mishne,84075,commander of chativa
7322,Grange Yablsley,2,Northern,sgan aluf,49374,commander of pluga
7323,Jsandye Kennewell,1,Central,rav seren,51162,commander of pluga
7324,Ole Mattke,4,Home Front,aluf,60709,commander of command
7325,Dorris Lambillion,1,Southern,seren,81959,commander of pluga
7326,Ezekiel Salsberg,5,Home Front,aluf mishne,79995,commander of chativa
7327,Janice Dumbreck,2,Home Front,seren,14766,commander of pluga
7328,Doretta Service,4,Northern,aluf,12493,commander of gdud
7329,Leora Rothermel,3,Central,tat aluf,22553,commander of ugda
7330,Leticia Sawyer,3,Central,aluf,62821,commander of command
7331,Michaella Coit,2,Northern,tat aluf,31624,commander of ugda
7332,Felicia Triner,1,Central,sgan aluf,26140,commander of gdud
7333,Marsiella Backler,2,Northern,rav seren,17008,commander of pluga
7334,Bonni Sandland,2,Northern,aluf mishne,72780,commander of chativa
7335,Edan Berrington,1,Central,tat aluf,44659,commander of ugda
7336,Jamil O'Hdirscoll,3,Home Front,rav seren,86908,commander of pluga
7337,Darbie Gianelli,3,Southern,rav seren,8483,commander of pluga
7338,Nanine Skoate,1,Northern,sgan aluf,50357,commander of gdud
7339,Wyndham Azema,5,Central,seren,59915,commander of pluga
7340,Misha Hussey,3,Northern,seren,24772,commander of pluga
7341,Reinaldos Levesley,2,Southern,rav seren,23054,commander of pluga
7342,Fania McClements,4,Southern,aluf,43365,commander of command
7343,Jarrid Pernell,3,Northern,rav seren,36626,commander of pluga
7344,Gaven Veysey,4,Northern,rav seren,94653,commander of pluga
7345,Brennen Dunnett,5,Southern,sgan aluf,55578,commander of gdud
7346,Jamey Percifer,4,Central,rav seren,66489,commander of pluga
7347,Keane Work,2,Central,seren,84272,commander of pluga
7348,Teador Fedorchenko,2,Home Front,rav seren,92337,commander of pluga
7349,Felicdad Grishagin,4,Home Front,rav seren,81642,commander of pluga
7350,Shannah Trobridge,4,Home Front,seren,92274,commander of pluga
7351,Karin Morton,5,Home Front,seren,71669,commander of pluga
7352,Salomone Cassley,5,Southern,aluf mishne,37291,commander of chativa
7353,Hakeem Quantick,1,Northern,aluf,28146,commander of command
7354,Ursuline Radloff,2,Home Front,tat aluf,19982,commander of ugda
7355,Francisca Iannitti,3,Southern,sgan aluf,21490,commander of gdud
7356,Dido Shernock,3,Home Front,aluf,33169,commander of command
7357,Gabi Matthiesen,4,Home Front,sgan aluf,20318,commander of gdud
7358,Ross Mc Harg,4,Northern,aluf mishne,44354,commander of chativa
7359,Aurea Fontell,1,Central,aluf,24758,commander of pluga
7360,Doria Felder,4,Southern,aluf,37786,commander of gdud
7361,Kingsly Petruskevich,5,Northern,seren,56094,commander of pluga
7362,Stavro Sillars,2,Northern,aluf,11940,commander of pluga
7363,Muire Caine,1,Home Front,aluf,42664,commander of gdud
7364,Fionna Eastabrook,1,Home Front,sgan aluf,46722,commander of gdud
7365,Aretha Woodfield,4,Northern,rav seren,64084,commander of pluga
7366,Conney Ivanyushin,4,Southern,tat aluf,55157,commander of ugda
7367,Annabela Underwood,3,Southern,tat aluf,41550,commander of ugda
7368,Jeremie Aingel,1,Central,seren,17551,commander of pluga
7369,Pacorro Passmore,5,Southern,rav seren,66766,commander of pluga
7370,Max Robertson,3,Northern,rav seren,4377,commander of pluga
7371,Nalani Danielis,2,Central,sgan aluf,16837,commander of pluga
7372,Calvin McPeake,4,Southern,aluf mishne,7545,commander of chativa
7373,Cathi Dallywater,3,Home Front,aluf mishne,86594,commander of chativa
7374,Wendy Conachy,3,Central,aluf,85765,commander of pluga
7375,Karyn Christou,5,Northern,sgan aluf,24123,commander of gdud
7376,James Gaskarth,1,Central,rav seren,26422,commander of pluga
7377,Diane Snasel,4,Northern,aluf,8858,commander of pluga
7378,Valencia Yarker,3,Northern,sgan aluf,47408,commander of pluga
7379,Alix Penna,3,Southern,tat aluf,18281,commander of ugda
7380,Rip Messum,1,Central,tat aluf,72919,commander of ugda
7381,Dory Inglesfield,5,Northern,seren,90753,commander of pluga
7382,Bordie Redsell,3,Home Front,tat aluf,14289,commander of ugda
7383,Vere Curtis,1,Home Front,rav seren,70152,commander of pluga
7384,Kaila Stoller,3,Southern,rav seren,17195,commander of pluga
7385,Juline MacKellen,4,Southern,rav seren,48649,commander of pluga
7386,Cissiee Andrews,1,Southern,seren,21444,commander of pluga
7387,Sonya Langmead,5,Home Front,tat aluf,19421,commander of ugda
7388,Lionello Simoncello,3,Home Front,aluf,11590,commander of gdud
7389,Eva Geall,1,Home Front,sgan aluf,64565,commander of pluga
7390,Arv Reyson,1,Central,aluf mishne,55502,commander of chativa
7391,Glennie Grisedale,2,Central,tat aluf,74539,commander of ugda
7392,Gretta Ratlee,1,Northern,aluf,77917,commander of gdud
7393,Noami Milson,3,Southern,aluf,23604,commander of command
7394,Walker Nijs,2,Southern,rav seren,26800,commander of pluga
7395,Roxine Outlaw,3,Northern,seren,80708,commander of pluga
7396,Stephannie Lord,4,Northern,aluf mishne,95492,commander of chativa
7397,Lynna O'Halloran,2,Home Front,tat aluf,38811,commander of ugda
7398,Jandy Horburgh,3,Central,seren,73416,commander of pluga
7399,Austin Shemmin,2,Home Front,aluf,52318,commander of command
7400,Fee McCoy,5,Northern,aluf mishne,13083,commander of chativa
7401,Alec Nequest,1,Northern,tat aluf,8557,commander of ugda
7402,Kikelia Dorre,4,Southern,seren,58065,commander of pluga
7403,Dallon Sisland,3,Southern,seren,5242,commander of pluga
7404,Camila Albinson,2,Southern,seren,80135,commander of pluga
7405,Cortney Duggan,2,Home Front,tat aluf,94927,commander of ugda
7406,Clotilda Goddard,3,Central,rav seren,61410,commander of pluga
7407,Rachelle Girogetti,4,Central,sgan aluf,29195,commander of gdud
7408,Maxwell De Fraine,4,Central,aluf mishne,3830,commander of chativa
7409,Alysa Franchyonok,5,Home Front,rav seren,17940,commander of pluga
7410,Ford Chapelle,3,Southern,seren,94555,commander of pluga
7411,Chauncey Piddick,5,Home Front,tat aluf,8610,commander of ugda
7412,Kaitlynn Coronas,5,Home Front,sgan aluf,70343,commander of gdud
7413,Angelo Sommers,3,Central,seren,41486,commander of pluga
7414,Carma Lowes,2,Northern,aluf mishne,21288,commander of chativa
7415,Griffin Jedrzejewski,4,Central,aluf mishne,10669,commander of chativa
7416,Angele Griston,4,Northern,sgan aluf,57124,commander of gdud
