commander_id,commander_name,classification,command,rank,number_of_soldiers,role
14055,Duffie Tinn,1,Southern,rav seren,92528,commander of pluga
14056,Jerry Wilmington,1,Central,seren,2004,commander of pluga
14057,Skylar Botger,3,Southern,rav seren,13618,commander of pluga
14058,Idelle Brim,2,Northern,rav seren,76185,commander of pluga
14059,Gilberte McKevany,3,Southern,seren,69403,commander of pluga
14060,Sampson Domone,4,Home Front,aluf,22242,commander of gdud
14061,Ronnica Marten,2,Northern,aluf mishne,94105,commander of chativa
14062,Timi Balch,5,Southern,sgan aluf,91225,commander of gdud
14063,Selestina Euels,3,Southern,tat aluf,80623,commander of ugda
14064,Arlinda Arnald,3,Home Front,rav seren,25615,commander of pluga
14065,Orlan Farfull,4,Central,sgan aluf,92375,commander of pluga
14066,Horst Orrey,2,Home Front,rav seren,33524,commander of pluga
14067,Oralla Ryder,1,Southern,rav seren,28584,commander of pluga
14068,Tatum Aspital,4,Home Front,tat aluf,72277,commander of ugda
14069,Torrey Sheridan,3,Northern,aluf,85363,commander of pluga
14070,Jules Tee,5,Southern,rav seren,49512,commander of pluga
14071,Wallis Bridgwater,4,Southern,aluf,53650,commander of pluga
14072,Cornelia Danks,2,Central,rav seren,23931,commander of pluga
14073,Chery Stading,1,Southern,seren,68960,commander of pluga
14074,Eb Bain,5,Home Front,rav seren,23217,commander of pluga
14075,Dino Deuss,2,Home Front,rav seren,8789,commander of pluga
14076,Clayborn Empleton,4,Northern,aluf mishne,80955,commander of chativa
14077,Orelia Izatt,5,Northern,aluf mishne,40364,commander of chativa
14078,Chrisse Cudihy,1,Northern,rav seren,28391,commander of pluga
14079,Forrest Stoodley,2,Southern,tat aluf,89544,commander of ugda
14080,Birdie Pigney,3,Home Front,sgan aluf,93051,commander of gdud
14081,Tiler Crompton,2,Home Front,rav seren,62094,commander of pluga
14082,Winni Corns,2,Southern,seren,30336,commander of pluga
14083,Filide Beddin,2,Northern,seren,57634,commander of pluga
14084,Therine Hulmes,2,Southern,sgan aluf,23756,commander of gdud
14085,Maure Parcall,3,Central,sgan aluf,52333,commander of pluga
14086,Fredelia Duffyn,1,Central,tat aluf,40846,commander of ugda
14087,Efrem Renny,2,Home Front,aluf mishne,15133,commander of chativa
14088,Beatrix Abotson,5,Northern,aluf,61064,commander of pluga
14089,Lorianna Hayball,1,Central,aluf,42956,commander of pluga
14090,Joey Fursland,1,Central,aluf,5244,commander of command
14091,Reinald Spencelayh,4,Home Front,aluf mishne,90598,commander of chativa
14092,Mattie De Gregorio,3,Southern,aluf mishne,6162,commander of chativa
14093,Sandra Rosbotham,4,Northern,aluf,93486,commander of gdud
14094,Garfield Somerville,1,Central,aluf,91898,commander of pluga
14095,Ario Seckington,1,Northern,aluf mishne,98582,commander of chativa
14096,Emylee Duthie,5,Central,rav seren,63866,commander of pluga
14097,Hendrik Robertshaw,4,Southern,aluf mishne,27247,commander of chativa
14098,Chandal Kerin,5,Home Front,sgan aluf,5586,commander of gdud
14099,Norean Doughton,5,Home Front,tat aluf,64530,commander of ugda
14100,Traci Elphick,2,Home Front,aluf,44392,commander of gdud
14101,L;urette Rankcom,2,Home Front,aluf,53332,commander of gdud
14102,Leonanie Dockreay,1,Home Front,aluf mishne,73934,commander of chativa
14103,Margaux Camsey,1,Central,sgan aluf,58777,commander of gdud
14104,Jeffy Le Guin,1,Southern,seren,97730,commander of pluga
14105,Elaina Haddleston,2,Home Front,seren,8129,commander of pluga
14106,Winn Spieght,2,Home Front,sgan aluf,1235,commander of pluga
14107,Eula Lebrun,4,Central,sgan aluf,84699,commander of gdud
14108,Lib Daout,3,Northern,tat aluf,80749,commander of ugda
14109,Kingston Harrod,4,Northern,aluf,35454,commander of command
14110,Micky Pomeroy,5,Northern,seren,33854,commander of pluga
14111,Alexina Bettison,2,Central,aluf mishne,50757,commander of chativa
14112,Massimiliano Ector,2,Southern,seren,14966,commander of pluga
14113,Jan Barringer,4,Central,aluf,5877,commander of gdud
14114,Lee Durrington,4,Home Front,aluf mishne,53583,commander of chativa
14115,Wat Worrell,1,Home Front,rav seren,95040,commander of pluga
14116,Larry Froome,3,Southern,sgan aluf,32672,commander of gdud
14117,Merv Shakelade,2,Southern,aluf mishne,12384,commander of chativa
14118,Carole Gunton,1,Home Front,rav seren,45412,commander of pluga
14119,Arlinda Lissimore,2,Central,rav seren,99228,commander of pluga
14120,Fifi Insworth,3,Northern,seren,81234,commander of pluga
14121,Natalya Leindecker,5,Northern,seren,74492,commander of pluga
14122,Bernarr Puffett,2,Northern,sgan aluf,61726,commander of pluga
14123,Tina Paffot,3,Central,rav seren,24735,commander of pluga
14124,Yoshiko Abdee,1,Central,aluf mishne,23395,commander of chativa
14125,Averyl Deme,4,Central,aluf mishne,30858,commander of chativa
14126,Arabele Waddie,1,Northern,seren,26946,commander of pluga
14127,Rudie McCullogh,1,Southern,aluf,72064,commander of gdud
14128,Rae McDougall,3,Home Front,sgan aluf,85958,commander of pluga
14129,Lauren Zanolli,3,Central,seren,34293,commander of pluga
14130,Rossie MacNelly,4,Southern,aluf mishne,30878,commander of chativa
14131,Lazaro Eyckel,1,Northern,sgan aluf,61379,commander of pluga
14132,Genevra Mitchell,3,Central,seren,21637,commander of pluga
14133,Goran Rielly,1,Northern,aluf,48123,commander of pluga
14134,Issi Koche,3,Southern,aluf,76544,commander of command
14135,Monica Fishe,5,Central,aluf mishne,65209,commander of chativa
14136,Tansy McGraith,3,Southern,seren,78369,commander of pluga
14137,Catina Woloschin,5,Southern,seren,59485,commander of pluga
14138,Yolanthe Daudray,4,Southern,tat aluf,15559,commander of ugda
14139,Reynold Chalfain,5,Southern,tat aluf,56471,commander of ugda
14140,Jamison Fitt,4,Central,seren,97883,commander of pluga
14141,Celinka Hawken,5,Central,seren,4724,commander of pluga
14142,Hermione Algar,3,Home Front,aluf mishne,80620,commander of chativa
14143,Grantham Geggus,3,Home Front,aluf mishne,31587,commander of chativa
14144,Carol-jean Kynston,1,Central,rav seren,55608,commander of pluga
14145,Stanwood Artindale,2,Home Front,tat aluf,52689,commander of ugda
14146,Hermine Brechin,3,Northern,aluf mishne,90549,commander of chativa
14147,Derwin Wabe,1,Central,aluf mishne,14098,commander of chativa
14148,Bibbie Kleinsmuntz,3,Northern,rav seren,1973,commander of pluga
14149,Beck Outram,2,Home Front,aluf mishne,69887,commander of chativa
14150,Corine Mingard,3,Southern,sgan aluf,93571,commander of gdud
14151,Christye Few,1,Home Front,rav seren,14185,commander of pluga
14152,Rad Janas,1,Central,aluf,51164,commander of gdud
14153,Garrard Cobby,2,Home Front,tat aluf,68314,commander of ugda
14154,Benjie Mounsie,1,Northern,seren,5522,commander of pluga
14155,Paxton Gluyas,2,Northern,sgan aluf,28073,commander of pluga
14156,Stanislaus Gainsford,4,Southern,seren,6561,commander of pluga
14157,Any Stribling,3,Northern,aluf,6812,commander of pluga
14158,Putnam Mavin,1,Central,sgan aluf,99951,commander of gdud
14159,Dinny Hallum,4,Central,sgan aluf,25196,commander of pluga
14160,Gradey Usherwood,2,Home Front,tat aluf,64162,commander of ugda
14161,Quentin Juschke,4,Southern,aluf,48283,commander of gdud
14162,Filmore Seamer,5,Home Front,tat aluf,1431,commander of ugda
14163,Joshuah Padmore,2,Home Front,aluf,49706,commander of gdud
14164,Kerrin Tomaszewicz,2,Home Front,rav seren,94509,commander of pluga
14165,Jean MacGebenay,1,Home Front,sgan aluf,88350,commander of pluga
14166,Garnet Ghiron,5,Central,rav seren,53728,commander of pluga
14167,Giraud Pynn,2,Northern,tat aluf,15950,commander of ugda
14168,Vina Clogg,4,Home Front,seren,98546,commander of pluga
14169,Ella Cotes,2,Home Front,tat aluf,86494,commander of ugda
14170,Marta Stinson,4,Northern,aluf,78050,commander of command
14171,Philippe Stonham,2,Southern,rav seren,13606,commander of pluga
14172,Merlina Hodgen,5,Northern,aluf,27089,commander of command
14173,Felisha Lindfors,1,Home Front,aluf mishne,32391,commander of chativa
14174,Berkeley McRill,5,Home Front,sgan aluf,9139,commander of gdud
14175,Raffarty Broadist,1,Home Front,aluf mishne,68127,commander of chativa
14176,Francklin Boatwright,1,Southern,aluf mishne,45475,commander of chativa
14177,Sherm Robertson,4,Northern,sgan aluf,26828,commander of gdud
14178,Tamas Benka,4,Central,tat aluf,16904,commander of ugda
14179,Jerrylee Snuggs,1,Home Front,aluf mishne,30902,commander of chativa
14180,Hedvige Vedstra,4,Central,aluf mishne,78073,commander of chativa
14181,Lona Haffenden,1,Home Front,aluf mishne,81469,commander of chativa
14182,Bobine Petett,2,Central,sgan aluf,57920,commander of pluga
14183,Leighton Flintoff,4,Southern,rav seren,97012,commander of pluga
14184,Ninon Jinda,5,Home Front,rav seren,40493,commander of pluga
14185,Michaela Minnock,2,Home Front,seren,12973,commander of pluga
14186,Kalie Jedraszczyk,3,Northern,tat aluf,75701,commander of ugda
14187,Ricky Dooler,1,Northern,sgan aluf,4972,commander of pluga
14188,Johnna Pescud,4,Central,tat aluf,84898,commander of ugda
14189,Daphne Frankcombe,2,Home Front,seren,41944,commander of pluga
14190,Rollie MacSween,2,Southern,aluf mishne,15451,commander of chativa
14191,Rogers Rosenhaupt,4,Northern,tat aluf,76445,commander of ugda
14192,Ruthy Eller,1,Northern,seren,82145,commander of pluga
14193,Kimmi Barabich,4,Southern,aluf,57003,commander of pluga
14194,Gabriel Edinburgh,5,Central,rav seren,88669,commander of pluga
14195,Salim Udden,5,Northern,sgan aluf,98016,commander of gdud
14196,Hayyim Drain,4,Central,seren,22534,commander of pluga
14197,Shandy Batte,5,Central,sgan aluf,37092,commander of pluga
14198,Arlana Brauns,5,Home Front,tat aluf,55651,commander of ugda
14199,Alwin Tomaselli,3,Southern,rav seren,39191,commander of pluga
14200,Mersey Tindle,3,Home Front,aluf,15411,commander of command
14201,Kariotta Dowsett,1,Central,aluf,55723,commander of command
14202,Tove Sommerland,3,Southern,rav seren,65660,commander of pluga
14203,Therine Lund,4,Central,rav seren,98388,commander of pluga
14204,Dasya Teaser,2,Central,seren,18841,commander of pluga
14205,Alisa Figures,3,Northern,aluf,95028,commander of pluga
14206,Karole Toon,2,Northern,aluf,84153,commander of gdud
14207,Gerrie MacDearmaid,2,Home Front,aluf mishne,74974,commander of chativa
14208,Upton Raddin,5,Southern,tat aluf,26586,commander of ugda
14209,Aldus Zammett,2,Central,aluf mishne,22859,commander of chativa
14210,Edouard Evensden,5,Central,rav seren,99000,commander of pluga
14211,Lauryn Beaulieu,1,Central,aluf mishne,24491,commander of chativa
14212,Bear Cant,5,Northern,aluf,62186,commander of command
14213,Faun Brewood,1,Home Front,sgan aluf,90064,commander of gdud
14214,Mehetabel Jeandel,4,Northern,sgan aluf,75027,commander of gdud
14215,Benoite Rowan,2,Home Front,aluf,77359,commander of command
14216,Saudra Goodison,1,Northern,aluf mishne,62853,commander of chativa
14217,Ardelia Dunton,3,Northern,aluf mishne,61456,commander of chativa
14218,Babbie Labuschagne,4,Central,seren,9980,commander of pluga
14219,Skelly Nend,1,Northern,tat aluf,80398,commander of ugda
14220,Gawen Fieller,5,Home Front,aluf,32228,commander of pluga
14221,Gardy Polland,2,Home Front,aluf,42582,commander of pluga
14222,Rodger Parysowna,1,Central,rav seren,76538,commander of pluga
14223,Chris Kaplin,5,Home Front,rav seren,55684,commander of pluga
14224,Tadd Levesley,4,Southern,aluf mishne,28723,commander of chativa
14225,Melinda Parlor,4,Central,tat aluf,22531,commander of ugda
14226,Kissiah Davydoch,5,Southern,aluf,67308,commander of gdud
14227,Angus Suddards,3,Southern,rav seren,67341,commander of pluga
14228,Jarrett Kilban,3,Central,tat aluf,81427,commander of ugda
14229,Lark Husthwaite,3,Southern,aluf mishne,41922,commander of chativa
14230,Mark Ruselin,3,Central,aluf,78465,commander of gdud
14231,Page Rapo,5,Southern,aluf mishne,76555,commander of chativa
14232,Verina Gryglewski,1,Northern,aluf mishne,4540,commander of chativa
14233,Vallie Atger,2,Southern,seren,95650,commander of pluga
14234,Clo Condliffe,2,Southern,aluf,32701,commander of gdud
14235,Brannon Hurdidge,5,Home Front,aluf mishne,8609,commander of chativa
14236,Loren Gon,1,Home Front,tat aluf,87310,commander of ugda
14237,Zacharias Braniff,1,Central,sgan aluf,51955,commander of gdud
14238,Isidro Simoni,2,Home Front,seren,45918,commander of pluga
14239,Tait Calyton,3,Southern,seren,17463,commander of pluga
14240,Vanessa Rutgers,4,Central,sgan aluf,47726,commander of pluga
14241,Nobie Aristide,1,Central,rav seren,67973,commander of pluga
14242,Tomas Mac Geaney,5,Southern,sgan aluf,9893,commander of gdud
14243,Sorcha Sutherden,5,Southern,aluf mishne,33909,commander of chativa
14244,Ollie Cheetham,1,Southern,aluf,46903,commander of command
14245,Joanna Helkin,3,Home Front,seren,20572,commander of pluga
14246,Auria Grabham,1,Central,tat aluf,70498,commander of ugda
14247,Morna Wynter,2,Southern,tat aluf,32299,commander of ugda
14248,Karol Bethel,3,Central,rav seren,34895,commander of pluga
14249,Maryjo Croysdale,2,Home Front,aluf mishne,84204,commander of chativa
14250,Abdul Skelhorn,2,Southern,rav seren,25108,commander of pluga
14251,Hyatt MacCawley,4,Home Front,sgan aluf,42112,commander of pluga
14252,Arabella Lishman,2,Southern,tat aluf,71373,commander of ugda
14253,Francyne Osmon,5,Northern,tat aluf,31510,commander of ugda
14254,Jan Krabbe,3,Central,tat aluf,87380,commander of ugda
14255,Hillier Danilovic,3,Northern,aluf,65063,commander of gdud
14256,Drusi Goodbanne,4,Southern,rav seren,88198,commander of pluga
14257,Julianna Mollitt,1,Northern,aluf,2208,commander of gdud
14258,Mariel Gerrard,5,Northern,aluf,71781,commander of pluga
14259,Amalia Noe,1,Southern,aluf,2011,commander of command
14260,Phillipp Pevsner,5,Southern,seren,9645,commander of pluga
14261,Annis Duchesne,2,Northern,sgan aluf,84167,commander of pluga
14262,Cyrus Azema,5,Home Front,rav seren,13141,commander of pluga
14263,Bevan Stuer,4,Southern,seren,89724,commander of pluga
14264,Aron Lucas,3,Northern,aluf,47015,commander of pluga
14265,Dana Garlett,1,Southern,aluf,98180,commander of pluga
14266,Eada De Gogay,3,Central,rav seren,88286,commander of pluga
14267,Othello Walhedd,2,Central,sgan aluf,53517,commander of pluga
14268,Kendre Lorek,2,Northern,aluf mishne,38768,commander of chativa
14269,Olav Betchley,2,Southern,sgan aluf,37051,commander of gdud
14270,Easter Eymor,5,Southern,rav seren,36353,commander of pluga
14271,Ola Litherborough,4,Northern,aluf,41170,commander of pluga
14272,Jeannine Hall-Gough,5,Central,sgan aluf,28289,commander of pluga
14273,Miller Manchett,5,Southern,aluf mishne,60661,commander of chativa
14274,Standford Pauler,2,Southern,tat aluf,81276,commander of ugda
14275,Aimee Laverty,4,Northern,aluf,5083,commander of pluga
14276,Ardys Binton,3,Southern,aluf,56645,commander of pluga
14277,Dulci Harkins,3,Southern,tat aluf,44166,commander of ugda
14278,Patricia Northin,4,Southern,aluf mishne,12637,commander of chativa
14279,Burlie Eagleston,1,Central,aluf,45776,commander of command
14280,Nathanial Rush,3,Central,tat aluf,11827,commander of ugda
14281,Madella Collinge,2,Home Front,aluf mishne,82342,commander of chativa
14282,Loralyn Brackenridge,1,Southern,sgan aluf,9146,commander of pluga
14283,Noelani Dobing,4,Home Front,tat aluf,23014,commander of ugda
14284,Stacy Jolliman,3,Central,sgan aluf,97171,commander of gdud
14285,Therese Vance,4,Central,seren,49518,commander of pluga
14286,Karel Truran,3,Central,seren,56116,commander of pluga
14287,Locke Blaszczak,4,Home Front,tat aluf,64393,commander of ugda
14288,Crysta Weldrick,1,Home Front,rav seren,99239,commander of pluga
14289,Stafford Hryniewicki,1,Southern,sgan aluf,34326,commander of gdud
14290,Thaxter Hardcastle,4,Home Front,aluf mishne,79587,commander of chativa
14291,Zacharie MacCartair,3,Northern,aluf mishne,2687,commander of chativa
14292,Fowler Lilburne,5,Home Front,tat aluf,9057,commander of ugda
14293,Evelyn MacDonnell,3,Central,sgan aluf,95461,commander of gdud
14294,Pandora Stainer,3,Southern,rav seren,78298,commander of pluga
14295,Hayden Minchinton,1,Central,sgan aluf,57949,commander of pluga
14296,Orsa Staite,2,Central,aluf mishne,54997,commander of chativa
14297,Maxy Ferrone,1,Northern,aluf,24901,commander of command
14298,Lyda Lillyman,4,Central,rav seren,58183,commander of pluga
14299,Shellie Deverell,1,Home Front,seren,70087,commander of pluga
14300,Sanderson McReidy,4,Home Front,tat aluf,93381,commander of ugda
14301,Anabal Skocroft,2,Northern,sgan aluf,99541,commander of pluga
14302,Rosaline Jurges,2,Northern,rav seren,20760,commander of pluga
14303,Jacinda McKernan,5,Northern,sgan aluf,83444,commander of pluga
14304,Christopher Weatherley,1,Home Front,aluf mishne,20507,commander of chativa
14305,Ardra Scottrell,3,Southern,tat aluf,98583,commander of ugda
14306,Westley Uphill,3,Home Front,rav seren,23185,commander of pluga
14307,Lucie Surman,4,Northern,sgan aluf,61292,commander of gdud
14308,Ailis Hayley,5,Central,tat aluf,2460,commander of ugda
14309,Felice Umpleby,2,Northern,sgan aluf,25001,commander of pluga
14310,Sashenka Fynes,4,Northern,sgan aluf,71034,commander of gdud
14311,Broddie Sennett,1,Home Front,seren,78283,commander of pluga
14312,Persis Soltan,4,Central,tat aluf,77549,commander of ugda
14313,Jillane Littrik,4,Home Front,aluf,75387,commander of gdud
14314,Norma Davidowsky,2,Southern,aluf,36570,commander of pluga
14315,Minor Biskupski,1,Central,seren,34982,commander of pluga
14316,Kin Ablott,1,Home Front,seren,11653,commander of pluga
14317,Paloma Maginn,5,Northern,sgan aluf,21926,commander of gdud
14318,Frazer Furman,1,Northern,tat aluf,21036,commander of ugda
14319,Allard McHardy,4,Northern,tat aluf,89075,commander of ugda
14320,Minda Durbyn,4,Northern,aluf mishne,22290,commander of chativa
14321,Arel Baker,4,Home Front,rav seren,91372,commander of pluga
14322,Pete Peegrem,2,Home Front,seren,59487,commander of pluga
14323,Barn Rubin,3,Southern,aluf mishne,34343,commander of chativa
14324,Blayne Krop,4,Central,sgan aluf,14711,commander of pluga
14325,Corbet Glaum,1,Southern,aluf mishne,22509,commander of chativa
14326,Damian Harrild,5,Home Front,aluf,92088,commander of pluga
14327,Stewart Langeren,3,Northern,aluf,79981,commander of pluga
14328,Halsy Ellse,4,Southern,sgan aluf,19544,commander of gdud
14329,Elicia Gainsford,4,Northern,aluf,51984,commander of pluga
14330,Glynn Hammerstone,4,Home Front,aluf,8741,commander of gdud
14331,Jerrie Garth,3,Southern,rav seren,89252,commander of pluga
14332,Artus Keyho,5,Southern,aluf,88511,commander of command
14333,Wilt Prew,3,Home Front,aluf,15592,commander of gdud
14334,Elbertine McNirlan,5,Southern,sgan aluf,41296,commander of gdud
14335,Harrie L'Episcopio,4,Central,sgan aluf,83643,commander of pluga
14336,Rory Sanchis,1,Northern,tat aluf,29983,commander of ugda
14337,Annamarie Murrison,2,Home Front,sgan aluf,84575,commander of gdud
14338,Gerianna Yanov,1,Southern,aluf mishne,46118,commander of chativa
14339,Danette Stean,5,Central,rav seren,71646,commander of pluga
14340,Jewel Snartt,4,Central,aluf mishne,3395,commander of chativa
14341,Banky Edgeon,2,Central,rav seren,53427,commander of pluga
14342,Devlin Ossenna,2,Home Front,aluf,12837,commander of gdud
14343,Indira Hutsby,4,Southern,tat aluf,10151,commander of ugda
14344,Aili Stilwell,4,Northern,aluf,82779,commander of command
14345,Ellswerth Jurgenson,5,Northern,rav seren,82267,commander of pluga
14346,Nickie Walsh,5,Southern,aluf,38560,commander of pluga
14347,Dyane Disbury,1,Central,seren,46860,commander of pluga
14348,Sara Snowman,2,Northern,seren,72245,commander of pluga
14349,Marcela Bertholin,4,Northern,sgan aluf,28704,commander of gdud
14350,Frederik Algate,5,Central,aluf mishne,69134,commander of chativa
14351,Edgardo Cocker,1,Home Front,tat aluf,3917,commander of ugda
14352,Levy Fieldhouse,4,Northern,tat aluf,28523,commander of ugda
14353,Roddy Janout,1,Southern,sgan aluf,5133,commander of gdud
14354,Vail Dackombe,2,Northern,aluf,76125,commander of gdud
14355,Sal Gutowska,5,Central,aluf,82494,commander of gdud
14356,Rhys Radden,4,Home Front,tat aluf,92369,commander of ugda
14357,Robb Dumbelton,2,Home Front,rav seren,55506,commander of pluga
14358,Carroll Trahar,4,Northern,aluf,83205,commander of command
14359,Christiane Ganniclifft,4,Northern,aluf mishne,14349,commander of chativa
14360,Raleigh Kilner,3,Southern,sgan aluf,42429,commander of gdud
14361,Blair Di Filippo,2,Southern,tat aluf,87455,commander of ugda
14362,Priscilla Segot,1,Northern,aluf,94833,commander of pluga
14363,Etti Overlow,3,Home Front,tat aluf,73804,commander of ugda
14364,Rutter Jewster,2,Home Front,aluf,20288,commander of gdud
14365,Izaak Corrao,1,Home Front,seren,7088,commander of pluga
14366,Matilda Gyves,5,Home Front,rav seren,82645,commander of pluga
14367,Tim Grimbaldeston,3,Northern,tat aluf,31774,commander of ugda
14368,Opal Ashburne,5,Northern,tat aluf,1227,commander of ugda
14369,Jervis Fenne,2,Northern,sgan aluf,23914,commander of pluga
14370,Helli Buffy,2,Central,rav seren,45142,commander of pluga
14371,Maria Heller,5,Home Front,sgan aluf,80255,commander of gdud
14372,Gabriele Jobbings,1,Central,aluf,58856,commander of gdud
14373,Fidelity Gierek,4,Home Front,rav seren,95959,commander of pluga
14374,Benjamen Lynam,1,Central,tat aluf,8431,commander of ugda
14375,Natal Pamment,5,Home Front,sgan aluf,42647,commander of pluga
14376,Cordie Scherer,3,Southern,seren,9297,commander of pluga
14377,Care McCrorie,3,Northern,seren,54102,commander of pluga
14378,Chickie Roma,1,Central,rav seren,15093,commander of pluga
14379,Sigmund Retter,3,Northern,aluf,4494,commander of command
14380,Hazel Chettle,3,Northern,aluf mishne,35280,commander of chativa
14381,Elfrieda Lamport,1,Northern,tat aluf,44503,commander of ugda
14382,Denice Blackborough,5,Southern,rav seren,27372,commander of pluga
14383,Shell Sanbroke,3,Home Front,rav seren,99955,commander of pluga
14384,Cristen Rilton,1,Central,tat aluf,46116,commander of ugda
14385,Sayers Wedgbrow,4,Central,rav seren,12312,commander of pluga
14386,Karlen Godden,2,Home Front,aluf,38441,commander of command
14387,Magnum Ciotto,4,Central,aluf,13166,commander of gdud
14388,Sherill Paaso,1,Central,tat aluf,17107,commander of ugda
14389,Lindy Dewire,4,Northern,tat aluf,80672,commander of ugda
14390,Cale Ismirnioglou,2,Home Front,tat aluf,44902,commander of ugda
14391,Elicia Siggens,1,Southern,rav seren,62623,commander of pluga
14392,Adlai Jedrzej,4,Southern,seren,69312,commander of pluga
14393,Melony Keene,2,Northern,sgan aluf,12950,commander of gdud
14394,Selena Clulow,4,Home Front,aluf,44032,commander of gdud
14395,Eran Slimmon,2,Northern,seren,63090,commander of pluga
14396,Bradney Hackelton,5,Home Front,sgan aluf,5548,commander of gdud
14397,Marget Siburn,4,Home Front,rav seren,20167,commander of pluga
14398,Aili Bastick,1,Central,tat aluf,70024,commander of ugda
14399,Filbert Steddall,2,Home Front,seren,53118,commander of pluga
14400,Devondra Calbrathe,4,Southern,aluf,43889,commander of command
14401,Jesus Hek,3,Home Front,aluf,51921,commander of gdud
14402,Xaviera Micco,4,Southern,rav seren,76354,commander of pluga
14403,Jess Chippindale,1,Southern,aluf mishne,46059,commander of chativa
14404,Delmor O'Carrol,1,Northern,sgan aluf,12688,commander of pluga
14405,Bryce Agneau,3,Home Front,seren,46309,commander of pluga
14406,Koo De Cristofalo,5,Southern,tat aluf,29501,commander of ugda
14407,Helaina Huttley,4,Northern,aluf mishne,92349,commander of chativa
14408,Paolo Caddens,5,Northern,seren,11415,commander of pluga
14409,Sioux Dooney,1,Southern,rav seren,8835,commander of pluga
14410,Davida Dadge,3,Northern,aluf mishne,16242,commander of chativa
14411,Silvano Vaudin,4,Central,seren,93333,commander of pluga
14412,Meaghan Denton,4,Home Front,aluf mishne,89600,commander of chativa
14413,Dill Orcott,5,Central,seren,99469,commander of pluga
14414,Katusha Desvignes,5,Northern,aluf mishne,99493,commander of chativa
14415,Wash Giottoi,3,Home Front,tat aluf,53999,commander of ugda
14416,Chelsy Trowell,5,Southern,seren,78461,commander of pluga
