commander_id,commander_name,classification,command,rank,number_of_soldiers,role
8226,Eda Lockhurst,3,Northern,rav seren,4059,commander of pluga
8227,Faythe Farlowe,1,Central,sgan aluf,73678,commander of gdud
8228,Mufi Drivers,3,Southern,seren,19801,commander of pluga
8229,Anna-maria Shark,5,Southern,rav seren,68239,commander of pluga
8230,Cathi Samuel,3,Southern,tat aluf,97087,commander of ugda
8231,Gavrielle Snedden,1,Southern,aluf mishne,53301,commander of chativa
8232,Prissie Hounsome,5,Northern,sgan aluf,68445,commander of pluga
8233,Stacia Rudolfer,4,Northern,tat aluf,5912,commander of ugda
8234,Milicent Gready,2,Northern,rav seren,21479,commander of pluga
8235,Aubert Gasking,2,Home Front,rav seren,62233,commander of pluga
8236,Jerrome Wicher,4,Southern,tat aluf,78714,commander of ugda
8237,Cam Weekley,4,Northern,sgan aluf,68236,commander of pluga
8238,Gene Sowray,1,Central,sgan aluf,27947,commander of pluga
8239,Christophe Fairlie,1,Southern,tat aluf,51778,commander of ugda
8240,Waverly Morant,1,Home Front,aluf mishne,90948,commander of chativa
8241,Stephi Bearcroft,4,Home Front,sgan aluf,96960,commander of gdud
8242,Ronny Bater,1,Northern,aluf mishne,45373,commander of chativa
8243,Dido Gullyes,3,Home Front,sgan aluf,26481,commander of gdud
8244,Kari Paydon,5,Southern,tat aluf,56855,commander of ugda
8245,Baird Warhurst,5,Home Front,aluf mishne,93398,commander of chativa
8246,Harrison Titchmarsh,3,Central,seren,36008,commander of pluga
8247,Barney Haydon,3,Central,aluf,87428,commander of gdud
8248,Lise Crossgrove,3,Home Front,aluf,17164,commander of pluga
8249,Dennet Blaske,2,Central,aluf,40935,commander of pluga
8250,Justine Madle,3,Home Front,sgan aluf,98955,commander of gdud
8251,Silvano Hunnam,3,Northern,seren,45735,commander of pluga
8252,Josee Hume,4,Northern,aluf,88917,commander of gdud
8253,Adlai Infante,3,Southern,aluf,32932,commander of pluga
8254,Fritz Bradnum,4,Southern,sgan aluf,34070,commander of pluga
8255,Kahlil Pancoast,1,Northern,rav seren,87238,commander of pluga
8256,Barbara-anne Worden,4,Central,rav seren,4608,commander of pluga
8257,Bessy Findlay,2,Home Front,seren,88110,commander of pluga
8258,Andre Hallewell,5,Central,tat aluf,4718,commander of ugda
8259,Elset Lyles,2,Central,seren,69471,commander of pluga
8260,Aldis Brauns,4,Home Front,tat aluf,82261,commander of ugda
8261,Madge Cahill,3,Home Front,seren,26201,commander of pluga
8262,Sterling Batrip,2,Home Front,aluf mishne,97580,commander of chativa
8263,Gilly Bramelt,3,Southern,tat aluf,38249,commander of ugda
8264,Hilliary Vedyasov,1,Central,aluf,16140,commander of gdud
8265,Ada Rocks,5,Southern,tat aluf,47070,commander of ugda
8266,Rebbecca Baff,1,Central,rav seren,5028,commander of pluga
8267,Jemmy Kerby,5,Home Front,aluf,47925,commander of pluga
8268,Ilsa McVrone,2,Home Front,sgan aluf,2227,commander of pluga
8269,Amerigo Milksop,4,Home Front,seren,44648,commander of pluga
8270,Sayres Burkinshaw,2,Southern,tat aluf,77941,commander of ugda
8271,Pip Tubritt,2,Northern,sgan aluf,20471,commander of gdud
8272,Sebastiano Stooke,1,Home Front,rav seren,85014,commander of pluga
8273,Maryanne Ring,2,Northern,tat aluf,79088,commander of ugda
8274,Trula Warton,1,Southern,sgan aluf,55828,commander of pluga
8275,Clementina Risom,1,Central,sgan aluf,50901,commander of pluga
8276,Zorah Clingoe,3,Central,aluf,74264,commander of gdud
8277,Roslyn O'Scollain,4,Home Front,seren,14949,commander of pluga
8278,Leanora Tungay,5,Northern,seren,49155,commander of pluga
8279,Kippie Kaine,3,Central,aluf,13270,commander of pluga
8280,Nanon Oliva,2,Northern,rav seren,83374,commander of pluga
8281,Mariam Daltry,3,Home Front,aluf mishne,85017,commander of chativa
8282,Candis Allans,4,Southern,aluf,93257,commander of gdud
8283,Lukas Dunkley,1,Home Front,aluf,2844,commander of command
8284,Trefor Shooter,3,Northern,aluf mishne,72819,commander of chativa
8285,Brock Wince,5,Northern,rav seren,49211,commander of pluga
8286,Laurence Trent,4,Southern,tat aluf,40744,commander of ugda
8287,Romain Castaneda,5,Central,seren,75925,commander of pluga
8288,Brigit Pellitt,2,Southern,aluf mishne,38594,commander of chativa
8289,Happy Whear,2,Southern,seren,39369,commander of pluga
8290,Kelci Braim,1,Northern,seren,87687,commander of pluga
8291,Kristan Faulds,4,Northern,aluf mishne,55995,commander of chativa
8292,Ignace Kitley,2,Home Front,aluf mishne,20311,commander of chativa
8293,Etti Jirik,4,Home Front,aluf,50643,commander of gdud
8294,Emmalynn Hamill,4,Northern,sgan aluf,70823,commander of gdud
8295,Mattie Workes,5,Central,sgan aluf,16044,commander of pluga
8296,Datha Arno,5,Northern,seren,48366,commander of pluga
8297,Wittie Laguerre,3,Home Front,aluf mishne,45497,commander of chativa
8298,Loutitia Gebbe,4,Home Front,aluf mishne,41262,commander of chativa
8299,Hal Lowell,4,Central,aluf,66201,commander of command
8300,Germaine Wadelin,1,Southern,aluf mishne,95993,commander of chativa
8301,Guillema Gumley,1,Central,aluf,26887,commander of pluga
8302,Mabelle Widdows,1,Home Front,tat aluf,55139,commander of ugda
8303,Crosby Duerdin,1,Central,aluf,46394,commander of gdud
8304,Jerrine Tuting,4,Home Front,tat aluf,63571,commander of ugda
8305,Ellen Marcome,5,Northern,sgan aluf,7620,commander of gdud
8306,Rania Janacek,3,Southern,seren,61159,commander of pluga
8307,Myriam Moynihan,2,Home Front,sgan aluf,10168,commander of pluga
8308,Arty Dillingstone,4,Home Front,rav seren,38121,commander of pluga
8309,Julina Seage,4,Southern,rav seren,62781,commander of pluga
8310,Glenna Gregorin,1,Central,rav seren,74248,commander of pluga
8311,Job Guinan,3,Northern,rav seren,71799,commander of pluga
8312,Archambault Palfreman,3,Central,rav seren,76079,commander of pluga
8313,Katee Valerius,1,Home Front,rav seren,17623,commander of pluga
8314,Katee Brenton,1,Home Front,aluf mishne,87340,commander of chativa
8315,Nanette Ondricek,2,Northern,aluf mishne,25037,commander of chativa
8316,Allys Causton,3,Southern,sgan aluf,44476,commander of pluga
8317,Shannon Lapping,5,Home Front,aluf,3189,commander of gdud
8318,Sharron Bezley,5,Central,aluf,17313,commander of pluga
8319,Tailor Bull,4,Central,aluf,79170,commander of pluga
8320,Chris Rymell,2,Central,tat aluf,82754,commander of ugda
8321,Rosco Butterick,5,Central,aluf mishne,20060,commander of chativa
8322,Martguerita Trousdale,1,Home Front,aluf mishne,7605,commander of chativa
8323,Marijn Gaspero,1,Central,tat aluf,35785,commander of ugda
8324,Kingsly Ricioppo,3,Central,rav seren,38663,commander of pluga
8325,Barbey Terbrug,3,Southern,rav seren,16776,commander of pluga
8326,Leesa Fahrenbacher,4,Southern,aluf,20431,commander of pluga
8327,Agnesse Gilbanks,3,Central,seren,33372,commander of pluga
8328,Maressa Wolford,2,Central,rav seren,47544,commander of pluga
8329,Israel Hanselmann,2,Central,tat aluf,26884,commander of ugda
8330,Estel Monkley,5,Northern,tat aluf,46665,commander of ugda
8331,Ilaire Dubber,2,Home Front,sgan aluf,60801,commander of pluga
8332,Phyllys Borles,1,Home Front,seren,51090,commander of pluga
8333,Mario Flecknoe,1,Home Front,aluf mishne,44656,commander of chativa
8334,Grady Giveen,2,Northern,seren,8416,commander of pluga
8335,Joanna Dobrowlski,4,Northern,seren,35800,commander of pluga
8336,Bogart Pankhurst.,5,Southern,aluf mishne,87538,commander of chativa
8337,Braden Proger,4,Northern,tat aluf,84063,commander of ugda
8338,Berry Hablot,3,Central,sgan aluf,46206,commander of gdud
8339,Vera Keelin,4,Southern,seren,91451,commander of pluga
8340,Filmore Cosgrive,2,Southern,aluf mishne,94102,commander of chativa
8341,Natala Worling,1,Home Front,aluf mishne,58598,commander of chativa
8342,Kendell Klaiser,5,Central,seren,25004,commander of pluga
8343,Immanuel Bodimeade,4,Home Front,seren,68080,commander of pluga
8344,Giulio O'Mannion,4,Central,tat aluf,18316,commander of ugda
8345,Renato Kendall,4,Central,tat aluf,55349,commander of ugda
8346,Pip Avis,3,Southern,seren,3205,commander of pluga
8347,Dallon Preon,5,Home Front,tat aluf,84484,commander of ugda
8348,Hollie Seamark,3,Home Front,sgan aluf,31068,commander of gdud
8349,Glen Eastby,2,Home Front,aluf mishne,26803,commander of chativa
8350,Hew Bruster,1,Home Front,rav seren,50269,commander of pluga
8351,Neysa Cornau,4,Southern,sgan aluf,3979,commander of gdud
8352,Tad Birk,3,Home Front,rav seren,36344,commander of pluga
8353,Jon Barszczewski,4,Northern,tat aluf,86801,commander of ugda
8354,Emma Raveau,3,Northern,seren,41809,commander of pluga
8355,Annora Gerssam,5,Northern,seren,66898,commander of pluga
8356,Nola Kleinhandler,2,Southern,seren,75012,commander of pluga
8357,Ainsley Vankeev,4,Home Front,aluf,53294,commander of command
8358,Hagen Smallpeace,1,Northern,aluf,42181,commander of command
8359,Averyl MacKibbon,3,Northern,aluf mishne,92778,commander of chativa
8360,Cordula Samet,1,Northern,rav seren,88349,commander of pluga
8361,Rafe Hartly,4,Northern,seren,45069,commander of pluga
8362,Robbin Hissie,1,Southern,sgan aluf,30360,commander of gdud
8363,Susette Rumbellow,5,Central,aluf,49908,commander of gdud
8364,Paulie Shervil,1,Central,rav seren,85697,commander of pluga
8365,Cecilla Jubert,2,Northern,seren,80247,commander of pluga
8366,Sheri Palfery,3,Northern,sgan aluf,39062,commander of pluga
8367,Kattie Chieco,1,Southern,aluf,44336,commander of pluga
8368,Deonne Toynbee,3,Central,seren,50309,commander of pluga
8369,Weylin Eglin,2,Home Front,tat aluf,94983,commander of ugda
8370,Kelsy Hallex,4,Home Front,tat aluf,42936,commander of ugda
8371,Noreen Whiskin,5,Home Front,rav seren,98582,commander of pluga
8372,Ferrell Smartman,5,Central,tat aluf,81333,commander of ugda
8373,Cariotta Birk,4,Home Front,aluf mishne,83151,commander of chativa
8374,Beverlee Keningley,5,Northern,seren,70278,commander of pluga
8375,Aileen Cordel,3,Southern,seren,28861,commander of pluga
8376,Janene Sacchetti,4,Northern,sgan aluf,24019,commander of gdud
8377,Duane Skillings,3,Central,seren,57533,commander of pluga
8378,Ernest Shearwood,4,Northern,seren,20269,commander of pluga
8379,Dorian Wheadon,3,Southern,sgan aluf,56961,commander of pluga
8380,Heidi Jeggo,3,Home Front,aluf,55505,commander of gdud
8381,Tiphanie Tuffell,3,Northern,aluf mishne,83521,commander of chativa
8382,Nata Minero,3,Home Front,aluf,49358,commander of pluga
8383,Corilla Binham,3,Southern,seren,43578,commander of pluga
8384,Hetty Aynsley,5,Southern,rav seren,86728,commander of pluga
8385,Travus Staden,3,Southern,aluf mishne,71568,commander of chativa
8386,Damita Meechan,3,Central,seren,86784,commander of pluga
8387,Bree Ludlow,2,Home Front,rav seren,32637,commander of pluga
8388,Yanaton Greensides,4,Home Front,rav seren,52783,commander of pluga
8389,Tobey Taffie,2,Home Front,aluf,59524,commander of pluga
8390,Hanni Atkins,2,Southern,seren,52185,commander of pluga
8391,Lewes Furnival,2,Home Front,aluf mishne,45880,commander of chativa
8392,Atalanta Halpen,4,Southern,aluf mishne,11172,commander of chativa
8393,Emmott Wilse,4,Southern,rav seren,9830,commander of pluga
8394,Allistir Greatbach,1,Northern,aluf,95617,commander of pluga
8395,Bernetta Overshott,1,Central,aluf mishne,17145,commander of chativa
8396,Adrienne Sollis,1,Home Front,rav seren,61001,commander of pluga
8397,Brigit McLarens,5,Central,aluf,54590,commander of gdud
8398,Maureene Frigout,2,Central,rav seren,9152,commander of pluga
8399,Nicole Laughlan,2,Home Front,aluf,90314,commander of gdud
8400,Elvera Matyugin,4,Home Front,seren,12805,commander of pluga
8401,Glory Hannaford,2,Central,sgan aluf,53125,commander of gdud
8402,Annis Gresswell,4,Northern,seren,21653,commander of pluga
8403,Tommi Yourell,5,Home Front,seren,78195,commander of pluga
8404,Tome Bartels,5,Home Front,seren,81085,commander of pluga
8405,Karney Swindle,1,Central,tat aluf,98605,commander of ugda
8406,Tarah Earlam,5,Northern,sgan aluf,72184,commander of pluga
8407,Muriel Cantera,4,Northern,tat aluf,87494,commander of ugda
8408,Stafford Shoulder,1,Central,aluf,87902,commander of gdud
8409,Lise Charlson,4,Southern,aluf,28872,commander of gdud
8410,Laurene Rennix,5,Home Front,seren,31250,commander of pluga
8411,Meta Lupton,4,Central,tat aluf,12812,commander of ugda
8412,Brandais Burgoin,1,Home Front,seren,94369,commander of pluga
8413,Nikolia Gunn,4,Southern,sgan aluf,81706,commander of gdud
8414,Tabby Edgett,4,Northern,seren,57308,commander of pluga
8415,Schuyler Clyde,2,Home Front,aluf mishne,91213,commander of chativa
