commander_id,commander_name,classification,command,rank,number_of_soldiers,role
13068,Lewes Wrate,5,Southern,seren,16183,commander of pluga
13069,Cesar Lamey,3,Northern,aluf,34052,commander of pluga
13070,Roderick Lycett,3,Northern,aluf,94856,commander of pluga
13071,Juline Pendrigh,2,Northern,sgan aluf,58789,commander of pluga
13072,Georges Eardley,1,Northern,tat aluf,11270,commander of ugda
13073,Trumann Basek,5,Home Front,tat aluf,19766,commander of ugda
13074,Farrell Elfitt,1,Southern,seren,4932,commander of pluga
13075,Pace Stilliard,3,Northern,sgan aluf,24907,commander of gdud
13076,Waverley Atwood,2,Central,tat aluf,88172,commander of ugda
13077,Gilles Welburn,3,Home Front,aluf mishne,58101,commander of chativa
13078,Briny Fouch,2,Central,sgan aluf,94989,commander of gdud
13079,Kimbell Brantl,2,Home Front,sgan aluf,26896,commander of pluga
13080,Dane Chesman,1,Southern,tat aluf,38242,commander of ugda
13081,Dorrie Sparshutt,5,Southern,seren,75480,commander of pluga
13082,Amabelle Usher,2,Northern,rav seren,9864,commander of pluga
13083,Mirabella Roistone,4,Home Front,seren,51917,commander of pluga
13084,Pavlov Roxburch,1,Home Front,sgan aluf,33017,commander of gdud
13085,Emylee Hampson,1,Northern,seren,17711,commander of pluga
13086,Dewie McQuilliam,1,Northern,seren,61548,commander of pluga
13087,Lexi Assinder,5,Home Front,tat aluf,66551,commander of ugda
13088,Gloriane Shapero,2,Home Front,rav seren,9712,commander of pluga
13089,Quillan Fernyhough,5,Northern,aluf,39159,commander of pluga
13090,Caitlin Payler,4,Southern,rav seren,43450,commander of pluga
13091,Anatole Burdfield,3,Northern,rav seren,45279,commander of pluga
13092,Addie Nosworthy,3,Home Front,aluf mishne,76111,commander of chativa
13093,Shelden Goom,3,Central,seren,62645,commander of pluga
13094,Wendie Frusher,2,Central,sgan aluf,75110,commander of gdud
13095,Forrester Clemonts,3,Home Front,rav seren,1143,commander of pluga
13096,Lambert Eyles,4,Home Front,tat aluf,88357,commander of ugda
13097,Ladonna Lepoidevin,4,Central,rav seren,38225,commander of pluga
13098,Ethyl Bigadike,1,Southern,sgan aluf,59534,commander of pluga
13099,Bayard Clarabut,4,Home Front,seren,35274,commander of pluga
13100,Eric Farbrother,4,Home Front,rav seren,79149,commander of pluga
13101,Sherwynd Hartopp,2,Northern,aluf mishne,93937,commander of chativa
13102,Gianina Kleyn,5,Southern,aluf,41939,commander of gdud
13103,Jed Habin,1,Southern,rav seren,83614,commander of pluga
13104,Lisha Pittman,4,Southern,aluf mishne,40030,commander of chativa
13105,Kristoffer Franzolini,2,Northern,aluf,60806,commander of pluga
13106,Frankie Krugmann,2,Central,sgan aluf,3384,commander of gdud
13107,Linzy Cowderoy,2,Central,sgan aluf,59009,commander of gdud
13108,Bernete Gammel,1,Home Front,rav seren,62040,commander of pluga
13109,Sheela Francescuzzi,5,Northern,aluf,97578,commander of gdud
13110,Charisse Craiker,1,Southern,aluf mishne,99084,commander of chativa
13111,Byran Romi,4,Home Front,aluf mishne,4726,commander of chativa
13112,Peria Philippard,2,Southern,aluf mishne,99848,commander of chativa
13113,Alex Kohlert,5,Northern,aluf mishne,48554,commander of chativa
13114,Dasie Armin,5,Central,rav seren,77291,commander of pluga
13115,Herculie Tetla,5,Southern,rav seren,4795,commander of pluga
13116,Marcelle Wrack,3,Southern,tat aluf,42359,commander of ugda
13117,Bunny Le Friec,1,Southern,seren,69148,commander of pluga
13118,Jonas Pickford,1,Southern,aluf mishne,42093,commander of chativa
13119,Ivor Grimsley,2,Home Front,aluf mishne,3486,commander of chativa
13120,Avivah Proffitt,1,Home Front,rav seren,5587,commander of pluga
13121,Pippo Durie,4,Home Front,tat aluf,42471,commander of ugda
13122,Shoshana Sholem,5,Home Front,sgan aluf,82955,commander of gdud
13123,Flss Quested,5,Southern,aluf,12786,commander of command
13124,Chloris Lovitt,2,Southern,aluf mishne,67291,commander of chativa
13125,Neil Tick,2,Northern,tat aluf,8738,commander of ugda
13126,Enos Warsop,4,Northern,tat aluf,78953,commander of ugda
13127,Tildy Feldmann,3,Southern,tat aluf,59358,commander of ugda
13128,Tabbie Nystrom,5,Northern,tat aluf,27324,commander of ugda
13129,Rodd Semper,1,Central,aluf,69201,commander of command
13130,Boyce Pattison,4,Central,tat aluf,4900,commander of ugda
13131,Guglielmo Ryce,4,Southern,sgan aluf,66210,commander of pluga
13132,Ansel Randles,2,Southern,sgan aluf,82238,commander of pluga
13133,Bondy Guillot,2,Northern,seren,90120,commander of pluga
13134,Thedrick Beckers,5,Southern,sgan aluf,3350,commander of pluga
13135,Tucky Clawe,4,Central,aluf,3130,commander of pluga
13136,Bathsheba Hoppner,4,Central,sgan aluf,40250,commander of pluga
13137,Stephine Jeste,4,Home Front,rav seren,14697,commander of pluga
13138,Delbert Levinge,3,Northern,aluf mishne,46585,commander of chativa
13139,Charil Rediers,4,Northern,seren,1189,commander of pluga
13140,Maurie Pendre,2,Southern,tat aluf,33375,commander of ugda
13141,Myca Corradengo,1,Southern,sgan aluf,92606,commander of gdud
13142,Nessie Lendrem,1,Central,tat aluf,45022,commander of ugda
13143,Helen-elizabeth Iacofo,4,Central,sgan aluf,37721,commander of pluga
13144,Fae Cheel,3,Northern,seren,39723,commander of pluga
13145,Tate Madgwick,2,Southern,aluf mishne,77946,commander of chativa
13146,Romy Potzold,3,Central,tat aluf,85762,commander of ugda
13147,Jodi Dumbare,1,Northern,rav seren,48235,commander of pluga
13148,Bat Daud,2,Northern,aluf,33743,commander of gdud
13149,Querida Warnes,5,Northern,sgan aluf,90112,commander of pluga
13150,Shela Rimour,1,Central,aluf mishne,95547,commander of chativa
13151,Barron O'Noulane,1,Central,tat aluf,33679,commander of ugda
13152,Elliott Dalgleish,3,Home Front,rav seren,63281,commander of pluga
13153,Urbanus Dowers,4,Northern,aluf mishne,60589,commander of chativa
13154,Rhona Yokelman,5,Central,tat aluf,49062,commander of ugda
13155,Archambault Gelly,1,Central,sgan aluf,58642,commander of pluga
13156,Ravid Baynam,3,Northern,aluf,34757,commander of pluga
13157,Lewiss Osgordby,3,Central,seren,49524,commander of pluga
13158,Mayor McKinley,1,Central,seren,69280,commander of pluga
13159,Abe Drake,2,Northern,sgan aluf,34152,commander of pluga
13160,Lezley Sewter,4,Northern,rav seren,55635,commander of pluga
13161,Coleen Matchett,3,Central,aluf mishne,85387,commander of chativa
13162,Etan Witchell,4,Southern,aluf,54464,commander of gdud
13163,Melisandra Tchaikovsky,2,Southern,sgan aluf,74364,commander of gdud
13164,Floris Jobbins,3,Southern,aluf,35901,commander of gdud
13165,Abdel Didsbury,4,Central,aluf mishne,77368,commander of chativa
13166,Idalina Tydeman,5,Southern,aluf mishne,48272,commander of chativa
13167,Malchy Celler,4,Central,sgan aluf,24814,commander of pluga
13168,Lari Pettigrew,2,Southern,aluf,43269,commander of command
13169,Lita Allott,1,Central,aluf,25857,commander of gdud
13170,Carlotta Pietsma,1,Home Front,seren,71006,commander of pluga
13171,Eugenie Selwyne,1,Central,aluf mishne,15511,commander of chativa
13172,Dorine Trumper,4,Home Front,aluf mishne,87157,commander of chativa
13173,Trixie Hodgets,3,Northern,rav seren,52073,commander of pluga
13174,Rafael Cluet,4,Central,tat aluf,29410,commander of ugda
13175,Roberto Brannan,5,Central,tat aluf,50388,commander of ugda
13176,Gillan Triswell,5,Northern,sgan aluf,91952,commander of gdud
13177,Sheffield MacGowing,5,Home Front,rav seren,25976,commander of pluga
13178,Laney Murrigan,5,Northern,tat aluf,26507,commander of ugda
13179,Dickie Ekkel,1,Home Front,aluf mishne,69944,commander of chativa
13180,Keir Loreit,4,Northern,tat aluf,81159,commander of ugda
13181,Ric Pates,5,Southern,aluf,68069,commander of pluga
13182,Kitti Corton,5,Southern,rav seren,9670,commander of pluga
13183,Dorey Sepey,2,Northern,aluf mishne,41161,commander of chativa
13184,Ernestus Maddinon,2,Home Front,sgan aluf,63285,commander of pluga
13185,Tuckie Rominov,3,Southern,seren,79455,commander of pluga
13186,Martie Grew,3,Central,sgan aluf,55281,commander of pluga
13187,Buckie Scutts,3,Southern,tat aluf,91982,commander of ugda
13188,Willie Sarson,5,Southern,rav seren,72625,commander of pluga
13189,Sigismund Louder,2,Southern,tat aluf,78931,commander of ugda
13190,Merwyn Ramsted,3,Home Front,tat aluf,81502,commander of ugda
13191,Willa Hillitt,2,Northern,rav seren,27745,commander of pluga
13192,Joli Ivanov,2,Northern,sgan aluf,70204,commander of pluga
13193,Cally Casini,2,Southern,aluf mishne,31062,commander of chativa
13194,Antoinette Bartke,4,Southern,aluf mishne,89252,commander of chativa
13195,Dare Treleaven,5,Home Front,tat aluf,98009,commander of ugda
13196,Nealon Loughren,3,Southern,seren,91140,commander of pluga
13197,Cody Cardenoza,4,Central,seren,76551,commander of pluga
13198,Franklin Rabat,1,Northern,aluf mishne,22327,commander of chativa
13199,Thom Boarleyson,5,Central,rav seren,66623,commander of pluga
13200,Germain Suggey,4,Southern,rav seren,28595,commander of pluga
13201,Lynelle MacGown,2,Southern,aluf mishne,50569,commander of chativa
13202,Imelda Hooban,1,Southern,rav seren,72233,commander of pluga
13203,Emmye Bruff,4,Northern,sgan aluf,22101,commander of gdud
13204,Paolo Poundsford,3,Home Front,aluf mishne,18063,commander of chativa
13205,Timi Exon,1,Northern,aluf,65593,commander of gdud
13206,Lanette Spon,5,Northern,sgan aluf,90544,commander of gdud
13207,Maurizio Masser,3,Northern,aluf,7166,commander of pluga
13208,Orrin Fernant,5,Home Front,sgan aluf,9029,commander of gdud
13209,Andre Mabbs,2,Home Front,seren,79435,commander of pluga
13210,Daune Franzotto,4,Southern,sgan aluf,38248,commander of pluga
13211,Corbett Mauchline,3,Northern,aluf mishne,31653,commander of chativa
13212,Constantina Whichelow,5,Home Front,rav seren,72489,commander of pluga
13213,Carlina Curlis,2,Southern,tat aluf,55839,commander of ugda
13214,Rosanna Cordero,4,Central,sgan aluf,51716,commander of pluga
13215,Tades Piddlehinton,1,Southern,sgan aluf,60196,commander of pluga
13216,Joycelin Pohls,2,Southern,seren,49155,commander of pluga
13217,Twyla Melia,1,Central,seren,83614,commander of pluga
13218,Burke Brittle,1,Northern,seren,35988,commander of pluga
13219,Quintana Durham,5,Home Front,rav seren,50168,commander of pluga
13220,Imogene Mathieu,5,Southern,aluf mishne,85524,commander of chativa
13221,Terri Stilgoe,3,Southern,rav seren,97876,commander of pluga
13222,Dirk Pancost,4,Central,sgan aluf,98360,commander of pluga
13223,Dill Pryn,4,Home Front,tat aluf,9266,commander of ugda
13224,Lily McCarly,3,Central,tat aluf,12521,commander of ugda
13225,Dukey Fairbeard,2,Central,sgan aluf,2122,commander of pluga
13226,Tamarah Lecointe,2,Northern,seren,63352,commander of pluga
13227,Zelda De Rye Barrett,5,Southern,sgan aluf,5787,commander of pluga
13228,Cari Morrilly,1,Northern,tat aluf,1656,commander of ugda
13229,Jemie Cowans,3,Central,rav seren,45561,commander of pluga
13230,Jan Marchington,3,Northern,rav seren,79209,commander of pluga
13231,Vikky Pettigree,5,Home Front,sgan aluf,52452,commander of gdud
13232,Alicea Enrrico,1,Central,tat aluf,1153,commander of ugda
13233,Ginger Gritsaev,2,Northern,seren,94002,commander of pluga
13234,Simona Frodsham,3,Northern,sgan aluf,11544,commander of gdud
13235,Edy Barts,5,Central,aluf,81767,commander of gdud
13236,Rona Hufton,4,Central,seren,63690,commander of pluga
13237,Katharine Counihan,2,Northern,sgan aluf,24596,commander of pluga
13238,Shannon Simla,5,Northern,seren,42044,commander of pluga
13239,Cary Woollends,1,Central,rav seren,17913,commander of pluga
13240,Bentley Keppe,2,Home Front,seren,10651,commander of pluga
13241,Ole Lavies,3,Southern,rav seren,22132,commander of pluga
13242,Emelita Halvorsen,2,Home Front,aluf mishne,45426,commander of chativa
13243,Lorine Bortolotti,5,Southern,seren,74386,commander of pluga
13244,Wally Gainsboro,5,Central,aluf,92647,commander of command
13245,Arte McGahern,3,Home Front,aluf,46756,commander of command
13246,Eliot Verissimo,2,Southern,tat aluf,79513,commander of ugda
13247,Jori Llewelyn,2,Central,tat aluf,58580,commander of ugda
13248,Ysabel Aime,5,Northern,aluf mishne,41166,commander of chativa
13249,Akim Inworth,3,Northern,tat aluf,69294,commander of ugda
13250,Stefania Dalziell,4,Central,aluf,26462,commander of pluga
13251,Jasun Pettersen,1,Southern,tat aluf,83678,commander of ugda
13252,Robin Walklot,1,Southern,tat aluf,6347,commander of ugda
13253,Othilie Haines,5,Central,sgan aluf,44854,commander of gdud
13254,Fayre Timeby,5,Southern,sgan aluf,1743,commander of gdud
13255,Carmine Milstead,2,Southern,rav seren,56361,commander of pluga
13256,Vivianna Melding,5,Central,aluf,57698,commander of gdud
13257,Craggy Mulmuray,5,Northern,seren,5833,commander of pluga
13258,Marchall Gavozzi,2,Central,rav seren,54030,commander of pluga
13259,Daveen Bolan,2,Home Front,tat aluf,59275,commander of ugda
13260,Corliss McKirton,2,Northern,aluf,53903,commander of command
13261,Corinna Barlee,3,Home Front,aluf mishne,58672,commander of chativa
13262,Ozzie Pizzie,5,Southern,seren,43759,commander of pluga
13263,Charmian McLoughlin,1,Northern,seren,88218,commander of pluga
13264,Inez Challen,5,Home Front,aluf,27258,commander of gdud
13265,Tandie McComas,3,Southern,aluf,19507,commander of gdud
13266,Marya Freer,3,Southern,seren,59587,commander of pluga
13267,Merell Bascombe,4,Southern,seren,28484,commander of pluga
13268,Daniella Mazin,3,Northern,rav seren,44747,commander of pluga
13269,Gwendolin Tunny,1,Central,sgan aluf,50176,commander of pluga
13270,Claudius Tallach,4,Home Front,aluf mishne,84892,commander of chativa
13271,Oby Orkney,2,Southern,sgan aluf,16950,commander of gdud
13272,Gilda McReedy,5,Central,seren,23399,commander of pluga
13273,Kristoffer Deeney,3,Central,aluf,90147,commander of pluga
13274,Wernher Maccrie,4,Northern,seren,17306,commander of pluga
13275,Meir Ikins,5,Central,aluf mishne,47135,commander of chativa
13276,Zane Leate,4,Southern,tat aluf,13926,commander of ugda
13277,Hailey Ringer,1,Northern,rav seren,93245,commander of pluga
13278,Genevra Biddlecombe,4,Home Front,aluf,46452,commander of gdud
13279,Korney Philliskirk,1,Northern,rav seren,66475,commander of pluga
13280,Bobette Blaszczynski,2,Southern,seren,49839,commander of pluga
13281,Jerrold Criple,4,Central,aluf mishne,66673,commander of chativa
13282,Parnell Gatling,1,Northern,aluf,17893,commander of pluga
13283,John Vacher,1,Home Front,sgan aluf,93868,commander of gdud
13284,Guilbert Jollands,5,Northern,tat aluf,84228,commander of ugda
13285,Almira Arnoud,4,Northern,seren,97313,commander of pluga
13286,Lorena Sievewright,5,Northern,sgan aluf,49504,commander of gdud
13287,Reyna Lacasa,1,Central,aluf mishne,31344,commander of chativa
13288,Jason Faulconer,3,Home Front,aluf mishne,91733,commander of chativa
13289,Daryl Lindblom,3,Home Front,rav seren,82081,commander of pluga
13290,Read Clarson,1,Home Front,sgan aluf,27089,commander of gdud
13291,Aili Sare,1,Home Front,aluf mishne,78455,commander of chativa
13292,Jerrie Bruneau,2,Southern,rav seren,16973,commander of pluga
13293,Ashlin Carlon,2,Southern,aluf mishne,71297,commander of chativa
13294,Darline Beazer,1,Southern,seren,5617,commander of pluga
13295,Jacklin Creebo,2,Southern,aluf mishne,62433,commander of chativa
13296,Dalt Bosworth,2,Home Front,sgan aluf,19515,commander of pluga
13297,Giulia MacCallester,4,Home Front,sgan aluf,43377,commander of pluga
13298,Kaine Gaymer,1,Central,sgan aluf,5166,commander of pluga
13299,Spense Seyers,2,Home Front,sgan aluf,90768,commander of gdud
13300,Judah Alibone,4,Home Front,aluf,6717,commander of gdud
13301,Lorna Groome,5,Central,aluf mishne,44447,commander of chativa
13302,Brinn Sweedland,2,Home Front,aluf,67641,commander of gdud
13303,Carolyne Moyers,3,Central,tat aluf,41268,commander of ugda
13304,Burk Schistl,4,Southern,aluf mishne,44913,commander of chativa
13305,Rudolph Garnam,1,Central,tat aluf,39865,commander of ugda
13306,Elsbeth Kornes,3,Northern,aluf,2223,commander of gdud
13307,Noam Phaup,1,Central,tat aluf,6381,commander of ugda
13308,Mitch Kupka,5,Northern,aluf mishne,55642,commander of chativa
13309,Bethany Huguet,4,Northern,aluf,69181,commander of command
13310,Flori McBean,3,Northern,tat aluf,98693,commander of ugda
13311,Reinhard Domoney,1,Northern,aluf mishne,13043,commander of chativa
13312,Ekaterina Rubi,4,Southern,tat aluf,56711,commander of ugda
13313,Floris Proske,4,Home Front,aluf,45166,commander of command
13314,Debby Beak,1,Home Front,aluf mishne,59158,commander of chativa
13315,Lew Peet,5,Central,aluf,33849,commander of command
13316,Valenka Isacoff,2,Northern,sgan aluf,94619,commander of pluga
13317,Cullin Bover,1,Central,seren,62850,commander of pluga
13318,Dorelia Waleworke,2,Home Front,aluf,49431,commander of gdud
13319,Maximilian Poxton,1,Southern,tat aluf,70500,commander of ugda
13320,Ingar Totaro,5,Southern,rav seren,23233,commander of pluga
13321,Johnny Boldry,4,Northern,aluf mishne,66170,commander of chativa
13322,Rubin Downage,2,Northern,seren,65368,commander of pluga
13323,Gwynne Landall,1,Northern,aluf mishne,48439,commander of chativa
13324,Jaime Blandamore,4,Southern,aluf,7529,commander of pluga
13325,Lilah Eacott,4,Home Front,aluf mishne,38651,commander of chativa
13326,Emmye Sickert,3,Home Front,seren,56806,commander of pluga
13327,Obadias Feirn,4,Home Front,aluf mishne,22304,commander of chativa
13328,Elsinore Gurge,3,Southern,aluf,59740,commander of gdud
13329,Delinda Mullen,2,Central,tat aluf,55253,commander of ugda
13330,Kerianne Grebert,1,Northern,sgan aluf,49498,commander of gdud
13331,Stanwood Badland,5,Central,aluf,90414,commander of pluga
13332,Ethelbert Laviss,2,Central,seren,3554,commander of pluga
13333,Raynard Camolli,4,Home Front,sgan aluf,40523,commander of pluga
13334,Teena Fawdrie,2,Home Front,sgan aluf,98745,commander of gdud
13335,Helen Cariss,4,Northern,sgan aluf,12343,commander of pluga
13336,Aluin Trousdale,3,Central,aluf,1776,commander of gdud
13337,Liam Petford,3,Northern,aluf,71707,commander of pluga
13338,Libbey Keepin,1,Northern,aluf,24542,commander of gdud
13339,Eloisa Sansum,4,Home Front,aluf,36240,commander of gdud
13340,Calypso Caldaro,5,Home Front,aluf,18825,commander of pluga
13341,Dene Beedon,2,Home Front,seren,49036,commander of pluga
13342,Hedda Dalgety,5,Northern,sgan aluf,29919,commander of pluga
13343,Anne Tilbey,2,Central,aluf,31237,commander of gdud
13344,Guenevere Lunk,4,Northern,seren,21299,commander of pluga
13345,Brook Keenleyside,4,Home Front,sgan aluf,85793,commander of gdud
13346,Celisse Krienke,5,Southern,aluf mishne,41948,commander of chativa
13347,Cathyleen O'Hanlon,2,Northern,sgan aluf,85521,commander of gdud
13348,Mel Cyphus,2,Home Front,aluf mishne,48202,commander of chativa
13349,Langsdon Barhims,5,Central,tat aluf,22197,commander of ugda
13350,Arley Pauer,4,Home Front,sgan aluf,7964,commander of gdud
13351,Tonie Whiteson,3,Northern,rav seren,95717,commander of pluga
13352,Gabriel Quilligan,5,Central,aluf,37526,commander of pluga
13353,Alys Chmiel,3,Central,seren,32674,commander of pluga
13354,Jock Bowden,5,Southern,sgan aluf,36223,commander of pluga
13355,Fifine Collingham,2,Home Front,aluf mishne,74747,commander of chativa
13356,Rahal Weare,1,Home Front,sgan aluf,9223,commander of gdud
13357,Grissel Sheers,1,Northern,seren,36495,commander of pluga
13358,Darbie Cleave,4,Northern,sgan aluf,98245,commander of gdud
13359,Ranee Vaughan-Hughes,1,Northern,aluf mishne,71815,commander of chativa
13360,Dinny Towne,2,Southern,tat aluf,44389,commander of ugda
13361,Berti Bourgaize,5,Home Front,aluf,26958,commander of gdud
13362,Myrta Spafford,3,Central,sgan aluf,11727,commander of pluga
13363,Charmion Vickerstaff,2,Home Front,seren,50374,commander of pluga
13364,Gar Mumberson,2,Central,aluf mishne,97081,commander of chativa
13365,Gillan Klimes,3,Home Front,rav seren,84465,commander of pluga
13366,Garwood Clinton,5,Northern,aluf,25057,commander of pluga
13367,Khalil McCrae,5,Central,aluf mishne,93021,commander of chativa
13368,Klarika Lund,2,Northern,aluf mishne,74361,commander of chativa
13369,Shaine Itzik,4,Southern,aluf,2511,commander of pluga
13370,Maridel Daenen,5,Home Front,tat aluf,89098,commander of ugda
13371,Lynda McSwan,2,Northern,sgan aluf,63056,commander of gdud
13372,Tina Nono,2,Southern,aluf mishne,3511,commander of chativa
13373,Mae Ciepluch,4,Home Front,aluf,38255,commander of gdud
13374,Mahmoud Files,3,Southern,aluf mishne,46408,commander of chativa
13375,Armstrong McClory,3,Northern,tat aluf,13197,commander of ugda
13376,Lowrance Gounet,3,Northern,aluf mishne,53656,commander of chativa
13377,Veda Wiffield,5,Home Front,aluf mishne,60091,commander of chativa
13378,Royal Backes,3,Home Front,aluf,83986,commander of gdud
13379,Micheil MacFie,1,Southern,aluf,68610,commander of pluga
13380,Alf Pahler,4,Home Front,sgan aluf,64048,commander of pluga
13381,Gottfried Venning,1,Home Front,tat aluf,47154,commander of ugda
13382,Nancee Gilbeart,3,Southern,aluf mishne,67966,commander of chativa
13383,Simon Marmyon,4,Northern,seren,33729,commander of pluga
13384,Beau De Lorenzo,5,Central,aluf mishne,25555,commander of chativa
13385,Blinny Kuhwald,1,Home Front,seren,5834,commander of pluga
13386,Quincy Crannell,5,Central,tat aluf,71749,commander of ugda
13387,Verne Mattusov,2,Home Front,sgan aluf,79045,commander of gdud
13388,Padriac Duke,4,Southern,seren,64400,commander of pluga
13389,Mord Wigfall,4,Northern,seren,81570,commander of pluga
13390,Melisenda Winham,3,Home Front,sgan aluf,78236,commander of gdud
13391,Burr Erridge,3,Home Front,rav seren,23225,commander of pluga
13392,Dulciana Cuzen,1,Southern,aluf,88064,commander of gdud
13393,Fallon Sirrell,1,Central,aluf mishne,59586,commander of chativa
13394,Chiquia Danneil,2,Northern,aluf mishne,62962,commander of chativa
13395,Kalvin Hedin,1,Southern,sgan aluf,30619,commander of pluga
13396,Paulo Jakobssen,4,Home Front,sgan aluf,5118,commander of gdud
13397,Brynna Botley,4,Home Front,sgan aluf,93462,commander of pluga
13398,Zabrina Hallibone,3,Northern,aluf mishne,27072,commander of chativa
13399,Rozelle Whitehall,1,Home Front,aluf,25228,commander of gdud
13400,Susette Blowing,4,Northern,rav seren,4255,commander of pluga
13401,Euell Johncey,3,Home Front,rav seren,54640,commander of pluga
13402,Dasha Jouanny,5,Northern,aluf mishne,23013,commander of chativa
13403,Bartie Kosiada,5,Central,aluf mishne,30960,commander of chativa
13404,Gregoire Zute,2,Southern,tat aluf,34152,commander of ugda
13405,Algernon Morhall,3,Central,aluf mishne,69827,commander of chativa
13406,Ange Liddy,4,Central,aluf mishne,97022,commander of chativa
13407,Joelle Pennick,2,Home Front,sgan aluf,9760,commander of gdud
13408,Kathryn Boundley,4,Central,sgan aluf,43855,commander of gdud
13409,Mollie Parrot,5,Central,aluf,85838,commander of command
13410,Casi Le Guin,2,Home Front,sgan aluf,61947,commander of gdud
13411,Carie Kalewe,1,Central,aluf mishne,17978,commander of chativa
13412,Roxane Doneld,5,Home Front,aluf mishne,35970,commander of chativa
